time,ax,ay,az,atotal
1.822,-2.88,-0.83,-0.38,3.02
1.832,-2.88,-0.64,-0.12,2.95
1.842,-2.86,-0.14,0.14,2.87
1.852,-2.81,0.42,0.37,2.86
1.862,-2.74,0.70,0.65,2.90
1.872,-2.47,0.77,1.04,2.79
1.882,-1.94,0.61,1.47,2.51
1.892,-1.34,0.36,1.75,2.24
1.902,-0.78,0.11,1.82,1.98
1.912,-0.40,-0.07,1.73,1.78
1.922,-0.26,-0.09,1.55,1.58
1.932,-0.24,0.11,1.40,1.42
1.942,0.03,0.52,1.13,1.25
1.952,0.76,1.25,0.80,1.66
1.962,1.76,1.96,0.32,2.65
1.972,3.32,2.49,0.22,4.16
1.982,4.89,2.71,1.15,5.71
1.992,5.58,1.90,1.33,6.04
2.002,6.07,0.62,0.53,6.12
2.012,6.32,-0.04,-0.05,6.32
2.022,5.11,-0.16,-0.35,5.12
2.032,2.01,-0.53,-0.85,2.24
2.042,-0.56,-0.47,-0.99,1.23
2.052,-0.67,-0.60,-0.22,0.93
2.062,1.39,-0.80,0.75,1.77
2.072,4.00,-1.83,1.56,4.67
2.082,6.29,-3.14,2.18,7.36
2.092,6.21,-3.90,2.26,7.67
2.102,3.55,-3.10,1.72,5.01
2.112,1.00,-1.71,1.13,2.28
2.122,-0.36,-0.23,0.75,0.86
2.132,-1.16,1.04,0.37,1.60
2.142,-1.55,1.67,0.14,2.28
2.152,-1.37,1.61,-0.00,2.11
2.162,-0.63,1.10,0.13,1.28
2.172,0.40,0.39,0.19,0.59
2.182,1.40,-0.32,0.10,1.44
2.192,1.63,-0.80,-0.23,1.83
2.202,1.00,-0.94,-0.57,1.48
2.212,0.24,-0.85,-0.82,1.21
2.222,-0.31,-0.79,-0.93,1.26
2.232,-0.52,-0.79,-0.90,1.30
2.242,-0.46,-0.70,-0.74,1.12
2.252,-0.43,-0.57,-0.65,0.96
2.262,-0.46,-0.38,-0.66,0.89
2.272,-0.63,-0.20,-0.62,0.90
2.282,-0.84,-0.12,-0.59,1.03
2.292,-1.00,-0.21,-0.52,1.14
2.302,-1.13,-0.41,-0.49,1.30
2.312,-1.33,-0.57,-0.65,1.59
2.322,-1.52,-0.67,-0.84,1.86
2.332,-1.65,-0.80,-0.91,2.04
2.342,-1.57,-0.88,-1.08,2.10
2.352,-1.40,-0.88,-1.40,2.16
2.362,-1.36,-0.72,-1.74,2.32
2.372,-1.75,-0.47,-1.84,2.58
2.382,-2.65,-0.29,-1.75,3.19
2.392,-3.68,-0.34,-1.48,3.98
2.402,-4.33,-0.39,-1.08,4.48
2.412,-4.48,-0.46,-0.78,4.57
2.422,-4.02,-0.56,-0.73,4.12
2.432,-3.45,-0.72,-0.76,3.61
2.442,-3.36,-1.09,-0.37,3.56
2.452,-3.60,-1.50,0.25,3.91
2.462,-3.24,-1.59,0.25,3.62
2.472,-2.36,-1.16,0.44,2.67
2.482,-1.32,-0.46,0.73,1.58
2.492,-0.46,-0.51,0.87,1.10
2.502,0.23,-1.08,1.26,1.68
2.512,0.60,-1.55,1.54,2.27
2.522,0.38,-1.87,1.54,2.45
2.532,-0.35,-1.77,1.38,2.27
2.542,-1.04,-1.50,0.73,1.96
2.552,-1.30,-1.36,0.54,1.95
2.562,-0.98,-1.08,0.61,1.58
2.572,-0.00,-0.64,0.24,0.69
2.582,1.14,-0.18,-0.56,1.28
2.593,1.73,0.24,-0.28,1.77
2.602,2.27,0.41,0.46,2.35
2.612,2.59,0.08,0.56,2.65
2.622,2.42,-0.34,-0.04,2.45
2.632,2.08,-0.14,-0.76,2.22
2.642,1.64,0.58,-1.50,2.30
2.652,1.14,0.83,-2.18,2.60
2.662,0.94,1.00,-2.40,2.76
2.672,1.03,1.42,-2.46,3.02
2.682,1.38,1.92,-1.98,3.09
2.692,2.26,2.21,-1.21,3.39
2.702,3.42,2.17,-0.37,4.07
2.712,4.45,2.09,0.42,4.93
2.722,5.29,2.17,1.12,5.83
2.732,5.86,2.75,1.71,6.69
2.742,5.49,3.01,2.04,6.59
2.752,3.91,1.99,1.42,4.61
2.763,2.18,0.47,0.78,2.37
2.773,0.62,-0.38,0.85,1.12
2.782,-0.71,-0.85,0.82,1.38
2.792,-1.26,-1.12,0.86,1.90
2.802,-1.32,-1.19,1.08,2.08
2.813,-1.22,-1.06,1.21,2.02
2.822,-1.14,-0.79,1.20,1.83
2.833,-1.21,-0.55,1.17,1.77
2.842,-1.41,-0.42,1.43,2.05
2.853,-1.75,-0.51,1.73,2.51
2.863,-1.87,-0.61,1.71,2.61
2.873,-1.82,-0.68,1.55,2.48
2.883,-1.92,-0.62,1.36,2.44
2.893,-2.18,-0.48,0.75,2.35
2.903,-2.73,-0.29,0.32,2.76
2.913,-3.46,-0.01,0.14,3.46
2.923,-4.13,0.35,-0.00,4.14
2.933,-4.43,0.75,-0.39,4.51
2.942,-4.30,1.11,-0.95,4.54
2.953,-4.41,1.04,-1.23,4.69
2.962,-4.66,0.68,-1.14,4.84
2.973,-4.81,0.13,-1.22,4.97
2.983,-4.68,-0.54,-1.38,4.91
2.993,-3.82,-0.93,-1.39,4.17
3.003,-2.59,-0.83,-1.31,3.02
3.013,-1.56,-0.28,-1.10,1.93
3.023,-1.14,0.55,-0.30,1.30
3.033,-1.20,1.48,0.20,1.92
3.043,-1.52,2.20,0.59,2.74
3.053,-1.80,2.43,0.98,3.18
3.063,-2.03,1.98,1.55,3.23
3.073,-1.58,1.47,1.92,2.89
3.083,-0.35,1.42,1.83,2.34
3.093,1.10,1.24,1.26,2.08
3.103,2.68,1.07,1.31,3.17
3.113,3.91,0.64,1.91,4.40
3.123,5.02,-0.46,-0.92,5.12
3.133,6.10,-1.68,-1.84,6.59
3.143,6.37,-1.81,-2.22,6.98
3.153,5.25,-0.78,-1.80,5.61
3.163,3.15,0.05,-0.55,3.19
3.173,1.07,0.54,-0.04,1.20
3.183,0.51,0.75,0.20,0.93
3.193,2.02,0.24,0.92,2.23
3.203,4.79,-0.83,1.40,5.06
3.213,7.35,-1.78,1.98,7.81
3.223,7.80,-2.29,2.22,8.42
3.233,5.06,-2.10,1.76,5.75
3.243,1.74,-1.31,1.56,2.68
3.253,-0.13,-0.67,1.21,1.39
3.263,-0.61,0.03,0.89,1.08
3.273,-0.78,0.32,0.66,1.07
3.283,-0.67,0.34,0.50,0.90
3.293,-0.54,0.23,0.26,0.64
3.303,-0.55,0.16,-0.15,0.59
3.313,-0.61,0.09,-0.44,0.76
3.323,-0.64,-0.05,-0.67,0.92
3.333,-0.74,-0.24,-0.87,1.17
3.343,-0.89,-0.46,-1.23,1.58
3.353,-0.98,-0.58,-1.39,1.80
3.363,-1.15,-0.58,-1.28,1.81
3.373,-1.58,-0.56,-0.87,1.88
3.383,-2.10,-0.65,-0.57,2.27
3.393,-2.66,-0.73,-0.44,2.79
3.403,-3.29,-0.84,-0.37,3.42
3.413,-3.83,-0.89,-0.16,3.94
3.423,-3.76,-0.92,-0.09,3.87
3.433,-2.86,-1.19,0.26,3.11
3.443,-1.63,-1.83,0.80,2.58
3.453,-0.52,-2.50,1.20,2.82
3.463,-0.06,-2.79,1.47,3.16
3.473,-0.44,-3.03,1.55,3.43
3.483,-0.96,-3.13,1.11,3.46
3.493,-1.62,-2.86,1.26,3.53
3.503,-2.17,-2.56,1.51,3.68
3.513,-2.03,-2.22,1.63,3.42
3.523,-1.97,-1.83,1.85,3.27
3.533,-2.11,-1.58,2.09,3.37
3.543,-2.07,-1.65,2.05,3.35
3.553,-1.42,-1.65,1.78,2.82
3.563,-0.61,-1.17,2.01,2.41
3.573,-0.33,-0.94,2.34,2.54
3.583,-0.36,-1.02,2.41,2.64
3.593,-0.88,-1.67,2.31,2.98
3.603,-1.22,-2.49,2.44,3.69
3.613,-0.90,-2.99,2.99,4.33
3.623,-0.06,-3.28,3.43,4.74
3.633,0.79,-3.30,3.47,4.85
3.643,1.05,-3.02,3.13,4.48
3.653,0.58,-2.56,2.65,3.73
3.663,-0.15,-1.88,1.98,2.74
3.673,-1.03,-0.99,1.09,1.80
3.683,-1.90,-0.09,-0.22,1.91
3.693,-2.61,0.60,-1.56,3.10
3.703,-3.12,0.57,-2.90,4.30
3.713,-3.13,0.34,-4.46,5.46
3.723,-2.31,0.55,-4.96,5.50
3.733,-0.86,1.18,-3.47,3.76
3.743,1.45,1.74,-2.12,3.10
3.753,5.00,2.35,-2.18,5.94
3.763,7.29,2.35,-2.44,8.04
3.773,8.37,1.82,-2.38,8.89
3.783,8.74,0.67,-2.05,9.00
3.793,7.77,0.08,-1.61,7.94
3.803,6.38,0.14,-1.19,6.49
3.813,6.19,0.87,-0.50,6.27
3.823,6.47,1.97,-0.09,6.77
3.833,6.11,2.01,0.25,6.44
3.843,5.64,1.17,0.62,5.79
3.853,4.91,0.03,0.86,4.99
3.863,4.14,-1.25,0.89,4.42
3.873,3.33,-2.04,0.67,3.96
3.883,2.00,-2.32,0.41,3.09
3.893,0.77,-2.35,0.02,2.48
3.903,-0.28,-1.89,-0.17,1.92
3.914,-1.16,-1.24,-0.20,1.71
3.923,-2.03,-0.55,-0.24,2.11
3.933,-2.85,-0.05,-0.34,2.87
3.943,-3.25,0.12,-0.56,3.30
3.953,-3.39,0.08,-0.73,3.47
3.963,-3.46,0.01,-0.75,3.54
3.974,-3.49,-0.13,-0.74,3.57
3.983,-3.28,-0.43,-0.69,3.38
3.993,-2.87,-0.51,-0.65,2.99
4.004,-2.55,-0.32,-0.26,2.58
4.013,-2.27,-0.28,0.10,2.29
4.023,-1.98,-0.25,0.09,2.00
4.034,-1.77,-0.08,0.01,1.77
4.043,-1.81,0.26,0.30,1.86
4.053,-2.24,0.16,0.78,2.37
4.063,-2.69,-0.66,0.70,2.86
4.074,-2.81,-1.70,0.41,3.31
4.083,-2.38,-2.47,0.13,3.43
4.094,-1.38,-2.17,-0.35,2.60
4.103,-0.32,-0.65,-0.46,0.86
4.114,0.50,0.54,-0.65,0.98
4.124,1.53,1.16,-0.61,2.01
4.134,2.28,1.28,-1.14,2.85
4.144,2.63,1.75,-0.20,3.16
4.154,2.00,2.24,1.83,3.52
4.164,0.86,1.72,3.18,3.72
4.174,0.03,0.47,3.26,3.29
4.184,-0.66,-0.73,3.42,3.56
4.194,-1.45,-1.69,3.75,4.36
4.204,-1.88,-2.34,3.67,4.74
4.214,-1.21,-2.40,2.77,3.86
4.224,1.67,-2.03,0.32,2.65
4.234,5.99,-1.73,-0.59,6.26
4.244,9.13,-1.83,-1.04,9.37
4.254,9.22,-1.06,-2.25,9.55
4.264,5.47,0.49,-2.68,6.11
4.274,2.13,2.01,-1.47,3.28
4.284,0.40,0.51,0.93,1.13
4.294,-0.38,-3.01,0.75,3.12
4.304,-0.74,-5.31,-0.79,5.42
4.314,-1.04,-6.13,-1.80,6.47
4.324,-1.19,-5.85,-1.67,6.20
4.334,-1.06,-5.23,-2.55,5.91
4.344,-0.08,-4.16,-4.06,5.81
4.354,1.11,-2.51,-4.15,4.98
4.364,2.05,-0.96,-3.68,4.32
4.374,3.00,0.43,-3.23,4.43
4.384,2.98,1.52,-2.58,4.22
4.394,1.61,1.77,-1.94,3.08
4.404,0.00,1.12,-1.84,2.15
4.414,-1.11,0.29,-1.88,2.20
4.424,-1.61,-0.52,-1.90,2.55
4.434,-1.74,-1.12,-1.43,2.52
4.444,-1.84,-1.90,-1.04,2.85
4.454,-1.78,-2.70,-0.95,3.37
4.464,-1.56,-3.16,-1.03,3.67
4.474,-1.62,-3.23,-1.12,3.79
4.484,-1.80,-3.12,-1.01,3.74
4.494,-1.86,-3.12,-1.01,3.77
4.504,-1.77,-2.85,-1.03,3.51
4.514,-1.77,-2.57,-1.01,3.28
4.524,-1.81,-2.18,-1.05,3.02
4.534,-1.77,-1.80,-0.89,2.68
4.544,-1.55,-1.71,-0.81,2.44
4.554,-1.19,-1.64,-0.64,2.12
4.564,-1.00,-1.70,-0.49,2.03
4.574,-0.76,-1.66,-0.28,1.85
4.584,-0.44,-1.65,-0.13,1.71
4.594,-0.16,-1.70,0.13,1.71
4.604,-0.08,-1.77,0.31,1.80
4.614,-0.29,-1.71,0.18,1.74
4.624,-0.44,-1.61,0.06,1.67
4.634,-0.21,-1.63,0.09,1.65
4.644,0.18,-1.74,0.29,1.78
4.654,0.42,-1.72,0.61,1.87
4.664,0.48,-1.67,0.87,1.95
4.674,0.51,-1.80,1.01,2.12
4.684,0.76,-1.85,1.12,2.29
4.694,1.14,-1.68,1.19,2.36
4.704,1.50,-1.59,1.39,2.59
4.714,1.60,-1.48,1.76,2.80
4.724,1.27,-1.49,1.76,2.63
4.734,0.74,-1.70,1.52,2.40
4.744,0.14,-2.16,1.65,2.72
4.754,-0.27,-2.84,1.77,3.36
4.764,-0.62,-3.13,1.97,3.75
4.774,-1.04,-2.97,2.17,3.82
4.784,-1.26,-2.38,2.46,3.65
4.794,-1.45,-1.98,2.42,3.45
4.804,-1.15,-3.06,1.03,3.43
4.814,1.00,-4.36,-1.29,4.66
4.824,3.72,-3.25,-1.99,5.32
4.834,4.26,-1.37,-2.31,5.04
4.844,3.60,-0.35,-3.42,4.98
4.854,3.13,0.33,-4.93,5.85
4.864,2.20,1.06,-5.40,5.93
4.874,0.50,1.91,-5.18,5.54
4.884,-0.55,2.18,-4.73,5.24
4.894,-0.15,2.07,-3.59,4.14
4.904,1.41,1.71,-2.29,3.19
4.914,3.01,0.98,-1.26,3.40
4.924,3.85,-0.22,-0.68,3.91
4.934,3.91,-1.37,-0.51,4.18
4.944,3.33,-2.14,-0.20,3.96
4.954,2.59,-2.81,0.07,3.82
4.964,1.68,-3.46,0.39,3.86
4.974,0.66,-3.94,0.44,4.02
4.984,0.34,-4.05,0.32,4.08
4.994,0.27,-3.76,0.03,3.77
5.004,0.08,-2.96,-0.24,2.97
5.014,0.00,-2.07,-0.60,2.16
5.024,-0.09,-1.30,-0.94,1.61
5.034,-0.11,-0.90,-1.11,1.43
5.044,0.02,-0.95,-1.20,1.53
5.054,0.39,-1.33,-1.18,1.82
5.064,0.72,-1.76,-1.10,2.20
5.074,0.57,-2.07,-1.21,2.46
5.084,0.26,-2.23,-1.30,2.60
5.094,-0.13,-2.14,-1.50,2.62
5.104,-0.61,-1.77,-1.42,2.35
5.114,-1.00,-1.37,-1.12,2.03
5.124,-1.31,-1.07,-0.90,1.92
5.134,-1.53,-0.94,-0.86,1.99
5.144,-1.62,-1.16,-0.80,2.15
5.154,-1.44,-1.59,-0.88,2.32
5.164,-1.22,-1.93,-1.09,2.53
5.174,-0.99,-1.85,-1.19,2.41
5.184,-1.02,-1.72,-1.62,2.57
5.194,-1.06,-1.46,-2.01,2.71
5.204,-1.26,-0.99,-2.19,2.72
5.214,-1.69,-0.62,-2.42,3.02
5.224,-2.02,-0.37,-2.55,3.27
5.235,-2.21,-0.16,-2.44,3.29
5.244,-2.05,-0.21,-2.21,3.02
5.255,-1.40,-0.23,-1.56,2.11
5.264,-0.75,-0.37,-0.63,1.05
5.275,-0.14,-0.25,0.12,0.31
5.285,0.31,-0.19,0.56,0.67
5.295,0.52,-0.50,0.63,0.96
5.305,1.11,-0.41,0.38,1.24
5.315,1.50,-0.34,1.15,1.92
5.325,0.90,-1.48,1.80,2.50
5.335,0.52,-2.57,0.65,2.70
5.344,0.40,-2.86,0.49,2.93
5.355,0.15,-2.95,1.35,3.25
5.364,-0.08,-3.09,2.20,3.80
5.375,-0.16,-3.64,2.97,4.70
5.385,-0.08,-4.54,3.32,5.63
5.395,-0.06,-5.21,3.51,6.28
5.405,-0.47,-5.63,4.22,7.05
5.415,-1.28,-5.80,4.41,7.40
5.425,-1.34,-5.34,4.68,7.23
5.435,-1.04,-4.25,3.26,5.45
5.445,1.42,-2.07,2.18,3.32
5.455,5.14,-0.67,0.19,5.19
5.465,7.57,-1.05,-1.10,7.72
5.475,6.66,-1.60,-4.89,8.42
5.485,2.60,-0.37,-6.23,6.76
5.495,-0.67,1.62,-4.91,5.21
5.505,-1.43,1.69,-4.35,4.88
5.515,-0.46,0.18,-4.69,4.71
5.525,1.06,-0.51,-4.30,4.45
5.535,0.34,-0.99,-3.59,3.74
5.545,-0.71,-0.77,-3.20,3.37
5.555,-0.99,0.23,-2.72,2.90
5.565,-0.42,1.35,-2.14,2.57
5.575,0.39,1.96,-1.82,2.70
5.585,1.22,2.43,-1.70,3.21
5.595,1.50,2.89,-1.52,3.60
5.605,1.20,2.87,-1.04,3.28
5.615,0.23,2.30,-0.11,2.31
5.625,-1.04,0.63,0.45,1.30
5.635,-1.63,-1.26,0.68,2.17
5.645,-1.84,-2.87,0.64,3.47
5.655,-1.99,-3.82,0.49,4.34
5.665,-1.83,-4.07,0.27,4.47
5.675,-1.42,-3.75,0.34,4.02
5.685,-1.32,-3.25,0.28,3.52
5.695,-1.31,-2.61,0.07,2.92
5.705,-1.14,-1.73,-0.13,2.07
5.715,-1.10,-0.87,-0.16,1.41
5.725,-1.28,-0.29,-0.16,1.32
5.735,-1.63,-0.05,-0.33,1.66
5.745,-1.71,0.05,-0.40,1.75
5.755,-1.64,0.06,-0.45,1.70
5.765,-1.70,-0.07,-0.41,1.75
5.775,-1.88,-0.27,-0.20,1.91
5.785,-1.71,-0.38,0.12,1.76
5.795,-1.41,-0.61,0.40,1.59
5.805,-1.02,-0.93,0.77,1.58
5.815,-0.74,-1.27,1.17,1.88
5.825,-0.78,-1.64,1.47,2.33
5.835,-1.26,-1.89,1.63,2.80
5.845,-1.81,-1.86,1.18,2.85
5.855,-1.79,-1.56,0.90,2.55
5.865,-1.42,-1.37,0.95,2.19
5.875,-0.90,-1.25,0.82,1.74
5.885,-0.40,-0.94,0.41,1.10
5.895,0.17,-0.84,0.02,0.86
5.905,1.05,-0.99,0.31,1.48
5.915,2.20,-1.24,0.85,2.66
5.925,2.95,-1.41,1.58,3.63
5.935,3.19,-1.79,1.93,4.14
5.945,2.70,-2.34,2.12,4.15
5.955,1.52,-3.51,2.45,4.54
5.965,0.70,-4.68,2.42,5.31
5.975,0.12,-5.22,2.49,5.79
5.985,-0.31,-5.25,2.55,5.85
5.995,-0.32,-4.79,2.24,5.30
6.005,0.55,-3.86,1.85,4.32
6.015,2.08,-2.46,1.14,3.42
6.025,3.21,-1.29,-0.26,3.46
6.035,3.79,-0.82,-1.31,4.10
6.045,4.31,-0.56,-2.28,4.90
6.055,4.02,0.94,-3.72,5.55
6.065,2.51,2.79,-5.69,6.82
6.075,1.13,4.23,-6.80,8.09
6.085,-0.22,5.73,-6.58,8.73
6.095,-0.98,6.55,-5.23,8.43
6.105,-0.77,6.53,-3.71,7.54
6.115,0.17,5.56,-2.55,6.12
6.125,1.48,3.45,-1.52,4.05
6.135,3.01,1.13,-0.88,3.33
6.145,3.84,-0.19,-0.63,3.90
6.155,4.27,-0.77,-0.01,4.33
6.165,4.20,-0.71,0.26,4.27
6.175,3.31,-0.33,0.05,3.32
6.185,2.27,-0.15,-0.80,2.41
6.195,1.20,0.38,-0.73,1.45
6.205,-0.00,0.74,-0.92,1.18
6.215,-1.05,0.98,-1.04,1.77
6.225,-1.76,1.03,-0.97,2.27
6.235,-2.00,0.77,-0.85,2.31
6.245,-1.90,0.40,-0.73,2.08
6.255,-1.50,0.22,-0.70,1.67
6.265,-1.09,0.30,-0.66,1.31
6.275,-0.89,0.34,-0.64,1.15
6.285,-1.01,0.42,-0.47,1.19
6.295,-1.61,0.43,-0.26,1.69
6.305,-2.30,0.25,-0.49,2.37
6.315,-2.88,0.08,-0.53,2.93
6.325,-3.32,0.07,0.05,3.32
6.335,-3.52,0.02,0.95,3.64
6.345,-3.50,-0.42,0.95,3.65
6.355,-3.39,-0.76,0.50,3.51
6.365,-3.35,-0.74,0.43,3.45
6.375,-3.63,-0.47,0.54,3.70
6.385,-4.15,-0.08,0.74,4.22
6.395,-4.54,0.31,1.39,4.76
