time,ax,ay,az,atotal
0.844,3.18,0.56,-2.50,4.08
0.854,1.95,-0.10,-1.48,2.45
0.864,1.39,-0.05,-1.20,1.84
0.874,0.95,0.26,-1.42,1.73
0.884,0.09,0.39,-0.88,0.97
0.894,-0.89,0.26,-0.52,1.06
0.904,-1.69,0.14,-1.20,2.07
0.914,-1.69,0.17,-2.14,2.73
0.924,-0.87,0.09,-2.16,2.33
0.934,0.92,-0.31,-1.70,1.96
0.944,2.13,-1.22,-0.77,2.58
0.954,2.03,-0.79,-0.92,2.37
0.964,0.81,0.64,-1.40,1.74
0.974,0.01,0.47,-0.89,1.01
0.984,-0.38,0.08,-0.09,0.40
0.994,-0.55,-0.18,0.45,0.73
1.004,-0.41,-0.14,-0.13,0.46
1.014,-0.54,0.06,-0.83,0.99
1.024,-0.74,0.07,-0.73,1.04
1.034,-1.06,-0.12,0.04,1.07
1.044,-0.97,-0.28,0.04,1.01
1.054,-0.50,0.14,-0.53,0.74
1.064,-0.43,0.49,-0.03,0.65
1.074,-0.41,0.66,0.42,0.88
1.084,-0.43,0.68,0.44,0.92
1.094,-0.66,0.53,0.16,0.87
1.104,-0.81,0.39,-0.34,0.96
1.114,-0.92,0.36,-0.54,1.12
1.124,-0.53,0.49,-0.35,0.81
1.134,-0.21,0.83,-0.19,0.88
1.144,-0.32,1.34,-0.48,1.45
1.155,-0.70,1.37,-0.24,1.55
1.165,-0.79,0.72,0.86,1.37
1.174,-0.21,0.92,0.22,0.97
1.184,-0.24,1.20,-0.75,1.43
1.195,-0.59,0.73,-0.69,1.16
1.204,-0.65,0.37,-0.43,0.86
1.214,-0.49,0.30,-0.29,0.64
1.225,0.08,0.37,0.01,0.37
1.234,0.66,0.84,-0.02,1.06
1.244,0.65,1.40,-0.00,1.54
1.255,0.85,1.01,0.21,1.33
1.264,1.34,0.65,-0.22,1.50
1.275,0.91,0.53,-0.32,1.10
1.285,0.52,0.12,0.39,0.66
1.295,0.20,0.12,0.59,0.63
1.305,-0.06,0.23,0.51,0.56
1.315,-0.18,0.19,0.48,0.55
1.325,-0.26,0.14,0.36,0.47
1.335,-0.26,0.13,0.01,0.29
1.345,-0.10,0.29,-0.37,0.48
1.355,0.19,0.54,-0.66,0.88
1.365,0.33,0.64,-0.47,0.86
1.375,0.23,0.66,0.13,0.71
1.385,0.11,0.60,0.42,0.74
1.395,-0.31,0.41,0.40,0.65
1.405,-0.79,0.17,0.27,0.85
1.415,-0.91,0.06,0.27,0.95
1.425,-1.09,0.10,0.44,1.18
1.435,-1.21,0.28,0.55,1.36
1.445,-1.23,0.41,0.53,1.40
1.455,-0.97,0.42,0.56,1.20
1.465,-0.64,0.52,0.58,1.01
1.475,-0.26,0.53,0.30,0.66
1.485,0.06,0.45,-0.13,0.47
1.495,0.17,0.30,-0.41,0.54
1.505,0.08,0.10,-0.58,0.60
1.515,0.00,0.10,-0.83,0.84
1.525,-0.21,0.21,-0.64,0.71
1.535,-0.38,0.17,-0.22,0.47
1.545,-0.19,0.25,-0.24,0.39
1.555,-0.01,0.35,-0.53,0.64
1.565,-0.06,0.32,-0.38,0.50
1.575,-0.02,0.36,-0.05,0.36
1.585,0.14,0.55,0.17,0.59
1.595,0.15,0.72,0.38,0.83
1.605,0.12,0.76,0.33,0.83
1.615,0.02,0.70,0.14,0.71
1.625,-0.18,0.64,0.07,0.67
1.635,-0.29,0.66,0.03,0.72
1.645,-0.43,0.71,0.11,0.84
1.655,-0.74,0.72,0.37,1.10
1.665,-1.09,0.69,0.64,1.44
1.675,-1.12,0.59,0.96,1.58
1.685,-0.91,0.54,0.99,1.45
1.695,-0.72,0.44,0.69,1.09
1.705,-0.49,0.26,0.40,0.68
1.715,-0.34,0.15,0.32,0.49
1.725,-0.22,0.15,0.43,0.50
1.735,-0.13,0.18,0.44,0.49
1.745,0.12,0.21,0.32,0.40
1.755,0.41,0.15,0.16,0.46
1.765,0.62,0.08,0.16,0.64
1.775,0.82,0.06,0.01,0.82
1.785,1.04,0.02,-0.19,1.06
1.795,1.11,0.01,-0.23,1.13
1.805,1.06,0.06,-0.33,1.11
1.815,1.07,0.15,-0.66,1.27
1.825,0.92,0.17,-0.61,1.11
1.835,0.55,0.27,-0.18,0.64
1.845,0.18,0.38,0.15,0.45
1.855,0.06,0.43,0.16,0.47
1.865,0.20,0.55,-0.10,0.59
1.875,0.16,0.65,-0.11,0.68
1.885,0.04,0.73,-0.08,0.73
1.895,0.21,0.76,-0.38,0.88
1.905,0.25,0.71,-0.49,0.90
1.915,0.06,0.66,-0.27,0.72
1.925,-0.09,0.72,-0.05,0.73
1.935,-0.21,0.77,0.09,0.81
1.945,-0.29,0.85,0.01,0.90
1.955,-0.37,0.86,-0.11,0.94
1.965,-0.50,0.72,-0.21,0.91
1.975,-0.56,0.55,-0.28,0.83
1.985,-0.51,0.50,-0.17,0.74
1.995,-0.39,0.57,-0.09,0.70
2.005,-0.12,0.58,-0.22,0.63
2.015,0.01,0.46,-0.15,0.49
2.025,0.05,0.32,-0.22,0.39
2.035,-0.04,0.15,-0.22,0.27
2.045,-0.21,0.03,-0.14,0.25
2.055,-0.22,-0.05,-0.20,0.31
2.065,-0.14,-0.13,-0.35,0.40
2.075,-0.05,-0.16,-0.49,0.51
2.085,0.07,-0.12,-0.76,0.77
2.095,0.04,-0.12,-0.82,0.83
2.105,0.08,-0.11,-0.56,0.58
2.115,0.14,-0.00,-0.01,0.14
2.125,0.30,0.12,0.19,0.37
2.135,0.44,0.22,0.25,0.55
2.145,0.36,0.29,0.19,0.50
2.155,0.17,0.29,-0.01,0.33
2.165,-0.11,0.26,-0.14,0.31
2.175,-0.26,0.24,-0.29,0.46
2.185,-0.26,0.24,-0.34,0.49
2.195,-0.20,0.28,-0.29,0.45
2.205,-0.13,0.44,-0.31,0.56
2.215,-0.14,0.59,-0.31,0.68
2.225,-0.22,0.59,-0.08,0.63
2.235,-0.27,0.53,0.10,0.60
2.245,-0.26,0.46,0.24,0.58
2.255,-0.18,0.50,0.27,0.59
2.265,-0.19,0.60,-0.04,0.63
2.275,-0.25,0.48,-0.26,0.60
2.285,-0.24,0.32,-0.31,0.51
2.295,-0.19,0.26,-0.39,0.51
2.305,-0.25,0.27,-0.48,0.60
2.315,-0.29,0.34,-0.53,0.69
2.325,-0.32,0.37,-0.33,0.59
2.335,-0.38,0.37,-0.06,0.53
2.345,-0.30,0.44,-0.04,0.53
2.355,-0.14,0.41,-0.09,0.44
2.365,-0.08,0.39,-0.18,0.44
2.375,0.04,0.36,-0.29,0.46
2.385,0.02,0.29,-0.32,0.43
2.395,-0.14,0.24,-0.30,0.41
2.405,-0.13,0.23,-0.25,0.36
2.415,-0.01,0.31,-0.25,0.40
2.425,0.02,0.35,-0.14,0.38
2.435,0.03,0.34,-0.00,0.34
2.445,0.02,0.30,0.10,0.31
2.455,0.03,0.23,0.11,0.26
2.465,0.10,0.21,0.00,0.23
2.475,0.13,0.24,-0.15,0.31
2.485,0.14,0.17,-0.17,0.28
2.495,0.13,0.18,-0.21,0.31
2.505,0.15,0.25,-0.10,0.30
2.515,0.14,0.36,0.16,0.41
2.525,0.01,0.44,0.28,0.52
2.535,-0.07,0.44,0.21,0.49
2.545,-0.04,0.39,0.22,0.45
2.555,-0.05,0.36,0.10,0.38
2.565,-0.15,0.33,-0.15,0.39
2.575,-0.28,0.24,-0.26,0.45
2.585,-0.35,0.16,-0.30,0.48
2.595,-0.26,0.23,-0.41,0.54
2.606,-0.22,0.28,-0.52,0.63
2.615,-0.22,0.25,-0.41,0.53
2.625,-0.37,0.24,-0.22,0.49
2.636,-0.38,0.31,-0.12,0.50
2.646,-0.29,0.38,-0.03,0.48
2.655,-0.32,0.45,0.04,0.55
2.665,-0.34,0.47,-0.07,0.59
2.676,-0.33,0.46,-0.16,0.59
2.685,-0.38,0.40,-0.18,0.58
2.696,-0.33,0.35,-0.20,0.52
2.705,-0.19,0.43,-0.20,0.51
2.716,-0.10,0.51,-0.16,0.55
2.725,-0.12,0.47,-0.05,0.48
2.735,-0.17,0.40,0.05,0.44
2.746,-0.12,0.39,-0.02,0.41
2.756,-0.04,0.29,-0.10,0.31
2.766,0.03,0.23,-0.13,0.26
2.776,0.00,0.23,-0.08,0.24
2.785,-0.03,0.23,-0.11,0.25
2.795,0.01,0.25,-0.13,0.28
2.806,0.05,0.25,-0.06,0.26
2.815,0.04,0.25,-0.08,0.27
2.825,-0.01,0.24,-0.05,0.24
2.836,0.03,0.27,0.06,0.27
2.845,0.03,0.29,0.10,0.30
2.856,0.04,0.28,0.14,0.32
2.866,0.01,0.24,0.11,0.27
2.876,0.01,0.19,0.02,0.19
2.886,0.01,0.14,-0.05,0.15
2.896,-0.02,0.18,-0.12,0.21
2.906,-0.08,0.21,-0.21,0.30
2.916,-0.04,0.19,-0.51,0.55
2.926,-0.03,0.08,-0.60,0.61
2.936,-0.13,-0.07,-0.44,0.46
2.946,-0.15,-0.11,-0.19,0.27
2.956,-0.25,-0.04,-0.06,0.26
2.966,-0.29,0.05,-0.03,0.29
2.976,-0.23,0.12,-0.06,0.27
2.986,-0.16,0.18,-0.11,0.26
2.996,-0.14,0.21,-0.14,0.29
3.006,-0.05,0.22,-0.22,0.32
3.016,0.10,0.22,-0.49,0.55
3.026,0.17,0.21,-0.59,0.65
3.036,0.04,0.23,-0.41,0.47
3.046,-0.14,0.24,-0.13,0.31
3.056,-0.30,0.31,0.13,0.45
3.066,-0.39,0.36,0.27,0.60
3.076,-0.40,0.35,0.30,0.62
3.086,-0.35,0.32,0.26,0.54
3.096,-0.26,0.38,0.17,0.49
3.106,-0.16,0.41,0.02,0.44
3.116,-0.08,0.41,-0.12,0.43
3.126,-0.03,0.41,-0.24,0.48
3.136,-0.02,0.38,-0.23,0.44
3.146,-0.01,0.43,-0.09,0.44
3.156,-0.04,0.48,0.09,0.49
3.166,-0.05,0.53,0.17,0.56
3.176,-0.03,0.50,0.23,0.55
3.186,0.01,0.45,0.18,0.48
3.196,0.04,0.39,0.03,0.39
3.206,0.03,0.28,-0.21,0.35
3.216,0.02,0.20,-0.35,0.41
3.226,-0.01,0.21,-0.45,0.49
3.236,-0.19,0.24,-0.43,0.53
3.246,-0.43,0.27,-0.31,0.59
3.256,-0.57,0.36,-0.05,0.67
3.266,-0.59,0.48,0.24,0.80
3.276,-0.62,0.60,0.32,0.92
3.286,-0.73,0.61,0.23,0.98
3.296,-0.79,0.51,0.23,0.97
3.306,-0.62,0.35,0.14,0.72
3.316,-0.42,0.19,-0.07,0.47
3.326,-0.24,0.09,-0.23,0.34
3.336,-0.02,0.01,-0.45,0.45
3.346,0.10,0.03,-0.55,0.56
3.356,0.13,0.09,-0.57,0.59
3.366,0.09,0.08,-0.54,0.55
3.376,0.08,0.03,-0.54,0.54
3.386,0.04,-0.01,-0.44,0.44
3.396,-0.03,0.04,-0.34,0.35
3.406,-0.16,0.13,-0.19,0.28
3.416,-0.19,0.15,-0.05,0.25
3.426,-0.16,0.16,-0.03,0.23
3.436,-0.08,0.16,-0.04,0.18
3.446,0.04,0.21,-0.12,0.24
3.456,0.16,0.24,-0.15,0.33
3.466,0.22,0.32,-0.12,0.41
3.476,0.21,0.34,-0.05,0.40
3.486,0.15,0.30,-0.03,0.33
3.496,0.14,0.24,-0.11,0.30
3.506,0.08,0.18,-0.04,0.20
3.516,0.01,0.16,0.16,0.22
3.526,-0.03,0.15,0.36,0.39
3.536,-0.06,0.16,0.40,0.44
3.546,0.01,0.19,0.26,0.32
3.556,0.14,0.18,0.11,0.25
3.566,0.13,0.25,-0.06,0.29
3.576,0.12,0.29,-0.11,0.33
3.586,0.09,0.23,-0.05,0.25
3.596,-0.06,0.15,0.02,0.17
3.606,-0.16,0.15,0.02,0.22
3.616,-0.21,0.19,0.06,0.29
3.626,-0.27,0.23,0.16,0.39
3.636,-0.31,0.25,0.12,0.42
3.646,-0.34,0.22,0.03,0.41
3.656,-0.32,0.20,-0.12,0.40
3.666,-0.29,0.20,-0.12,0.37
3.676,-0.26,0.22,-0.10,0.36
3.686,-0.25,0.26,-0.12,0.38
3.696,-0.22,0.30,-0.17,0.41
3.706,-0.21,0.32,-0.22,0.44
3.716,-0.19,0.30,-0.19,0.41
3.726,-0.19,0.25,-0.07,0.33
3.736,-0.20,0.23,0.03,0.30
3.746,-0.15,0.23,0.01,0.27
3.756,-0.06,0.30,-0.05,0.31
3.766,0.01,0.27,-0.08,0.28
3.776,0.09,0.22,-0.13,0.26
3.786,0.23,0.17,-0.21,0.35
3.796,0.26,0.20,-0.21,0.39
3.806,0.23,0.26,-0.22,0.41
3.816,0.16,0.28,-0.22,0.39
3.826,0.09,0.26,-0.14,0.31
3.836,0.01,0.27,-0.11,0.29
3.846,-0.11,0.32,-0.10,0.35
3.857,-0.19,0.32,-0.05,0.38
3.866,-0.16,0.30,-0.05,0.34
3.876,-0.13,0.28,-0.10,0.33
3.886,-0.13,0.27,-0.12,0.32
3.896,-0.14,0.25,-0.11,0.30
3.906,-0.16,0.25,-0.04,0.31
3.916,-0.21,0.27,-0.01,0.34
3.926,-0.23,0.27,-0.03,0.36
3.936,-0.21,0.19,0.01,0.28
3.946,-0.18,0.16,-0.01,0.25
3.957,-0.12,0.19,-0.12,0.26
3.966,-0.14,0.20,-0.08,0.26
3.976,-0.18,0.22,-0.06,0.29
3.986,-0.13,0.19,-0.14,0.27
3.997,-0.18,0.15,-0.08,0.25
4.003,-0.20,0.17,-0.03,0.26
4.013,-0.15,0.21,-0.02,0.26
4.023,-0.13,0.22,-0.19,0.32
4.033,-0.14,0.12,-0.23,0.30
4.042,-0.16,0.06,-0.22,0.28
4.053,-0.13,0.06,-0.13,0.19
4.063,-0.13,0.12,0.01,0.18
4.073,-0.22,0.18,0.06,0.29
4.083,-0.26,0.19,0.07,0.33
4.093,-0.25,0.11,0.02,0.27
4.103,-0.21,0.06,-0.04,0.22
4.113,-0.08,0.11,-0.24,0.28
4.123,0.03,0.11,-0.35,0.37
4.133,-0.03,0.14,-0.25,0.28
4.143,-0.11,0.21,-0.06,0.25
4.153,-0.05,0.18,0.07,0.20
4.163,-0.05,0.17,0.09,0.20
4.173,-0.09,0.22,0.04,0.24
4.183,-0.07,0.23,0.05,0.25
4.193,-0.09,0.20,0.11,0.24
4.203,-0.08,0.16,0.08,0.19
4.213,-0.08,0.17,0.00,0.18
4.223,-0.07,0.18,0.02,0.20
4.233,-0.10,0.18,-0.01,0.21
4.243,-0.07,0.14,-0.10,0.19
4.253,-0.05,0.14,-0.07,0.17
4.263,-0.06,0.16,0.00,0.17
4.273,-0.08,0.20,0.06,0.22
4.283,-0.09,0.16,-0.00,0.19
4.293,-0.07,0.14,-0.03,0.16
4.303,-0.09,0.19,-0.02,0.21
4.313,-0.12,0.23,-0.03,0.26
4.323,-0.16,0.17,-0.03,0.23
4.333,-0.16,0.16,-0.08,0.24
4.343,-0.11,0.19,-0.07,0.23
4.353,-0.08,0.23,-0.00,0.25
4.365,-0.13,0.24,0.03,0.27
4.375,-0.16,0.19,0.01,0.25
4.385,-0.15,0.18,-0.05,0.24
4.395,-0.12,0.19,-0.05,0.24
4.405,-0.15,0.19,-0.07,0.25
4.415,-0.10,0.17,-0.12,0.23
4.425,-0.11,0.20,-0.16,0.27
4.436,-0.08,0.23,-0.18,0.30
4.445,-0.10,0.15,-0.15,0.23
4.455,-0.15,0.12,-0.09,0.21
4.465,-0.17,0.13,-0.06,0.22
4.475,-0.17,0.09,-0.07,0.21
4.485,-0.17,0.07,-0.07,0.20
4.496,-0.13,0.07,-0.12,0.19
4.505,-0.12,0.08,-0.08,0.16
4.515,-0.11,0.10,-0.05,0.16
4.525,-0.14,0.11,0.05,0.18
4.535,-0.13,0.13,0.07,0.20
4.545,-0.09,0.13,0.08,0.18
4.555,-0.07,0.14,0.04,0.16
4.565,-0.09,0.14,-0.01,0.17
4.576,-0.09,0.15,-0.05,0.18
4.585,-0.07,0.14,-0.11,0.19
4.595,-0.05,0.14,-0.07,0.17
4.606,-0.09,0.15,-0.02,0.18
4.615,-0.13,0.13,0.00,0.18
4.625,-0.14,0.12,0.01,0.19
4.636,-0.14,0.12,-0.00,0.19
4.645,-0.14,0.10,0.02,0.18
4.655,-0.18,0.15,0.05,0.24
4.665,-0.13,0.17,-0.03,0.22
4.676,-0.12,0.11,-0.10,0.19
4.685,-0.15,0.09,-0.09,0.19
4.696,-0.14,0.12,-0.04,0.19
4.706,-0.11,0.17,-0.05,0.21
4.716,-0.15,0.14,-0.06,0.22
4.726,-0.14,0.11,0.01,0.18
4.736,-0.14,0.15,0.07,0.22
4.746,-0.20,0.22,0.12,0.32
4.756,-0.23,0.21,0.17,0.36
4.766,-0.18,0.16,0.04,0.24
4.776,-0.05,0.12,-0.13,0.18
4.786,0.04,0.14,-0.13,0.19
4.796,0.03,0.15,-0.03,0.15
4.806,0.01,0.10,-0.03,0.11
4.816,0.02,0.06,-0.11,0.13
4.826,0.00,0.07,-0.09,0.11
4.836,-0.01,0.08,-0.01,0.08
4.846,0.03,0.11,0.08,0.14
4.856,0.05,0.10,0.05,0.12
4.866,0.03,0.07,-0.05,0.09
4.876,-0.04,0.04,-0.10,0.11
4.886,-0.12,0.08,-0.00,0.14
4.896,-0.14,0.06,0.08,0.17
4.906,-0.14,0.06,0.08,0.17
4.916,-0.15,0.08,0.04,0.17
4.926,-0.17,0.07,0.01,0.18
4.936,-0.21,0.05,0.00,0.21
4.946,-0.22,0.04,-0.04,0.23
4.956,-0.26,0.06,-0.09,0.28
4.966,-0.24,0.11,-0.16,0.31
4.976,-0.19,0.12,-0.23,0.32
4.986,-0.17,0.11,-0.20,0.29
4.996,-0.16,0.13,-0.15,0.25
5.006,-0.14,0.16,-0.08,0.23
5.016,-0.13,0.22,-0.02,0.25
5.026,-0.16,0.25,-0.03,0.30
5.036,-0.14,0.24,-0.05,0.28
5.046,-0.03,0.26,-0.14,0.30
5.056,0.02,0.25,-0.16,0.30
5.066,0.02,0.24,-0.09,0.25
5.076,0.03,0.25,-0.06,0.26
5.086,0.07,0.25,-0.10,0.28
5.096,0.07,0.21,-0.12,0.25
5.106,-0.01,0.15,-0.07,0.17
5.116,-0.11,0.17,0.00,0.20
5.126,-0.22,0.16,0.06,0.28
5.136,-0.28,0.13,0.10,0.32
5.146,-0.27,0.12,-0.02,0.29
5.156,-0.22,0.07,-0.05,0.23
5.166,-0.17,0.04,-0.01,0.17
5.176,-0.15,0.05,0.05,0.16
5.186,-0.10,0.06,0.06,0.13
5.196,-0.04,0.08,-0.09,0.13
5.206,-0.07,0.05,-0.11,0.14
5.216,-0.12,0.00,-0.04,0.13
5.226,-0.14,0.04,0.08,0.17
5.236,-0.15,0.11,0.08,0.20
5.246,-0.12,0.13,0.05,0.19
5.256,-0.09,0.13,0.06,0.17
5.266,-0.01,0.18,0.05,0.19
5.276,0.03,0.25,0.00,0.25
5.286,0.06,0.25,-0.04,0.26
5.296,0.06,0.23,-0.08,0.25
5.306,0.14,0.20,-0.28,0.37
5.316,0.24,0.13,-0.51,0.58
5.326,0.18,0.05,-0.55,0.58
5.336,0.06,0.02,-0.26,0.27
5.346,-0.05,0.05,0.01,0.08
5.356,-0.18,0.08,0.24,0.31
5.366,-0.25,0.10,0.22,0.35
5.376,-0.28,0.05,0.00,0.28
5.386,-0.26,-0.04,-0.15,0.30
5.396,-0.24,-0.07,-0.16,0.30
5.406,-0.28,-0.02,-0.07,0.29
5.416,-0.27,0.06,0.04,0.28
5.426,-0.29,0.09,0.05,0.31
5.436,-0.36,0.06,0.09,0.38
5.446,-0.37,0.06,0.15,0.41
5.456,-0.36,0.10,0.12,0.39
5.466,-0.31,0.13,-0.03,0.33
5.476,-0.29,0.10,-0.19,0.37
5.486,-0.31,0.06,-0.24,0.40
5.496,-0.35,0.04,-0.13,0.38
5.506,-0.35,0.10,-0.05,0.37
5.516,-0.29,0.15,-0.08,0.33
5.526,-0.21,0.15,-0.12,0.28
5.536,-0.22,0.15,-0.08,0.28
5.546,-0.26,0.12,0.01,0.29
5.556,-0.18,0.10,0.03,0.21
5.566,-0.11,0.12,0.00,0.16
5.576,-0.08,0.18,-0.08,0.21
5.586,-0.01,0.14,-0.11,0.18
5.596,0.02,0.11,-0.06,0.13
5.606,0.04,0.15,-0.08,0.17
5.616,0.02,0.15,-0.05,0.16
5.626,0.08,0.14,-0.09,0.18
5.636,0.08,0.15,-0.07,0.18
5.646,0.01,0.21,-0.01,0.21
5.657,-0.06,0.22,0.09,0.24
5.666,-0.12,0.20,0.15,0.28
5.676,-0.14,0.22,0.12,0.29
5.686,-0.16,0.21,0.02,0.27
5.696,-0.16,0.17,0.05,0.24
5.706,-0.16,0.13,0.08,0.22
5.716,-0.08,0.11,-0.13,0.18
5.726,0.03,0.03,-0.21,0.21
5.736,0.08,0.00,-0.11,0.14
5.746,0.10,0.05,0.01,0.11
5.756,0.10,0.13,0.07,0.18
5.766,0.04,0.12,0.06,0.14
5.776,-0.02,0.05,-0.02,0.06
5.786,-0.08,0.03,-0.07,0.11
5.796,-0.16,0.05,0.01,0.16
5.806,-0.24,0.10,0.13,0.29
5.816,-0.26,0.14,0.10,0.31
5.826,-0.27,0.13,0.04,0.30
5.836,-0.24,0.10,-0.03,0.26
5.846,-0.13,0.09,-0.14,0.21
5.857,-0.08,0.08,-0.17,0.20
5.866,-0.05,0.08,-0.13,0.16
5.876,-0.01,0.09,-0.13,0.16
5.886,-0.04,0.08,-0.15,0.18
5.896,-0.15,0.05,-0.09,0.18
5.906,-0.19,0.04,-0.03,0.20
5.916,-0.21,0.08,0.02,0.22
5.926,-0.22,0.11,0.04,0.25
5.936,-0.21,0.10,0.04,0.24
5.946,-0.11,0.06,-0.01,0.13
5.956,0.03,0.06,-0.12,0.14
5.966,0.10,0.04,-0.23,0.25
5.977,0.09,0.04,-0.27,0.28
5.986,0.05,-0.02,-0.26,0.27
5.996,0.06,-0.01,-0.18,0.19
6.006,-0.02,0.03,-0.11,0.12
6.016,-0.15,0.04,-0.06,0.16
6.026,-0.25,0.03,0.01,0.25
6.036,-0.25,0.06,0.02,0.26
6.047,-0.24,0.08,0.02,0.25
6.057,-0.21,0.10,-0.04,0.24
6.066,-0.17,0.07,-0.10,0.21
6.076,-0.15,0.05,-0.17,0.23
6.086,-0.13,0.04,-0.14,0.20
6.096,-0.14,0.08,-0.09,0.18
6.106,-0.12,0.06,0.00,0.14
6.116,-0.12,0.04,0.07,0.15
6.126,-0.12,0.07,0.11,0.18
6.136,-0.10,0.13,0.11,0.19
6.146,-0.08,0.15,0.05,0.18
6.157,-0.11,0.12,0.01,0.16
6.166,-0.12,0.09,-0.12,0.20
6.176,-0.10,0.05,-0.20,0.23
6.186,-0.06,0.04,-0.17,0.19
6.197,-0.09,0.04,-0.02,0.11
6.207,-0.06,0.05,0.08,0.11
6.217,-0.10,0.07,0.11,0.16
6.227,-0.13,0.09,0.11,0.19
6.237,-0.14,0.08,0.09,0.18
6.247,-0.15,0.07,0.11,0.20
6.257,-0.14,0.07,0.11,0.19
6.267,-0.10,0.08,-0.01,0.12
6.277,-0.04,0.05,-0.07,0.09
6.287,0.02,0.07,-0.07,0.11
6.297,0.04,0.09,0.02,0.10
6.307,0.05,0.11,0.04,0.13
6.317,0.13,0.07,0.02,0.15
6.327,0.18,0.04,0.05,0.19
6.337,0.14,0.05,0.05,0.16
6.347,0.09,0.06,0.07,0.13
6.357,0.08,0.06,0.04,0.10
6.367,0.03,0.06,0.03,0.07
6.377,-0.03,0.04,-0.01,0.05
6.387,-0.07,0.06,-0.04,0.10
6.397,-0.13,0.06,-0.04,0.15
6.407,-0.18,0.07,-0.03,0.19
6.417,-0.23,0.10,-0.07,0.26
6.427,-0.28,0.11,-0.08,0.31
6.437,-0.32,0.08,-0.07,0.33
6.447,-0.28,0.10,-0.10,0.31
6.457,-0.26,0.09,-0.12,0.30
6.467,-0.31,0.08,-0.12,0.34
6.477,-0.33,0.06,-0.11,0.35
6.487,-0.29,0.08,-0.08,0.32
6.497,-0.34,0.08,-0.04,0.36
6.507,-0.39,0.10,-0.01,0.40
6.517,-0.31,0.09,-0.03,0.33
6.527,-0.25,0.09,-0.04,0.27
