time,ax,ay,az,atotal
0.580,0.93,-0.13,0.07,0.95
0.590,0.54,0.07,0.40,0.68
0.600,-0.24,0.20,0.57,0.64
0.611,-0.60,0.19,0.28,0.69
0.621,-0.50,0.00,-0.08,0.51
0.630,-0.30,-0.07,-0.13,0.33
0.641,-0.23,0.21,0.28,0.42
0.651,-1.97,1.29,1.64,2.87
0.661,-1.10,0.38,0.87,1.45
0.671,0.47,-0.48,-0.60,0.90
0.681,0.94,-0.40,-1.04,1.46
0.691,1.01,-0.18,-1.02,1.45
0.701,0.52,-0.07,-0.58,0.78
0.711,0.05,-0.06,-0.00,0.07
0.721,-0.11,-0.27,0.44,0.53
0.731,-0.15,-0.43,0.37,0.59
0.741,-0.41,-0.37,0.25,0.61
0.751,-0.69,-0.02,0.33,0.77
0.761,-0.61,0.34,-0.28,0.76
0.771,-0.44,0.43,-0.71,0.94
0.781,-0.26,0.22,-0.64,0.72
0.791,0.10,-0.08,-0.10,0.17
0.801,0.23,-0.13,0.40,0.48
0.811,-0.09,0.05,0.31,0.33
0.821,-0.25,0.29,-0.19,0.43
0.831,-0.36,0.30,-0.33,0.57
0.841,-0.19,0.21,0.13,0.32
0.851,-0.18,0.14,0.18,0.29
0.861,-0.14,-0.07,0.27,0.31
0.871,0.08,-0.24,0.00,0.26
0.881,0.39,-0.11,-0.26,0.49
0.891,0.56,0.13,-0.16,0.59
0.901,0.40,0.27,0.02,0.49
0.911,0.19,0.27,0.02,0.33
0.921,-0.01,0.15,0.19,0.24
0.931,-0.26,-0.00,0.10,0.28
0.941,-0.38,-0.08,-0.50,0.63
0.951,-0.51,-0.10,-0.46,0.69
0.961,-0.31,-0.03,-0.07,0.32
0.971,-0.13,0.11,-0.48,0.51
0.981,-0.30,0.16,-0.14,0.37
0.991,-0.46,0.13,-0.20,0.52
1.001,-0.57,0.11,-0.22,0.62
1.011,-0.59,0.10,0.12,0.61
1.021,-0.50,0.16,0.10,0.54
1.031,-0.45,0.17,-0.06,0.49
1.041,-0.62,0.16,-0.24,0.69
1.051,-0.82,0.23,-0.38,0.93
1.061,-0.83,0.24,-0.46,0.98
1.071,-0.72,0.21,-0.49,0.90
1.081,-0.26,0.12,-0.36,0.46
1.091,-0.12,0.06,-0.44,0.46
1.101,-0.41,-0.08,-0.37,0.56
1.111,-0.42,-0.30,-0.37,0.63
1.121,-0.22,-0.42,-0.29,0.56
1.131,-0.08,-0.35,-0.11,0.37
1.141,-0.03,-0.13,0.21,0.25
1.151,-0.03,-0.06,0.47,0.47
1.161,-0.00,-0.06,0.59,0.60
1.171,0.09,0.03,0.66,0.67
1.181,0.14,0.13,0.64,0.67
1.191,0.22,0.25,0.54,0.64
1.201,0.31,0.26,0.38,0.55
1.211,0.38,0.18,0.24,0.49
1.221,0.41,0.07,0.07,0.42
1.231,0.39,0.04,-0.03,0.39
1.241,0.29,0.02,-0.18,0.35
1.251,0.13,0.04,-0.13,0.18
1.261,0.18,0.03,-0.01,0.18
1.271,0.36,0.15,-0.15,0.42
1.281,0.40,0.15,-0.29,0.52
1.291,0.11,0.02,-0.09,0.14
1.301,-0.13,-0.10,0.07,0.18
1.311,-0.02,-0.24,-0.00,0.24
1.321,0.11,-0.21,0.10,0.25
1.331,0.15,-0.17,0.04,0.23
1.341,0.19,-0.07,0.10,0.23
1.351,0.16,-0.04,0.21,0.27
1.361,0.04,-0.10,0.24,0.27
1.371,-0.07,-0.16,0.13,0.22
1.381,-0.03,-0.07,0.02,0.08
1.391,0.17,0.09,0.03,0.19
1.401,0.25,0.18,0.07,0.32
1.411,0.05,0.18,0.04,0.19
1.421,-0.18,0.17,-0.11,0.27
1.431,-0.20,0.10,-0.23,0.32
1.441,-0.09,-0.01,-0.21,0.23
1.451,0.04,-0.04,-0.14,0.15
1.461,-0.00,0.02,-0.08,0.08
1.471,-0.22,0.08,-0.01,0.24
1.481,-0.33,0.17,0.05,0.38
1.491,-0.25,0.12,0.18,0.33
1.501,-0.15,0.15,0.23,0.32
1.511,-0.10,0.12,0.18,0.24
1.521,-0.05,0.04,0.12,0.14
1.531,-0.06,-0.03,0.06,0.09
1.541,-0.13,-0.03,-0.04,0.14
1.551,-0.18,0.04,-0.12,0.22
1.561,-0.26,0.11,-0.11,0.30
1.571,-0.38,0.15,-0.13,0.43
1.581,-0.42,0.05,-0.14,0.45
1.591,-0.36,0.02,-0.14,0.39
1.601,-0.16,0.13,-0.10,0.23
1.611,0.00,0.29,-0.10,0.30
1.621,0.10,0.32,-0.17,0.37
1.631,0.07,0.20,-0.02,0.21
1.641,-0.05,0.13,0.45,0.47
1.651,-0.18,0.15,0.29,0.37
1.661,-0.13,0.12,-0.16,0.24
1.671,-0.03,0.16,-0.32,0.36
1.681,0.00,0.18,-0.43,0.46
1.691,-0.07,0.17,-0.33,0.38
1.701,-0.16,0.20,-0.16,0.30
1.711,-0.10,0.19,0.03,0.22
1.721,-0.08,0.01,0.26,0.27
1.731,-0.12,-0.15,0.23,0.30
1.741,-0.07,-0.14,0.11,0.20
1.751,0.04,-0.04,0.05,0.08
1.761,0.21,-0.01,-0.01,0.21
1.771,0.31,-0.05,-0.05,0.32
1.781,0.19,-0.12,0.09,0.24
1.791,-0.00,-0.09,0.22,0.24
1.802,0.03,-0.01,0.09,0.10
1.811,0.03,0.01,0.00,0.04
1.821,-0.02,-0.02,0.02,0.04
1.832,-0.10,-0.05,0.03,0.12
1.842,-0.09,0.03,-0.01,0.09
1.851,-0.07,0.11,-0.01,0.13
1.862,-0.12,0.11,0.01,0.16
1.871,-0.05,0.06,0.06,0.09
1.881,-0.02,0.00,0.11,0.11
1.891,-0.03,-0.04,0.09,0.11
1.902,0.00,-0.12,0.06,0.13
1.911,0.03,-0.08,-0.01,0.09
1.922,-0.05,0.05,-0.02,0.07
1.932,-0.12,0.10,-0.04,0.16
1.942,-0.15,0.06,-0.14,0.21
1.952,-0.15,0.03,-0.17,0.23
1.962,-0.08,-0.03,-0.06,0.10
1.972,-0.02,-0.16,0.04,0.17
1.982,0.04,-0.19,0.02,0.20
1.992,0.08,-0.19,0.01,0.20
2.002,0.12,-0.15,0.02,0.19
2.012,0.15,-0.08,0.02,0.17
2.022,0.17,0.04,0.01,0.18
2.032,0.10,0.42,-0.29,0.52
2.042,-0.18,1.04,-0.74,1.29
2.052,0.44,0.50,-0.32,0.74
2.062,0.20,0.41,-0.16,0.48
2.072,0.25,0.67,0.21,0.74
2.082,0.46,0.50,0.36,0.76
2.092,0.43,0.05,0.49,0.65
2.102,-0.08,-0.26,0.91,0.95
2.112,-0.93,-0.53,1.22,1.62
2.122,-1.38,-0.83,1.15,1.97
2.132,-1.37,-1.01,0.99,1.97
2.142,-1.10,-1.04,0.85,1.74
2.152,-0.58,-0.85,0.56,1.17
2.162,0.20,-0.38,-1.17,1.24
2.172,0.87,0.28,-3.55,3.67
2.182,0.97,0.65,-3.31,3.52
2.192,0.58,0.56,-0.57,0.99
2.202,0.08,0.37,1.36,1.41
2.212,-0.32,0.20,1.40,1.45
2.222,-0.57,0.02,0.98,1.14
2.232,-0.58,-0.12,0.66,0.89
2.242,-0.43,-0.22,0.35,0.59
2.252,-0.22,-0.23,-0.14,0.34
2.262,0.05,-0.17,-0.70,0.72
2.272,0.34,-0.06,-0.88,0.94
2.282,0.51,0.09,-0.54,0.75
2.292,0.44,0.23,-0.06,0.50
2.302,0.17,0.34,0.27,0.47
2.312,-0.06,0.35,0.30,0.47
2.322,-0.17,0.26,0.24,0.39
2.332,-0.21,0.11,0.18,0.29
2.342,-0.14,0.06,-0.04,0.16
2.352,-0.04,0.17,-0.22,0.29
2.362,-0.02,0.21,-0.16,0.27
2.372,-0.13,0.21,-0.05,0.25
2.382,-0.15,0.20,0.09,0.27
2.392,-0.08,0.10,0.16,0.21
2.402,-0.07,-0.03,0.16,0.18
2.412,0.05,-0.14,0.16,0.22
2.422,0.16,-0.17,0.10,0.25
2.432,0.04,-0.15,-0.08,0.17
2.442,-0.06,-0.03,-0.25,0.26
2.452,-0.20,0.13,-0.47,0.52
2.462,-0.24,0.28,-0.35,0.51
2.472,-0.24,0.29,0.27,0.46
2.482,-0.22,0.15,0.60,0.65
2.492,-0.09,-0.01,-0.01,0.09
2.502,0.07,-0.10,-0.16,0.20
2.512,0.28,-0.17,-0.32,0.46
2.522,0.43,-0.25,-0.36,0.61
2.532,0.38,-0.36,-0.20,0.56
2.542,0.05,-0.41,-0.18,0.45
2.552,-0.22,-0.34,-0.14,0.43
2.562,-0.41,-0.28,-0.02,0.50
2.572,-0.47,-0.17,0.18,0.53
2.582,-0.30,0.00,0.30,0.43
2.592,-0.06,0.09,0.29,0.31
2.602,0.19,0.04,0.20,0.28
2.612,0.37,-0.09,0.24,0.45
2.622,0.33,-0.27,0.23,0.48
2.632,0.08,-0.43,0.14,0.46
2.642,-0.10,-0.46,0.04,0.47
2.652,-0.21,-0.31,-0.15,0.40
2.662,-0.27,-0.07,-0.31,0.42
2.672,-0.29,0.09,-0.14,0.34
2.682,-0.24,0.12,0.16,0.31
2.692,-0.10,0.06,0.36,0.37
2.702,0.01,-0.08,0.41,0.42
2.712,-0.01,-0.18,0.37,0.42
2.722,-0.09,-0.14,0.27,0.32
2.732,-0.17,0.06,0.11,0.21
2.742,-0.17,0.30,-0.04,0.35
2.752,-0.09,0.50,-0.12,0.52
2.762,-0.03,0.53,-0.10,0.54
2.772,0.00,0.45,-0.09,0.46
2.782,-0.06,0.33,-0.00,0.34
2.792,-0.18,0.21,0.13,0.31
2.802,-0.28,0.19,0.12,0.36
2.812,-0.26,0.26,-0.00,0.36
2.822,-0.18,0.28,-0.06,0.34
2.832,-0.09,0.25,-0.07,0.27
2.842,0.05,0.21,-0.07,0.23
2.852,0.17,0.16,-0.00,0.23
2.862,0.23,0.12,0.13,0.29
2.872,0.23,0.15,0.11,0.30
2.882,0.19,0.20,-0.02,0.27
2.892,0.15,0.22,-0.06,0.27
2.902,0.03,0.13,-0.11,0.17
2.912,-0.09,-0.05,-0.10,0.14
2.922,-0.15,-0.16,0.08,0.24
2.932,-0.16,-0.28,0.19,0.38
2.942,-0.15,-0.29,0.03,0.32
2.952,-0.15,-0.13,-0.12,0.23
2.962,-0.14,0.08,-0.17,0.23
2.972,-0.17,0.19,-0.28,0.38
2.982,-0.20,0.13,-0.28,0.37
2.992,-0.21,-0.00,-0.05,0.21
3.002,-0.22,-0.18,0.20,0.35
3.012,-0.19,-0.34,0.33,0.51
3.022,-0.16,-0.42,0.21,0.50
3.032,-0.12,-0.35,0.01,0.37
3.042,-0.10,-0.20,-0.13,0.26
3.052,-0.05,-0.04,-0.20,0.21
3.062,-0.03,0.10,-0.14,0.17
3.072,0.00,0.22,0.01,0.22
3.082,0.03,0.24,-0.01,0.24
3.092,0.03,0.18,-0.07,0.20
3.103,0.03,0.12,0.00,0.12
3.112,0.06,0.02,0.04,0.08
3.123,0.06,-0.05,0.09,0.12
3.133,0.06,-0.12,0.14,0.19
3.143,0.05,-0.10,-0.05,0.12
3.152,0.03,0.07,-0.31,0.32
3.162,0.01,0.29,-0.27,0.39
3.173,-0.00,0.41,-0.08,0.42
3.183,0.01,0.38,0.04,0.39
3.193,0.04,0.22,0.13,0.26
3.203,0.07,0.04,0.26,0.27
3.213,0.11,-0.08,0.30,0.33
3.223,0.26,-0.03,0.24,0.36
3.233,0.41,0.05,0.16,0.44
3.243,0.53,0.11,0.07,0.54
3.253,0.56,0.05,0.15,0.58
3.263,0.54,-0.09,0.47,0.72
3.273,0.48,-0.24,0.76,0.93
3.282,0.36,-0.40,0.81,0.97
3.293,0.20,-0.51,0.58,0.80
3.303,-0.04,-0.53,0.19,0.57
3.313,-0.27,-0.43,-0.20,0.55
3.323,-0.51,-0.26,-0.50,0.76
3.332,-0.65,-0.01,-0.65,0.91
3.343,-0.61,0.25,-0.65,0.92
3.353,-0.44,0.37,-0.57,0.81
3.363,-0.25,0.32,-0.22,0.46
3.373,-0.13,0.12,0.41,0.45
3.383,-0.09,-0.07,0.35,0.37
3.393,-0.07,-0.17,-0.11,0.21
3.403,-0.08,-0.20,-0.07,0.22
3.413,-0.05,-0.15,-0.10,0.18
3.423,0.03,-0.08,0.03,0.09
3.433,0.09,-0.08,0.20,0.24
3.443,0.19,-0.07,0.21,0.29
3.453,0.25,-0.06,0.11,0.28
3.463,0.25,-0.05,-0.01,0.26
3.473,0.20,-0.04,-0.07,0.21
3.483,0.07,-0.01,-0.12,0.14
3.493,-0.06,0.04,-0.19,0.21
3.503,-0.17,0.11,-0.24,0.31
3.513,-0.20,0.19,-0.26,0.38
3.523,-0.18,0.25,-0.21,0.37
3.533,-0.12,0.31,-0.07,0.34
3.543,-0.06,0.32,0.03,0.32
3.553,-0.03,0.26,0.09,0.28
3.563,0.00,0.20,0.11,0.23
3.573,0.01,0.15,0.12,0.20
3.583,-0.01,0.12,0.12,0.17
3.593,-0.04,0.12,0.09,0.15
3.603,-0.09,0.13,0.06,0.17
3.613,-0.15,0.12,0.04,0.20
3.623,-0.15,0.13,0.00,0.20
3.633,-0.14,0.11,-0.04,0.18
3.643,-0.10,0.08,-0.06,0.14
3.653,-0.05,0.07,0.00,0.09
3.663,-0.01,0.07,0.06,0.09
3.673,0.02,0.05,0.03,0.06
3.683,-0.00,0.01,-0.10,0.10
3.693,-0.05,-0.01,-0.10,0.11
3.703,-0.02,-0.03,-0.05,0.07
3.713,0.00,-0.03,-0.06,0.06
3.723,0.04,-0.02,-0.07,0.09
3.733,0.07,-0.05,0.01,0.08
3.743,0.09,-0.06,0.08,0.13
3.753,0.11,-0.07,0.07,0.15
3.763,0.11,-0.07,0.02,0.13
3.773,0.06,-0.11,0.02,0.12
3.783,0.02,-0.16,0.03,0.17
3.793,-0.06,-0.23,0.03,0.24
3.803,-0.09,-0.25,0.02,0.27
3.813,-0.11,-0.21,-0.00,0.24
3.823,-0.12,-0.18,-0.05,0.22
3.833,-0.13,-0.11,-0.07,0.18
3.843,-0.11,-0.08,-0.09,0.17
3.853,-0.09,-0.06,-0.06,0.12
3.863,-0.07,-0.04,-0.03,0.08
3.873,-0.03,-0.02,-0.03,0.05
3.883,-0.04,0.03,-0.04,0.06
3.893,-0.04,0.04,-0.01,0.06
3.903,-0.05,0.06,0.03,0.09
3.913,-0.06,0.08,0.04,0.11
3.923,-0.05,0.08,0.03,0.10
3.933,-0.02,0.09,0.01,0.09
3.943,-0.01,0.06,-0.03,0.07
3.953,-0.01,0.06,-0.03,0.06
3.963,0.01,0.07,-0.04,0.08
3.973,-0.00,0.08,-0.01,0.08
3.983,-0.00,0.07,-0.02,0.07
3.993,-0.02,0.05,-0.03,0.07
4.003,-0.03,0.05,-0.03,0.06
4.013,-0.02,0.04,-0.01,0.05
4.023,-0.02,0.03,0.00,0.03
4.033,-0.01,0.04,0.03,0.05
4.043,-0.01,0.04,0.04,0.06
4.053,-0.01,0.03,0.02,0.04
4.063,-0.01,0.01,-0.01,0.02
4.073,-0.01,0.01,-0.01,0.02
4.083,-0.02,-0.01,0.01,0.03
4.093,-0.03,-0.04,0.04,0.06
4.103,-0.04,-0.02,0.03,0.06
4.113,-0.04,-0.02,0.01,0.05
4.123,-0.05,-0.01,-0.00,0.05
4.133,-0.03,-0.00,-0.00,0.03
4.143,-0.02,-0.01,-0.04,0.04
4.153,-0.03,-0.03,-0.01,0.04
4.163,-0.01,-0.04,0.04,0.06
4.173,-0.02,-0.05,0.01,0.05
4.183,-0.02,-0.03,-0.03,0.05
4.193,0.02,-0.01,-0.01,0.02
4.203,-0.00,0.02,0.01,0.02
4.213,-0.01,0.06,-0.02,0.06
4.223,0.02,0.08,-0.06,0.10
4.233,0.01,0.04,-0.21,0.21
4.243,-0.07,-0.06,-0.01,0.09
4.253,-0.16,-0.14,0.45,0.50
4.263,-0.14,-0.08,-0.11,0.20
4.273,-0.10,0.04,-0.33,0.35
4.283,-0.09,0.09,-0.22,0.25
4.293,-0.04,0.08,-0.25,0.26
4.303,-0.04,0.03,-0.10,0.11
4.313,-0.01,-0.03,0.09,0.09
4.323,0.03,-0.05,0.21,0.22
4.333,0.08,-0.04,0.18,0.20
4.343,0.08,-0.02,0.05,0.10
4.354,0.04,0.01,-0.02,0.05
4.363,0.02,0.03,0.02,0.04
4.373,-0.01,0.04,0.03,0.05
4.383,-0.04,0.04,0.03,0.06
4.394,-0.04,0.01,-0.01,0.04
4.403,-0.07,-0.02,-0.02,0.07
4.413,-0.07,-0.01,0.00,0.07
4.424,-0.09,-0.01,-0.02,0.09
4.434,-0.08,0.02,-0.04,0.09
4.444,-0.08,0.03,-0.04,0.10
4.454,-0.09,0.01,-0.01,0.09
4.463,-0.08,0.05,0.04,0.10
4.474,-0.10,0.03,0.05,0.11
4.484,-0.09,0.01,-0.00,0.09
4.494,-0.10,0.04,-0.03,0.12
4.504,-0.08,0.05,-0.06,0.11
4.514,-0.07,0.03,-0.06,0.09
4.524,-0.08,0.01,-0.04,0.09
4.534,-0.04,-0.01,-0.05,0.06
4.544,-0.02,-0.01,-0.01,0.03
4.554,-0.01,-0.02,0.03,0.04
4.564,0.00,-0.01,0.01,0.01
4.574,0.02,0.03,-0.15,0.16
4.584,0.02,0.06,-0.16,0.18
4.594,0.02,0.06,-0.03,0.07
4.604,0.05,0.03,0.02,0.07
4.614,0.05,-0.01,0.07,0.09
4.624,0.05,-0.06,0.11,0.14
4.634,0.03,-0.08,0.09,0.13
4.644,0.02,-0.06,0.05,0.08
4.654,-0.01,-0.01,0.01,0.02
4.664,-0.05,0.01,0.01,0.05
4.674,-0.08,0.02,-0.00,0.08
4.684,-0.12,0.02,-0.05,0.13
4.694,-0.11,0.02,-0.08,0.13
4.704,-0.10,-0.00,-0.05,0.11
4.714,-0.08,-0.00,-0.02,0.08
4.724,-0.06,-0.02,0.00,0.06
4.734,-0.05,-0.04,0.03,0.07
4.744,-0.04,-0.05,0.03,0.07
4.754,-0.02,-0.02,0.02,0.04
4.764,-0.05,0.02,0.01,0.05
4.774,-0.03,0.03,-0.01,0.05
4.784,-0.04,0.02,0.01,0.05
4.794,-0.01,0.02,0.03,0.04
4.804,0.03,0.02,0.03,0.04
4.814,0.04,0.03,-0.00,0.05
4.824,0.06,0.04,-0.01,0.07
4.834,0.03,0.05,0.02,0.06
4.844,0.00,0.04,0.02,0.04
4.854,-0.00,0.04,0.02,0.04
4.864,0.00,0.02,-0.01,0.03
4.874,-0.03,0.01,-0.02,0.04
4.884,-0.02,-0.02,0.02,0.04
4.894,-0.02,-0.04,0.04,0.06
4.904,-0.03,-0.02,0.02,0.04
4.914,-0.02,-0.01,0.01,0.03
4.924,-0.02,0.00,0.04,0.04
4.934,-0.02,0.02,0.04,0.05
4.944,-0.02,0.03,0.05,0.06
4.954,-0.01,0.04,0.03,0.05
4.964,-0.02,0.02,-0.03,0.04
4.974,-0.04,0.02,-0.08,0.09
4.984,-0.04,0.00,-0.07,0.08
4.994,-0.05,-0.02,0.01,0.05
5.004,-0.04,-0.03,0.03,0.06
5.014,-0.01,-0.05,0.05,0.07
5.024,0.01,-0.02,0.05,0.06
5.034,0.02,-0.01,0.03,0.04
5.044,0.03,0.02,-0.00,0.04
5.054,0.04,0.06,-0.04,0.08
5.064,0.04,0.07,-0.16,0.18
5.074,0.01,0.00,-0.17,0.17
5.084,-0.08,-0.10,0.34,0.37
5.094,-0.14,-0.15,0.34,0.40
5.104,-0.08,-0.04,-0.13,0.16
5.114,-0.02,0.08,-0.17,0.19
5.124,0.04,0.08,-0.26,0.27
5.134,0.01,0.02,-0.18,0.19
5.144,-0.05,-0.06,-0.04,0.09
5.154,-0.05,-0.09,0.05,0.11
5.164,0.01,-0.05,0.12,0.13
5.174,0.07,0.01,0.06,0.09
5.184,0.11,0.06,0.03,0.13
5.194,0.12,0.06,0.10,0.16
5.204,0.08,0.03,0.11,0.14
5.214,0.03,-0.02,0.06,0.07
5.224,-0.01,-0.04,0.04,0.05
5.234,-0.03,-0.03,0.03,0.05
5.244,-0.04,-0.00,0.05,0.06
5.254,-0.04,0.01,0.00,0.04
5.264,-0.04,0.03,-0.05,0.07
5.274,-0.04,0.03,-0.06,0.08
5.284,-0.07,0.02,-0.07,0.10
5.294,-0.07,0.02,-0.00,0.07
5.304,-0.06,0.00,0.05,0.08
5.314,-0.04,-0.01,0.07,0.08
5.324,-0.05,-0.02,0.05,0.07
5.334,-0.03,-0.02,0.05,0.06
5.344,-0.01,-0.01,0.04,0.04
5.354,0.02,0.01,-0.01,0.02
5.364,0.04,0.01,-0.01,0.04
5.374,0.04,0.02,0.09,0.10
5.384,0.05,0.01,0.09,0.10
5.394,0.01,0.02,-0.01,0.02
5.404,-0.00,0.00,-0.11,0.11
5.414,-0.04,-0.01,-0.08,0.09
5.424,-0.02,-0.02,-0.00,0.03
5.434,0.01,0.01,-0.02,0.02
5.444,0.04,-0.01,-0.04,0.05
5.454,0.03,-0.01,0.03,0.05
5.464,0.05,-0.02,0.05,0.07
5.474,0.03,0.00,0.00,0.03
5.484,0.03,0.01,0.01,0.04
5.494,0.04,0.02,0.04,0.06
5.504,-0.00,0.02,0.05,0.05
5.514,-0.03,-0.00,0.05,0.06
5.524,-0.04,-0.00,0.04,0.06
5.534,-0.03,-0.00,0.03,0.04
5.544,-0.03,0.01,-0.01,0.03
5.554,-0.03,0.05,-0.04,0.07
5.564,-0.01,0.02,-0.07,0.08
5.575,-0.03,0.04,-0.05,0.07
5.584,-0.01,0.01,-0.02,0.03
5.594,-0.01,-0.01,0.02,0.02
5.604,-0.02,-0.03,0.02,0.05
5.615,-0.04,-0.04,0.06,0.08
5.625,-0.02,-0.02,0.06,0.07
5.634,0.00,0.01,0.01,0.02
5.644,0.03,0.04,-0.04,0.06
5.654,0.02,0.05,-0.03,0.06
5.664,0.02,0.04,0.00,0.05
5.675,0.03,-0.00,0.02,0.04
5.685,0.03,-0.02,0.02,0.04
5.695,0.01,-0.03,0.02,0.04
5.704,0.01,-0.02,0.02,0.03
5.714,0.01,-0.01,0.01,0.02
5.725,-0.00,0.01,-0.00,0.01
5.735,-0.01,0.01,-0.01,0.02
5.745,-0.01,0.01,-0.00,0.01
5.755,0.00,0.00,-0.00,0.01
5.765,0.01,0.01,0.01,0.02
5.775,-0.02,0.02,0.02,0.03
5.785,0.01,0.02,0.02,0.03
5.795,0.02,-0.00,0.03,0.03
5.804,0.00,-0.00,-0.01,0.01
5.815,0.02,-0.01,-0.01,0.03
5.825,-0.01,-0.01,-0.00,0.01
5.835,-0.04,-0.01,0.01,0.04
5.845,-0.02,-0.02,0.02,0.03
5.855,0.01,0.02,0.02,0.02
5.865,0.01,0.02,0.00,0.02
5.875,0.01,0.01,-0.02,0.02
5.885,-0.01,0.00,-0.04,0.04
5.895,-0.02,-0.03,-0.03,0.05
5.905,-0.02,-0.02,0.01,0.03
5.915,0.01,-0.02,0.05,0.05
5.925,0.01,-0.00,0.03,0.04
5.935,0.01,0.02,-0.02,0.03
5.945,0.01,0.03,-0.05,0.06
5.955,0.01,0.03,-0.05,0.06
5.965,0.00,0.05,-0.04,0.06
5.975,0.01,0.05,-0.10,0.11
5.985,0.00,0.04,-0.17,0.17
5.995,-0.04,-0.06,0.23,0.24
6.005,-0.06,-0.16,0.52,0.55
6.015,-0.01,-0.07,-0.11,0.13
6.025,0.03,0.07,-0.28,0.29
6.035,0.01,0.12,-0.09,0.15
6.045,-0.02,0.08,-0.24,0.25
6.055,-0.06,-0.02,-0.10,0.11
6.065,-0.08,-0.08,0.04,0.12
6.075,0.00,-0.09,0.02,0.09
6.085,0.05,-0.04,0.03,0.07
6.095,0.11,0.02,0.07,0.13
6.105,0.07,0.08,0.09,0.14
6.115,0.04,0.07,0.13,0.15
6.125,0.02,0.03,0.06,0.07
6.135,0.01,0.00,0.02,0.02
6.145,0.02,-0.04,-0.01,0.04
6.155,0.01,-0.05,-0.03,0.06
6.165,-0.01,-0.02,-0.01,0.03
6.175,-0.04,0.00,-0.04,0.06
6.185,-0.06,0.05,-0.08,0.11
6.195,-0.08,0.07,-0.07,0.12
6.205,-0.06,0.05,-0.02,0.08
6.215,-0.05,-0.00,0.07,0.08
6.225,-0.02,-0.04,0.09,0.10
6.235,0.00,-0.05,0.09,0.10
6.245,0.01,-0.03,0.06,0.07
6.255,0.02,-0.00,0.04,0.05
6.265,0.02,0.04,0.03,0.06
6.275,0.03,0.06,-0.02,0.07
6.285,0.05,0.05,-0.03,0.08
6.295,0.03,0.02,0.07,0.08
6.305,0.00,-0.01,0.02,0.02
6.315,-0.02,-0.03,-0.09,0.10
6.325,-0.05,-0.05,-0.07,0.10
6.335,-0.02,-0.04,0.06,0.07
6.345,0.00,0.00,0.01,0.01
6.355,0.05,0.01,-0.07,0.09
6.365,0.08,-0.02,-0.03,0.08
6.375,0.04,-0.03,0.03,0.06
6.385,0.02,-0.02,0.04,0.05
6.395,0.01,-0.00,0.04,0.04
6.405,0.02,0.00,0.05,0.05
6.415,0.02,0.00,0.03,0.04
6.425,-0.02,-0.01,-0.00,0.02
6.435,-0.03,-0.01,-0.02,0.04
6.445,-0.05,-0.02,-0.01,0.05
6.455,-0.05,-0.00,-0.02,0.05
6.465,-0.03,0.03,-0.02,0.05
6.475,-0.02,0.02,-0.03,0.04
