time,ax,ay,az,atotal
1.031,-0.41,0.96,-0.46,1.14
1.041,-0.43,1.03,-0.69,1.31
1.051,-0.48,1.10,-0.49,1.30
1.061,-0.40,1.03,0.02,1.10
1.071,-0.16,0.82,0.42,0.93
1.081,0.07,0.46,0.39,0.61
1.091,0.24,0.10,0.19,0.32
1.101,0.25,-0.23,0.19,0.39
1.111,0.17,-0.49,0.18,0.55
1.121,0.02,-0.64,-0.10,0.64
1.131,-0.12,-0.81,-0.51,0.96
1.141,-0.24,-1.04,-0.67,1.25
1.151,-0.30,-1.22,-0.50,1.35
1.161,-0.27,-1.25,-0.18,1.29
1.171,-0.07,-1.20,-0.05,1.21
1.181,0.09,-1.09,-0.02,1.09
1.191,0.10,-0.86,0.01,0.87
1.201,-0.08,-0.52,0.03,0.53
1.211,-0.32,-0.18,-0.07,0.38
1.221,-0.52,0.08,-0.24,0.58
1.231,-0.56,0.14,-0.30,0.65
1.241,-0.41,-0.05,-0.23,0.47
1.251,-0.24,-0.42,0.00,0.49
1.261,-0.04,-0.64,0.17,0.66
1.271,0.14,-0.59,0.19,0.64
1.281,0.26,-0.39,0.09,0.47
1.291,0.29,-0.09,-0.20,0.36
1.301,0.24,0.19,-0.53,0.61
1.311,0.21,0.47,-0.64,0.82
1.321,0.17,0.68,-0.41,0.81
1.331,0.12,0.79,0.24,0.83
1.341,0.16,0.77,0.83,1.14
1.351,0.25,0.61,0.84,1.07
1.361,0.32,0.44,0.31,0.63
1.371,0.23,0.28,-0.13,0.38
1.381,-0.08,0.17,-0.15,0.24
1.391,-0.41,0.13,-0.35,0.55
1.401,-0.55,0.12,-0.41,0.69
1.411,-0.53,0.07,-0.11,0.54
1.421,-0.48,-0.00,0.33,0.58
1.431,-0.37,-0.17,0.52,0.66
1.441,-0.20,-0.30,0.61,0.71
1.451,-0.13,-0.39,0.42,0.59
1.461,-0.18,-0.41,-0.13,0.47
1.471,-0.25,-0.24,-0.93,0.99
1.481,-0.27,0.04,-1.32,1.35
1.491,-0.33,0.30,-0.79,0.90
1.501,-0.33,0.39,0.07,0.52
1.511,-0.20,0.27,0.42,0.53
1.521,-0.07,0.04,0.20,0.22
1.531,-0.05,-0.21,-0.10,0.24
1.541,-0.10,-0.35,-0.18,0.40
1.551,-0.19,-0.35,-0.01,0.39
1.561,-0.22,-0.22,0.17,0.36
1.571,-0.15,-0.06,0.27,0.32
1.581,-0.04,0.06,0.30,0.31
1.591,0.09,0.11,0.29,0.32
1.601,0.18,0.11,0.23,0.31
1.611,0.21,0.04,0.12,0.25
1.622,0.21,-0.06,-0.05,0.23
1.632,0.11,-0.11,-0.17,0.22
1.642,-0.05,-0.09,-0.13,0.16
1.652,-0.13,-0.02,-0.05,0.14
1.661,-0.09,0.12,0.05,0.16
1.672,0.00,0.23,-0.02,0.24
1.682,0.05,0.30,-0.14,0.34
1.691,0.03,0.33,-0.12,0.35
1.702,0.01,0.32,-0.08,0.33
1.712,0.02,0.27,-0.10,0.29
1.722,0.10,0.22,-0.09,0.26
1.732,0.16,0.15,-0.08,0.23
1.742,0.17,0.04,-0.08,0.19
1.752,0.07,-0.02,0.01,0.07
1.762,-0.06,-0.08,0.13,0.16
1.772,-0.15,-0.13,0.08,0.22
1.782,-0.15,-0.22,-0.08,0.28
1.792,-0.17,-0.35,-0.18,0.43
1.802,-0.21,-0.47,-0.15,0.54
1.812,-0.30,-0.54,-0.09,0.62
1.822,-0.40,-0.49,-0.07,0.64
1.832,-0.44,-0.40,0.01,0.60
1.842,-0.44,-0.30,0.17,0.56
1.852,-0.38,-0.24,0.42,0.61
1.862,-0.21,-0.24,0.58,0.66
1.872,0.04,-0.29,0.58,0.64
1.882,0.25,-0.40,0.49,0.69
1.892,0.36,-0.57,0.27,0.73
1.902,0.39,-0.63,-0.13,0.75
1.912,0.32,-0.55,-0.62,0.89
1.922,0.20,-0.31,-0.88,0.96
1.932,0.02,0.02,-0.63,0.63
1.942,-0.14,0.38,-0.13,0.42
1.952,-0.14,0.66,0.23,0.72
1.962,-0.03,0.87,0.29,0.92
1.972,0.06,0.92,0.17,0.94
1.982,0.07,0.87,0.07,0.88
1.992,0.02,0.70,-0.01,0.70
2.002,-0.07,0.51,-0.18,0.54
2.012,-0.14,0.33,-0.26,0.44
2.022,-0.15,0.20,-0.16,0.29
2.032,-0.04,0.19,0.08,0.21
2.042,0.03,0.27,0.05,0.28
2.052,0.01,0.21,-0.02,0.22
2.062,-0.06,-0.07,-0.03,0.10
2.072,-0.18,-0.48,-0.01,0.51
2.082,-0.29,-0.83,0.03,0.88
2.092,-0.37,-1.01,0.11,1.07
2.102,-0.34,-0.97,0.16,1.04
2.112,-0.27,-0.74,0.19,0.80
2.122,-0.16,-0.35,0.17,0.42
2.132,-0.03,-0.03,0.17,0.17
2.142,0.11,0.18,0.12,0.24
2.152,0.18,0.29,0.08,0.35
2.162,0.17,0.28,0.02,0.33
2.172,0.10,0.24,-0.10,0.28
2.182,0.07,0.18,-0.18,0.26
2.192,0.04,0.15,-0.16,0.22
2.202,0.02,0.12,-0.08,0.14
2.212,0.03,0.09,-0.03,0.10
2.222,0.00,0.06,0.01,0.06
2.232,-0.08,0.02,-0.00,0.08
2.242,-0.18,0.01,-0.03,0.18
2.252,-0.23,0.03,-0.01,0.24
2.262,-0.23,0.10,0.02,0.25
2.272,-0.17,0.21,-0.02,0.27
2.282,-0.03,0.28,-0.15,0.32
2.292,0.14,0.31,-0.21,0.41
2.302,0.24,0.25,0.00,0.35
2.312,0.21,-0.01,0.23,0.31
2.322,0.12,-0.30,0.23,0.39
2.332,-0.05,-0.51,0.22,0.56
2.342,-0.26,-0.60,0.12,0.67
2.352,-0.39,-0.53,0.00,0.66
2.362,-0.38,-0.33,-0.05,0.51
2.372,-0.23,-0.04,-0.00,0.23
2.382,-0.01,0.26,0.05,0.27
2.392,0.10,0.49,0.05,0.50
2.402,0.09,0.58,-0.03,0.59
2.412,-0.02,0.47,-0.13,0.49
2.422,-0.14,0.26,-0.16,0.33
2.432,-0.20,0.01,-0.11,0.23
2.442,-0.22,-0.23,-0.02,0.32
2.452,-0.18,-0.37,0.05,0.41
2.462,-0.13,-0.41,0.12,0.44
2.472,-0.05,-0.40,0.16,0.43
2.482,0.05,-0.34,0.17,0.39
2.492,0.13,-0.24,0.17,0.32
2.502,0.17,-0.15,0.15,0.28
2.512,0.19,-0.09,0.11,0.24
2.522,0.19,-0.05,0.02,0.20
2.532,0.16,-0.00,-0.06,0.17
2.542,0.08,0.01,-0.06,0.11
2.552,0.04,0.06,-0.02,0.08
2.562,-0.03,0.14,0.02,0.14
2.572,-0.08,0.18,0.07,0.21
2.582,-0.09,0.18,0.07,0.21
2.592,-0.06,0.14,0.01,0.16
2.602,-0.03,0.07,-0.01,0.08
2.612,0.02,-0.00,0.00,0.02
2.622,0.02,-0.04,0.07,0.08
2.632,0.03,-0.05,0.08,0.10
2.642,-0.01,-0.03,0.05,0.06
2.652,-0.04,-0.03,-0.06,0.08
2.662,-0.06,-0.01,-0.24,0.25
2.673,-0.10,-0.02,-0.33,0.35
2.683,-0.12,-0.01,-0.10,0.16
2.692,-0.14,-0.01,-0.11,0.17
2.703,-0.14,0.02,-0.18,0.23
2.712,-0.15,0.03,-0.24,0.28
2.723,-0.19,-0.01,-0.22,0.29
2.733,-0.22,-0.08,-0.01,0.23
2.743,-0.15,-0.13,0.29,0.35
2.753,-0.03,-0.12,0.43,0.45
2.763,0.06,-0.09,0.27,0.29
2.773,0.06,-0.07,-0.01,0.09
2.783,0.02,-0.06,-0.14,0.15
2.793,-0.04,-0.05,-0.09,0.11
2.803,-0.05,-0.03,-0.03,0.06
2.813,-0.04,-0.03,0.04,0.06
2.823,-0.03,-0.03,0.07,0.08
2.833,-0.02,-0.01,0.07,0.08
2.843,-0.03,-0.01,0.00,0.03
2.853,-0.06,-0.01,-0.04,0.08
2.863,-0.12,-0.02,-0.02,0.13
2.873,-0.16,-0.04,0.02,0.17
2.883,-0.19,-0.06,0.04,0.20
2.893,-0.19,-0.06,0.04,0.20
2.903,-0.12,-0.05,-0.06,0.14
2.913,-0.06,-0.06,-0.03,0.09
2.923,-0.02,-0.05,0.02,0.06
2.933,0.02,-0.05,0.08,0.10
2.943,0.03,-0.03,0.18,0.19
2.953,-0.06,-0.03,0.27,0.28
2.963,-0.12,-0.02,0.12,0.17
2.973,-0.14,-0.03,-0.15,0.20
2.983,-0.12,-0.04,-0.37,0.39
2.993,-0.14,-0.01,-0.30,0.33
3.003,-0.10,0.01,-0.03,0.10
3.013,-0.01,0.01,0.17,0.17
3.023,0.03,0.03,0.24,0.25
3.033,0.04,0.01,0.24,0.24
3.043,0.04,-0.03,0.18,0.18
3.053,0.03,-0.04,0.09,0.11
3.063,0.03,-0.04,0.02,0.05
3.073,0.04,-0.02,-0.02,0.05
3.083,0.01,0.00,-0.05,0.06
3.093,-0.02,0.03,-0.07,0.08
3.103,-0.06,0.02,-0.03,0.07
3.113,-0.07,0.02,0.01,0.07
3.123,-0.08,-0.00,0.06,0.10
3.133,-0.09,-0.03,0.07,0.11
3.143,-0.11,-0.04,0.05,0.13
3.153,-0.11,-0.04,-0.02,0.12
3.163,-0.12,-0.05,-0.05,0.14
3.173,-0.14,-0.03,-0.00,0.14
3.183,-0.16,0.01,0.02,0.16
3.193,-0.16,0.03,-0.01,0.17
3.203,-0.12,0.02,-0.07,0.14
3.213,-0.11,0.02,-0.12,0.16
3.223,-0.12,0.02,-0.13,0.18
3.233,-0.18,0.03,-0.10,0.21
3.243,-0.20,0.06,0.10,0.23
3.253,-0.16,0.11,0.21,0.29
3.263,-0.09,0.12,0.08,0.17
3.273,-0.03,0.01,-0.19,0.19
3.283,0.00,-0.07,-0.41,0.42
3.293,-0.04,-0.16,-0.51,0.54
3.303,-0.09,-0.25,-0.43,0.50
3.313,-0.12,-0.18,-0.17,0.28
3.323,-0.04,-0.06,-0.01,0.08
3.333,0.01,-0.00,-0.03,0.03
3.343,-0.03,-0.01,-0.11,0.12
3.353,-0.04,-0.02,-0.14,0.15
3.363,0.03,-0.06,0.05,0.08
3.373,0.07,-0.07,0.21,0.24
3.383,0.08,-0.06,0.16,0.19
3.393,0.07,-0.07,0.03,0.11
3.403,0.02,-0.09,-0.07,0.11
3.413,-0.03,-0.08,-0.08,0.12
3.423,-0.09,-0.09,-0.03,0.13
3.433,-0.13,-0.09,-0.02,0.16
3.443,-0.14,-0.09,-0.04,0.17
3.453,-0.12,-0.10,-0.07,0.17
3.463,-0.10,-0.09,-0.07,0.15
3.473,-0.10,-0.08,-0.05,0.14
3.483,-0.06,-0.06,0.00,0.09
3.493,-0.04,-0.04,0.04,0.07
3.503,-0.01,0.00,0.06,0.06
3.513,0.00,0.02,0.00,0.03
3.523,0.03,0.01,-0.02,0.04
3.533,0.02,-0.01,0.01,0.02
3.543,0.02,-0.01,0.06,0.06
3.553,0.06,-0.00,0.13,0.14
3.563,0.04,0.05,0.18,0.19
3.573,0.05,0.07,0.07,0.11
3.583,0.06,0.06,-0.06,0.10
3.593,0.01,0.04,-0.19,0.20
3.603,-0.02,0.02,-0.23,0.23
3.613,-0.08,0.00,-0.07,0.10
3.623,-0.06,0.01,0.06,0.09
3.633,-0.02,0.01,0.04,0.05
3.643,0.05,0.02,0.02,0.06
3.653,0.05,0.05,0.01,0.07
3.663,0.04,0.06,0.09,0.11
3.673,0.05,0.05,0.19,0.20
3.683,0.02,0.04,0.20,0.20
3.693,0.03,0.02,0.12,0.12
3.703,0.00,0.01,-0.02,0.02
3.713,-0.01,-0.00,-0.04,0.04
3.723,-0.01,0.03,-0.00,0.03
3.733,-0.01,0.04,0.01,0.04
3.743,0.01,0.05,0.01,0.05
3.753,-0.01,0.01,-0.01,0.02
3.763,-0.05,-0.03,-0.03,0.06
3.774,-0.08,-0.09,-0.06,0.14
3.784,-0.08,-0.10,-0.04,0.13
3.794,-0.07,-0.08,0.00,0.11
3.804,-0.03,-0.04,0.05,0.07
3.814,-0.03,-0.01,0.06,0.07
3.824,-0.05,-0.00,0.04,0.06
3.834,-0.05,-0.01,-0.01,0.05
3.843,-0.03,-0.02,-0.06,0.07
3.854,-0.03,-0.02,-0.07,0.08
3.864,0.00,-0.03,-0.03,0.04
3.874,0.03,-0.03,0.00,0.04
3.884,0.05,-0.01,0.04,0.06
3.894,0.05,0.00,0.06,0.08
3.904,0.03,0.03,0.06,0.08
3.914,0.01,0.03,-0.00,0.03
3.924,-0.02,0.01,-0.11,0.11
3.934,-0.08,0.02,-0.10,0.13
3.944,-0.08,-0.03,0.08,0.12
3.954,-0.06,-0.02,0.11,0.13
3.964,-0.05,-0.02,-0.01,0.05
3.974,-0.00,0.00,-0.17,0.17
3.984,-0.05,-0.02,-0.31,0.31
3.994,-0.05,-0.07,-0.24,0.25
4.004,-0.08,-0.09,-0.01,0.13
4.014,-0.06,-0.07,0.22,0.24
4.024,-0.03,-0.04,0.29,0.29
4.034,0.03,0.01,0.22,0.22
4.044,0.08,0.01,0.08,0.12
4.054,0.11,-0.01,0.03,0.12
4.064,0.10,-0.04,0.06,0.12
4.074,0.06,-0.03,0.08,0.11
4.084,0.04,-0.01,0.05,0.07
4.094,0.01,-0.02,-0.02,0.03
4.104,-0.04,0.01,-0.08,0.09
4.114,-0.07,0.00,-0.09,0.11
4.124,-0.10,0.01,-0.02,0.10
4.134,-0.11,0.02,0.06,0.13
4.144,-0.06,0.02,0.08,0.10
4.154,-0.05,0.02,0.04,0.07
4.164,-0.06,0.02,0.03,0.07
4.174,-0.02,-0.00,0.04,0.04
4.184,-0.02,0.01,0.05,0.05
4.194,0.00,0.01,0.00,0.01
4.204,0.03,-0.00,-0.03,0.04
4.214,0.03,0.03,0.10,0.10
4.224,0.01,0.03,0.10,0.10
4.234,0.02,0.01,-0.10,0.10
4.244,-0.05,-0.04,-0.14,0.16
4.254,-0.08,-0.05,-0.08,0.13
4.264,-0.04,-0.04,-0.03,0.06
4.274,-0.01,-0.02,-0.01,0.03
4.284,0.02,-0.03,-0.03,0.04
4.294,0.05,-0.01,-0.04,0.06
4.304,0.06,0.00,0.05,0.08
4.314,0.07,-0.01,0.15,0.16
4.324,0.05,-0.01,0.16,0.17
4.334,0.04,-0.03,0.10,0.12
4.344,0.01,-0.03,0.07,0.08
4.354,-0.01,-0.03,0.01,0.04
4.364,-0.02,-0.03,-0.04,0.06
4.374,-0.04,-0.01,-0.08,0.09
4.384,-0.07,0.02,-0.04,0.08
4.394,-0.02,0.06,-0.03,0.07
4.404,-0.02,0.02,-0.01,0.03
4.414,-0.05,0.02,0.00,0.05
4.424,-0.05,-0.03,0.03,0.07
4.434,-0.05,-0.03,0.03,0.07
4.444,-0.03,-0.01,0.02,0.04
4.454,-0.01,0.01,0.01,0.02
4.464,0.00,0.01,0.01,0.02
4.474,0.02,0.01,0.02,0.03
4.484,-0.02,-0.00,0.02,0.02
4.494,-0.02,-0.02,0.02,0.03
4.504,0.02,-0.01,0.03,0.03
4.514,0.02,-0.00,0.04,0.05
4.524,0.06,-0.02,0.03,0.07
4.534,0.11,0.02,0.04,0.11
4.544,0.13,0.02,0.12,0.18
4.554,0.14,0.01,0.20,0.24
4.564,0.13,-0.02,0.18,0.23
4.574,0.08,-0.04,0.12,0.15
4.584,-0.01,-0.07,0.04,0.09
4.594,-0.06,-0.10,-0.02,0.12
4.604,-0.10,-0.07,-0.05,0.13
4.614,-0.10,-0.05,-0.07,0.13
4.624,-0.10,-0.01,-0.05,0.11
4.634,-0.08,-0.00,-0.04,0.09
4.644,-0.07,-0.00,-0.00,0.07
4.654,-0.06,0.00,-0.02,0.06
4.664,-0.04,0.01,-0.05,0.07
4.674,-0.05,-0.00,-0.11,0.12
4.684,-0.01,-0.02,-0.10,0.10
4.694,0.01,-0.02,-0.04,0.05
4.704,0.04,0.01,0.01,0.04
4.714,0.04,0.01,0.06,0.07
4.724,0.04,0.03,0.07,0.08
4.734,0.05,0.04,-0.02,0.07
4.744,0.04,0.04,-0.15,0.16
4.754,-0.02,0.02,-0.10,0.11
4.764,-0.05,0.01,0.13,0.14
4.774,-0.07,0.03,0.00,0.07
4.784,-0.07,0.02,-0.25,0.26
4.794,-0.10,0.02,-0.37,0.39
4.804,-0.11,-0.01,-0.31,0.33
4.814,-0.08,-0.05,-0.01,0.09
4.824,0.02,-0.06,0.31,0.32
4.834,0.10,-0.01,0.40,0.42
4.844,0.12,0.03,0.27,0.30
4.855,0.11,0.01,0.07,0.13
4.865,0.05,0.02,-0.02,0.06
4.875,0.00,0.02,-0.03,0.03
4.885,-0.02,0.01,-0.02,0.02
4.895,-0.03,0.00,-0.05,0.06
4.905,-0.04,-0.01,-0.07,0.08
4.915,-0.07,-0.04,-0.07,0.11
4.925,-0.09,-0.03,-0.01,0.09
4.935,-0.08,-0.02,0.02,0.09
4.945,-0.07,-0.02,-0.01,0.07
4.955,-0.07,-0.01,-0.03,0.08
4.965,-0.05,0.01,-0.03,0.06
4.975,-0.05,0.00,-0.02,0.06
4.985,-0.03,-0.00,0.00,0.03
4.995,-0.02,0.01,-0.02,0.03
5.005,-0.01,-0.00,0.02,0.02
5.015,0.00,0.01,0.02,0.02
5.025,0.03,0.03,0.07,0.08
5.035,-0.01,0.06,0.24,0.25
5.045,-0.01,0.02,0.12,0.13
5.055,-0.00,-0.01,-0.14,0.14
5.065,-0.03,-0.06,-0.27,0.28
5.075,-0.06,-0.09,-0.19,0.22
5.085,-0.03,-0.07,-0.02,0.08
5.095,0.05,-0.03,0.09,0.11
5.105,0.05,0.01,0.06,0.08
5.115,0.05,0.01,0.03,0.06
5.125,0.02,0.01,0.08,0.08
5.135,-0.01,0.02,0.12,0.12
5.145,-0.01,0.01,0.13,0.13
5.155,-0.01,0.01,0.10,0.10
5.165,-0.02,0.00,0.04,0.05
5.175,-0.02,0.00,-0.03,0.03
5.185,-0.03,-0.01,-0.06,0.07
5.195,-0.06,-0.01,-0.09,0.11
5.205,-0.04,-0.00,-0.09,0.10
5.215,-0.05,-0.01,-0.01,0.05
5.225,-0.04,-0.00,0.05,0.06
5.235,-0.04,-0.00,0.06,0.07
5.245,-0.04,-0.01,-0.03,0.05
5.255,-0.05,-0.01,-0.11,0.12
5.265,-0.04,-0.00,-0.03,0.05
5.275,-0.03,0.01,0.07,0.07
5.285,-0.04,0.00,0.05,0.06
5.295,-0.01,0.02,0.00,0.02
5.305,-0.02,0.02,0.02,0.03
5.315,-0.02,0.00,0.05,0.05
5.325,-0.01,0.01,0.03,0.03
5.335,-0.02,0.02,0.02,0.03
5.345,0.01,0.03,0.01,0.03
5.355,-0.01,0.01,-0.04,0.04
5.365,-0.02,-0.00,-0.04,0.04
5.375,-0.02,-0.01,0.01,0.02
5.385,0.00,-0.01,0.06,0.06
5.395,-0.02,0.03,0.11,0.12
5.405,-0.05,0.02,0.10,0.11
5.415,-0.04,-0.02,-0.04,0.06
5.425,-0.04,-0.05,-0.22,0.23
5.435,-0.08,-0.05,-0.29,0.31
5.445,-0.11,-0.08,-0.17,0.22
5.455,-0.14,-0.09,-0.16,0.23
5.465,-0.13,-0.00,-0.08,0.15
5.475,-0.05,0.05,-0.01,0.07
5.485,-0.06,0.00,-0.05,0.08
5.495,-0.07,-0.06,-0.05,0.11
5.505,-0.01,-0.07,0.04,0.08
5.515,0.07,-0.06,0.21,0.23
5.525,0.10,0.01,0.30,0.31
5.535,0.12,0.04,0.19,0.23
5.545,0.09,0.04,0.08,0.13
5.555,0.04,0.02,0.02,0.04
5.565,-0.02,-0.00,0.00,0.02
5.575,-0.05,-0.03,0.00,0.06
5.585,-0.05,-0.01,-0.05,0.08
5.595,-0.03,-0.00,-0.10,0.10
5.605,-0.03,0.02,-0.08,0.09
5.615,0.00,0.05,-0.02,0.06
5.625,0.00,0.06,0.00,0.06
5.635,-0.02,0.06,0.01,0.07
5.645,-0.05,0.05,0.02,0.07
5.655,-0.07,0.02,-0.01,0.08
5.665,-0.09,-0.03,-0.03,0.10
5.675,-0.10,-0.07,-0.04,0.13
5.685,-0.08,-0.06,-0.04,0.10
5.695,-0.08,-0.02,-0.05,0.09
5.705,-0.04,0.03,0.02,0.05
5.715,-0.01,0.08,0.15,0.17
5.725,-0.01,0.07,0.10,0.13
5.735,0.00,0.02,-0.09,0.09
5.745,-0.00,-0.03,-0.27,0.27
5.755,-0.02,-0.07,-0.27,0.28
5.765,-0.03,-0.08,-0.06,0.10
5.775,-0.00,-0.05,0.10,0.11
5.785,0.03,-0.01,0.06,0.07
5.795,0.06,-0.03,-0.03,0.07
5.805,0.05,-0.02,-0.03,0.06
5.815,0.05,-0.04,0.03,0.07
5.825,0.05,-0.04,0.07,0.10
5.835,0.04,-0.04,0.12,0.14
5.845,0.03,-0.03,0.07,0.08
5.855,-0.01,-0.00,-0.01,0.01
5.865,-0.03,0.00,-0.05,0.06
5.875,-0.05,-0.00,-0.09,0.11
5.886,-0.07,0.01,-0.07,0.10
5.895,-0.06,0.00,-0.04,0.07
5.905,-0.03,0.01,-0.03,0.04
5.916,-0.04,-0.00,0.01,0.04
5.926,-0.06,-0.03,0.01,0.06
5.936,-0.04,-0.03,0.02,0.06
5.945,-0.01,-0.02,0.03,0.04
5.956,0.00,0.01,0.04,0.04
5.966,-0.00,0.03,0.02,0.04
5.975,0.01,0.03,0.02,0.03
5.986,-0.00,0.02,-0.02,0.03
5.996,-0.02,0.00,-0.03,0.03
6.006,-0.02,-0.02,-0.01,0.03
6.016,-0.02,-0.03,0.01,0.04
6.026,-0.02,-0.02,0.02,0.03
6.036,0.00,-0.01,0.02,0.02
6.046,0.02,0.02,-0.01,0.03
6.056,0.05,0.03,-0.04,0.07
6.066,0.06,0.04,-0.02,0.07
6.076,0.02,0.02,0.02,0.04
6.086,0.03,0.02,0.06,0.07
6.096,0.03,0.03,0.06,0.07
6.106,0.00,0.02,0.05,0.06
6.116,-0.00,0.00,-0.02,0.02
6.126,-0.02,-0.01,-0.12,0.12
6.136,-0.07,-0.03,-0.11,0.14
6.146,-0.07,-0.06,0.06,0.11
6.156,-0.05,-0.04,0.05,0.08
6.166,-0.02,0.02,-0.00,0.03
6.176,-0.01,0.04,-0.11,0.12
6.186,-0.04,0.01,-0.24,0.24
6.196,-0.08,-0.06,-0.19,0.21
6.206,-0.06,-0.09,-0.01,0.11
6.216,0.02,-0.07,0.20,0.21
6.226,0.07,-0.02,0.27,0.28
6.236,0.09,0.02,0.19,0.21
6.246,0.10,0.01,0.08,0.13
6.256,0.08,-0.00,0.03,0.08
6.266,0.05,-0.04,0.05,0.08
6.276,0.04,-0.03,0.05,0.07
6.286,0.02,-0.02,-0.00,0.03
6.296,0.02,0.00,-0.05,0.05
6.306,0.02,0.03,-0.08,0.08
6.316,0.00,0.07,-0.06,0.09
6.326,-0.04,0.06,0.00,0.07
6.336,-0.04,0.05,0.05,0.08
6.346,-0.05,0.04,0.05,0.08
6.356,-0.07,0.03,0.03,0.08
6.366,-0.06,0.00,0.01,0.06
6.376,-0.04,-0.02,0.05,0.07
6.386,-0.02,-0.01,0.07,0.08
6.396,0.02,0.01,0.03,0.04
6.406,0.03,0.02,-0.02,0.04
6.416,0.02,0.01,0.09,0.09
6.426,0.02,0.00,0.13,0.13
6.436,0.04,0.01,-0.05,0.06
6.446,-0.01,-0.02,-0.18,0.19
6.456,-0.07,-0.02,-0.13,0.15
