time,ax,ay,az,atotal
0.771,0.23,-1.02,0.66,1.23
0.781,0.15,-0.99,0.58,1.16
0.791,-0.00,-0.94,0.54,1.08
0.801,-0.16,-0.84,0.52,1.00
0.811,-0.31,-0.72,0.51,0.93
0.821,-0.44,-0.60,0.50,0.90
0.831,-0.48,-0.48,0.49,0.84
0.841,-0.44,-0.37,0.48,0.74
0.851,-0.36,-0.30,0.49,0.68
0.861,-0.36,-0.29,0.53,0.71
0.871,-0.31,-0.30,0.57,0.71
0.881,-0.31,-0.35,0.60,0.77
0.891,-0.38,-0.41,0.63,0.84
0.901,-0.42,-0.46,0.66,0.91
0.911,-0.41,-0.50,0.60,0.89
0.921,-0.33,-0.50,0.56,0.82
0.931,-0.26,-0.47,0.53,0.75
0.941,-0.21,-0.45,0.54,0.73
0.951,-0.17,-0.41,0.53,0.70
0.961,-0.10,-0.40,0.52,0.67
0.971,-0.04,-0.44,0.47,0.65
0.981,-0.01,-0.46,0.43,0.63
0.991,-0.07,-0.48,0.44,0.66
1.001,-0.17,-0.52,0.47,0.72
1.011,-0.27,-0.60,0.46,0.80
1.021,-0.35,-0.61,0.49,0.86
1.031,-0.41,-0.56,0.52,0.87
1.041,-0.49,-0.48,0.56,0.88
1.051,-0.55,-0.35,0.60,0.88
1.061,-0.53,-0.22,0.59,0.82
1.071,-0.53,-0.17,0.60,0.82
1.081,-0.48,-0.21,0.60,0.80
1.091,-0.46,-0.32,0.61,0.83
1.101,-0.45,-0.40,0.60,0.85
1.111,-0.44,-0.44,0.58,0.85
1.121,-0.42,-0.45,0.60,0.86
1.131,-0.36,-0.44,0.64,0.85
1.141,-0.30,-0.40,0.66,0.83
1.151,-0.22,-0.34,0.66,0.77
1.161,-0.16,-0.24,0.68,0.74
1.171,-0.10,-0.15,0.71,0.74
1.181,-0.08,-0.06,0.73,0.74
1.191,-0.12,-0.02,0.75,0.76
1.201,-0.18,-0.00,0.80,0.82
1.211,-0.23,-0.00,0.85,0.88
1.221,-0.27,-0.00,0.87,0.91
1.231,-0.30,0.03,0.90,0.95
1.241,-0.33,0.04,0.96,1.02
1.251,-0.37,0.07,1.04,1.10
1.261,-0.40,0.08,1.08,1.15
1.271,-0.42,0.08,1.12,1.20
1.281,-0.43,0.03,1.15,1.22
1.291,-0.41,-0.03,1.15,1.22
1.301,-0.38,-0.13,1.14,1.21
1.311,-0.33,-0.26,1.15,1.22
1.321,-0.28,-0.43,1.19,1.30
1.331,-0.25,-0.61,1.07,1.25
1.341,-0.14,-0.67,0.80,1.05
1.351,0.08,-0.57,0.52,0.78
1.361,0.32,-0.35,0.19,0.50
1.371,0.54,-0.03,-0.04,0.54
1.381,0.80,0.33,-0.13,0.87
1.391,1.08,0.57,-0.05,1.22
1.401,1.25,0.64,0.25,1.42
1.411,1.33,0.45,0.59,1.53
1.421,1.26,0.16,0.95,1.59
1.431,1.14,-0.13,1.30,1.73
1.441,0.89,-0.43,1.60,1.88
1.451,0.67,-0.62,1.73,1.96
1.461,0.55,-0.63,1.60,1.81
1.471,0.49,-0.46,1.67,1.80
1.481,0.30,-0.25,1.74,1.78
1.491,0.31,0.11,1.46,1.50
1.501,0.47,0.65,1.18,1.43
1.511,0.62,1.06,0.85,1.50
1.521,0.76,1.30,0.49,1.59
1.531,0.71,1.37,0.16,1.55
1.541,0.39,1.22,-0.26,1.31
1.551,-0.01,1.03,-0.50,1.15
1.561,-0.23,0.85,-0.73,1.14
1.571,-0.31,0.64,-1.05,1.27
1.581,-0.28,0.47,-1.37,1.47
1.591,-0.28,0.37,-1.74,1.80
1.601,-0.20,0.42,-2.06,2.11
1.611,-0.11,0.69,-2.31,2.42
1.621,-0.02,1.02,-2.41,2.62
1.631,0.05,1.29,-2.39,2.72
1.641,0.05,1.41,-2.32,2.71
1.651,0.06,1.38,-2.29,2.68
1.661,-0.04,1.12,-2.23,2.49
1.671,-0.11,0.79,-2.15,2.29
1.681,-0.07,0.49,-2.01,2.07
1.691,0.05,0.22,-1.85,1.87
1.701,0.10,-0.07,-1.71,1.71
1.711,0.10,-0.28,-1.61,1.64
1.721,0.09,-0.45,-1.50,1.57
1.731,-0.02,-0.50,-1.42,1.51
1.741,-0.18,-0.43,-1.31,1.39
1.751,-0.41,-0.30,-1.24,1.34
1.761,-0.65,-0.08,-1.25,1.41
1.771,-0.86,0.18,-1.24,1.52
1.782,-0.94,0.41,-1.30,1.65
1.791,-0.95,0.55,-1.30,1.70
1.801,-0.86,0.57,-1.23,1.60
1.811,-0.74,0.44,-1.15,1.44
1.822,-0.60,0.31,-1.05,1.25
1.831,-0.51,0.07,-0.95,1.08
1.842,-0.45,-0.15,-0.91,1.03
1.851,-0.39,-0.30,-0.85,0.98
1.862,-0.40,-0.38,-0.76,0.93
1.872,-0.40,-0.34,-0.63,0.82
1.882,-0.40,-0.26,-0.50,0.69
1.892,-0.42,-0.19,-0.43,0.63
1.902,-0.46,-0.15,-0.37,0.61
1.912,-0.49,-0.17,-0.28,0.59
1.922,-0.48,-0.24,-0.23,0.59
1.932,-0.46,-0.36,-0.18,0.61
1.942,-0.43,-0.47,-0.11,0.64
1.951,-0.40,-0.56,-0.10,0.70
1.962,-0.29,-0.58,-0.09,0.65
1.972,-0.17,-0.57,-0.15,0.61
1.982,-0.07,-0.52,-0.24,0.58
1.992,-0.04,-0.38,-0.27,0.46
2.002,-0.05,-0.23,-0.30,0.38
2.012,-0.09,-0.10,-0.28,0.31
2.022,-0.20,0.04,-0.20,0.29
2.032,-0.33,0.07,-0.19,0.39
2.042,-0.40,0.04,-0.20,0.45
2.052,-0.45,-0.08,-0.18,0.49
2.062,-0.38,-0.22,-0.15,0.47
2.072,-0.28,-0.35,-0.09,0.46
2.082,-0.21,-0.47,0.07,0.52
2.092,-0.15,-0.57,0.14,0.61
2.102,-0.11,-0.61,0.20,0.65
2.112,-0.11,-0.60,0.29,0.67
2.122,-0.16,-0.59,0.39,0.72
2.132,-0.19,-0.58,0.45,0.75
2.142,-0.21,-0.60,0.47,0.79
2.152,-0.23,-0.65,0.49,0.84
2.162,-0.23,-0.75,0.53,0.94
2.172,-0.20,-0.82,0.55,1.01
2.182,-0.15,-0.82,0.57,1.01
2.192,-0.14,-0.80,0.59,1.01
2.202,-0.14,-0.76,0.58,0.97
2.212,-0.12,-0.67,0.59,0.90
2.222,-0.11,-0.60,0.63,0.87
2.232,-0.07,-0.63,0.65,0.91
2.242,-0.05,-0.75,0.66,1.00
2.252,-0.03,-0.89,0.64,1.10
2.262,-0.01,-0.98,0.56,1.13
2.272,0.03,-1.08,0.46,1.17
2.282,0.20,-1.14,0.31,1.20
2.292,0.43,-1.17,0.10,1.25
2.302,0.68,-1.10,-0.15,1.30
2.312,0.96,-0.91,-0.32,1.36
2.322,1.09,-0.64,-0.40,1.33
2.332,1.10,-0.41,-0.42,1.25
2.342,1.14,-0.21,-0.49,1.26
2.352,1.31,0.02,-0.55,1.42
2.362,1.56,0.31,-0.61,1.71
2.372,1.90,0.61,-0.63,2.09
2.382,2.30,0.85,-0.57,2.51
2.392,2.67,1.02,-0.29,2.87
2.402,2.98,0.96,-0.00,3.13
2.412,3.11,0.58,0.27,3.17
2.422,3.16,0.04,0.48,3.20
2.432,3.32,-0.42,0.29,3.35
2.442,3.52,-0.63,-0.17,3.58
2.452,3.41,-0.45,-0.47,3.47
2.462,2.97,0.10,-0.63,3.04
2.472,2.58,0.65,-1.03,2.85
2.482,2.04,1.21,-1.51,2.81
2.492,1.43,1.80,-1.82,2.93
2.502,0.88,2.17,-1.97,3.05
2.512,0.32,2.18,-2.07,3.02
2.522,-0.07,1.97,-2.10,2.88
2.532,-0.21,1.78,-2.05,2.72
2.542,-0.16,1.68,-1.89,2.53
2.554,-0.24,1.60,-1.55,2.24
2.562,-0.49,1.48,-0.97,1.84
2.572,-0.89,1.18,-0.51,1.57
2.582,-1.28,0.84,-0.36,1.57
2.592,-1.50,0.58,-0.24,1.62
2.602,-1.63,0.37,-0.08,1.67
2.612,-1.62,0.16,-0.03,1.63
2.622,-1.31,0.01,0.07,1.31
2.632,-0.87,-0.13,0.19,0.90
2.642,-0.47,-0.19,0.32,0.60
2.652,-0.08,-0.22,0.29,0.38
2.662,0.11,-0.21,0.23,0.33
2.672,0.04,-0.14,0.18,0.23
2.682,-0.22,-0.03,0.13,0.26
2.692,-0.58,0.04,0.02,0.58
2.702,-0.97,0.15,-0.12,0.99
2.712,-1.36,0.25,-0.16,1.39
2.722,-1.59,0.33,-0.20,1.63
2.732,-1.62,0.39,-0.23,1.68
2.742,-1.57,0.43,-0.25,1.64
2.752,-1.49,0.49,-0.21,1.59
2.762,-1.47,0.51,-0.21,1.57
2.772,-1.47,0.49,-0.22,1.56
2.782,-1.44,0.41,-0.16,1.50
2.792,-1.56,0.25,-0.16,1.59
2.802,-1.75,0.03,-0.18,1.76
2.812,-1.90,-0.13,-0.17,1.92
2.822,-2.01,-0.20,-0.17,2.03
2.832,-2.13,-0.12,-0.14,2.14
2.842,-2.15,0.00,-0.07,2.15
2.852,-2.03,0.08,-0.11,2.03
2.862,-1.83,0.10,-0.12,1.83
2.872,-1.62,0.12,-0.17,1.63
2.882,-1.41,0.15,-0.18,1.43
2.892,-1.29,0.16,-0.11,1.30
2.902,-1.23,0.08,0.00,1.24
2.912,-1.18,-0.01,0.01,1.18
2.922,-1.00,-0.03,-0.00,1.00
2.932,-0.90,0.08,0.03,0.91
2.942,-0.94,0.27,0.07,0.98
2.952,-0.99,0.44,0.12,1.09
2.962,-1.02,0.58,0.18,1.19
2.972,-0.98,0.69,0.24,1.22
2.982,-0.91,0.70,0.30,1.19
2.992,-0.81,0.68,0.27,1.09
3.002,-0.76,0.70,0.31,1.08
3.012,-0.72,0.58,0.44,1.02
3.022,-0.74,0.45,0.47,0.99
3.032,-0.56,0.46,0.46,0.86
3.042,-0.44,0.26,0.43,0.67
3.052,-0.39,0.08,0.46,0.61
3.062,-0.39,0.07,0.46,0.61
3.072,-0.34,0.04,0.53,0.63
3.082,-0.30,-0.05,0.58,0.66
3.092,-0.21,0.01,0.59,0.63
3.102,-0.11,0.09,0.59,0.61
3.112,0.01,0.11,0.64,0.65
3.123,0.05,0.12,0.68,0.70
3.132,0.06,0.11,0.77,0.78
3.142,0.10,0.06,0.85,0.85
3.152,0.19,0.01,0.91,0.93
3.163,0.27,-0.01,0.94,0.98
3.173,0.37,0.03,1.02,1.09
3.183,0.53,0.09,0.99,1.13
3.193,0.70,0.14,0.91,1.15
3.203,0.83,0.15,0.79,1.15
3.213,0.91,0.20,0.75,1.20
3.223,0.86,0.20,0.82,1.20
3.233,0.82,0.17,0.79,1.15
3.243,0.97,0.19,0.82,1.28
3.253,1.35,0.25,0.72,1.55
3.263,2.01,0.38,0.49,2.10
3.273,3.00,0.66,0.39,3.10
3.283,3.89,0.95,0.38,4.02
3.293,4.23,1.14,0.41,4.41
3.303,4.12,1.25,0.58,4.34
3.313,3.76,1.29,0.67,4.03
3.323,3.26,1.19,0.59,3.52
3.333,2.73,0.79,0.63,2.91
3.343,2.28,0.41,0.39,2.35
3.353,2.05,0.48,0.10,2.11
3.363,1.64,0.73,-0.28,1.81
3.373,0.76,0.84,-0.59,1.27
3.383,-0.12,0.88,-1.03,1.36
3.393,-0.84,0.91,-1.51,1.95
3.403,-1.20,0.97,-1.93,2.47
3.413,-1.21,1.08,-2.15,2.69
3.423,-0.82,1.11,-2.16,2.56
3.433,-0.25,0.96,-2.06,2.28
3.443,0.45,0.71,-1.96,2.13
3.453,0.81,0.45,-1.91,2.13
3.463,0.70,0.20,-1.88,2.01
3.473,0.31,0.04,-1.85,1.88
3.483,-0.21,-0.01,-1.77,1.78
3.493,-0.71,0.00,-1.55,1.71
3.503,-1.00,0.09,-1.27,1.62
3.513,-1.01,0.17,-1.02,1.45
3.523,-0.80,0.18,-0.90,1.22
3.533,-0.60,0.19,-0.80,1.02
3.543,-0.52,0.22,-0.73,0.93
3.553,-0.53,0.26,-0.67,0.89
3.563,-0.69,0.28,-0.58,0.94
3.573,-0.88,0.28,-0.52,1.06
3.583,-1.17,0.23,-0.48,1.29
3.593,-1.49,0.11,-0.40,1.55
3.603,-1.73,-0.04,-0.38,1.78
3.613,-1.89,-0.20,-0.41,1.95
3.623,-2.00,-0.34,-0.43,2.08
3.633,-2.06,-0.49,-0.42,2.16
3.643,-2.14,-0.56,-0.49,2.27
3.653,-2.28,-0.56,-0.54,2.41
3.663,-2.43,-0.50,-0.52,2.53
3.673,-2.54,-0.39,-0.49,2.62
3.683,-2.59,-0.32,-0.41,2.65
3.693,-2.62,-0.36,-0.29,2.66
3.703,-2.65,-0.50,-0.33,2.71
3.713,-2.55,-0.76,-0.41,2.69
3.723,-2.31,-1.00,-0.62,2.60
3.733,-1.96,-1.19,-0.80,2.42
3.743,-1.45,-1.22,-0.79,2.05
3.753,-0.87,-1.02,-0.68,1.50
3.763,-0.46,-0.68,-0.57,1.00
3.773,-0.23,-0.31,-0.49,0.62
3.783,-0.12,-0.01,-0.42,0.44
3.793,-0.32,0.30,-0.52,0.68
3.803,-0.57,0.63,-0.46,0.96
3.813,-0.66,0.71,-0.46,1.07
3.823,-0.87,0.66,-0.36,1.15
3.833,-1.09,0.58,-0.15,1.25
3.843,-1.07,0.41,0.05,1.15
3.853,-0.81,0.17,0.21,0.86
3.863,-0.54,-0.10,0.26,0.61
3.873,-0.36,-0.30,0.32,0.57
3.883,-0.16,-0.46,0.37,0.61
3.893,-0.05,-0.65,0.34,0.73
3.903,-0.01,-0.87,0.26,0.91
3.913,-0.02,-1.02,0.20,1.04
3.923,-0.00,-1.10,0.19,1.11
3.933,0.14,-1.07,0.24,1.10
3.943,0.27,-0.93,0.32,1.02
3.953,0.33,-0.70,0.32,0.83
3.963,0.29,-0.54,0.26,0.67
3.973,0.22,-0.47,0.18,0.55
3.983,0.14,-0.50,0.08,0.53
3.993,0.10,-0.55,0.08,0.57
4.003,0.14,-0.61,0.11,0.63
4.013,0.20,-0.60,0.15,0.65
4.023,0.25,-0.54,0.15,0.61
4.033,0.30,-0.48,0.16,0.58
4.043,0.41,-0.41,0.14,0.60
4.053,0.65,-0.47,0.09,0.81
4.063,0.92,-0.60,0.10,1.10
4.073,1.21,-0.69,0.05,1.39
4.083,1.55,-0.63,-0.09,1.67
4.093,1.81,-0.39,-0.25,1.87
4.103,2.02,-0.11,-0.27,2.04
4.113,2.12,0.26,-0.25,2.15
4.123,2.27,0.69,-0.08,2.37
4.133,2.46,0.99,0.19,2.66
4.143,2.74,1.10,0.40,2.98
4.153,3.07,0.99,0.51,3.26
4.163,3.39,0.73,0.66,3.53
4.173,3.56,0.40,0.81,3.67
4.183,3.60,-0.00,0.82,3.70
4.193,3.51,-0.35,0.63,3.59
4.203,3.26,-0.48,0.35,3.31
4.213,2.71,-0.35,0.04,2.73
4.223,1.94,-0.06,-0.37,1.98
4.233,1.39,0.39,-0.73,1.61
4.243,1.04,0.90,-1.11,1.77
4.253,0.76,1.30,-1.45,2.10
4.263,0.70,1.50,-1.64,2.33
4.273,0.91,1.33,-1.70,2.35
4.284,1.10,0.89,-1.70,2.21
4.293,1.16,0.43,-1.53,1.97
4.303,0.99,0.20,-1.31,1.65
4.313,0.64,0.17,-1.22,1.39
4.323,0.10,0.41,-1.11,1.19
4.333,-0.55,0.73,-0.98,1.34
4.343,-1.12,1.08,-1.00,1.85
4.353,-1.56,1.45,-0.97,2.34
4.364,-1.80,1.71,-0.80,2.61
4.373,-1.85,1.76,-0.68,2.64
4.384,-1.75,1.65,-0.66,2.49
4.393,-1.63,1.43,-0.59,2.25
4.403,-1.46,1.09,-0.52,1.90
4.413,-1.26,0.73,-0.49,1.54
4.423,-1.11,0.40,-0.47,1.27
4.433,-1.08,0.17,-0.46,1.19
4.444,-1.28,-0.01,-0.50,1.38
4.454,-1.53,-0.16,-0.56,1.64
4.464,-1.80,-0.37,-0.61,1.94
4.474,-2.09,-0.61,-0.59,2.25
4.484,-2.35,-0.72,-0.55,2.52
4.494,-2.51,-0.75,-0.63,2.69
4.503,-2.56,-0.71,-0.74,2.76
4.514,-2.61,-0.57,-0.75,2.78
4.524,-2.65,-0.40,-0.60,2.75
4.534,-2.62,-0.25,-0.47,2.67
4.544,-2.53,-0.16,-0.42,2.57
4.555,-2.40,-0.09,-0.38,2.43
4.564,-2.25,-0.04,-0.37,2.28
4.574,-2.13,0.01,-0.35,2.16
4.584,-1.99,0.06,-0.38,2.02
4.594,-1.72,0.02,-0.36,1.76
4.604,-1.44,0.02,-0.36,1.48
4.614,-1.14,0.13,-0.27,1.18
4.624,-0.91,0.27,-0.21,0.97
4.634,-0.85,0.38,-0.18,0.95
4.644,-0.86,0.46,-0.04,0.97
4.654,-0.86,0.51,0.13,1.01
4.664,-0.73,0.43,0.24,0.88
4.674,-0.56,0.26,0.26,0.67
4.684,-0.41,0.05,0.21,0.46
4.694,-0.31,-0.10,0.13,0.35
4.704,-0.23,-0.14,0.05,0.27
4.714,-0.24,-0.14,0.06,0.28
4.724,-0.31,-0.11,0.12,0.35
4.734,-0.33,0.01,0.19,0.38
4.744,-0.36,0.16,0.18,0.44
4.754,-0.43,0.28,0.17,0.54
4.764,-0.51,0.40,0.21,0.68
4.774,-0.58,0.48,0.29,0.81
4.784,-0.74,0.47,0.44,0.98
4.794,-0.82,0.35,0.54,1.04
4.804,-0.94,0.20,0.55,1.11
4.814,-1.08,0.00,0.55,1.22
4.824,-1.10,-0.15,0.61,1.27
4.834,-1.04,-0.26,0.66,1.26
4.844,-1.05,-0.28,0.69,1.29
4.854,-0.84,-0.30,0.64,1.09
4.864,-0.94,-0.38,0.65,1.21
4.874,-0.99,-0.29,0.67,1.23
4.884,-0.88,-0.16,0.71,1.14
4.894,-0.84,-0.19,0.79,1.17
4.904,-0.82,-0.21,0.88,1.22
4.914,-0.83,-0.26,0.97,1.30
4.924,-0.75,-0.28,1.01,1.29
4.934,-0.77,-0.20,0.98,1.26
4.944,-0.80,-0.04,0.91,1.21
4.954,-0.69,0.15,0.88,1.12
4.964,-0.47,0.34,0.85,1.02
4.974,-0.33,0.51,0.82,1.02
4.984,-0.17,0.59,0.84,1.04
4.994,0.03,0.64,0.84,1.05
5.004,0.20,0.67,0.88,1.13
5.014,0.38,0.71,0.91,1.22
5.024,0.42,0.75,0.87,1.22
5.034,0.29,0.76,0.75,1.10
5.044,0.46,0.75,0.53,1.02
5.054,1.10,0.78,0.27,1.38
5.064,2.05,0.93,0.14,2.25
5.074,3.06,1.12,0.01,3.26
5.084,3.61,1.33,-0.15,3.85
5.094,3.24,1.50,-0.26,3.58
5.104,2.36,1.69,-0.02,2.90
5.114,1.32,1.77,0.42,2.25
5.124,0.23,1.52,0.78,1.73
5.134,-0.67,0.94,0.97,1.51
5.144,-1.20,0.37,1.00,1.61
5.154,-1.16,-0.13,0.73,1.37
5.164,-0.81,-0.29,0.41,0.95
5.174,-0.46,-0.13,0.05,0.48
5.184,-0.14,0.23,-0.52,0.59
5.194,-0.12,0.65,-1.15,1.33
5.204,-0.19,1.00,-1.86,2.12
5.214,-0.26,1.21,-2.54,2.83
5.224,-0.32,1.19,-3.01,3.26
5.234,-0.37,1.09,-3.24,3.44
5.244,-0.42,1.03,-3.27,3.45
5.254,-0.39,0.98,-2.98,3.17
5.264,-0.21,0.95,-2.58,2.76
5.274,-0.01,0.98,-2.26,2.46
5.284,0.21,1.13,-1.95,2.26
5.294,0.33,1.28,-1.74,2.19
5.304,0.29,1.37,-1.57,2.11
5.314,0.22,1.32,-1.43,1.96
5.324,0.17,1.08,-1.30,1.70
5.334,0.25,0.74,-1.19,1.42
5.344,0.25,0.28,-1.17,1.23
5.354,0.08,-0.24,-1.07,1.10
5.364,-0.04,-0.63,-1.01,1.19
5.374,-0.03,-0.87,-0.98,1.31
5.384,-0.01,-0.91,-0.98,1.33
5.394,-0.09,-0.81,-0.94,1.25
5.404,-0.38,-0.53,-0.95,1.15
5.414,-0.76,-0.20,-0.96,1.24
5.424,-1.04,0.08,-0.94,1.41
5.434,-1.15,0.28,-0.91,1.50
5.444,-1.15,0.40,-0.88,1.50
5.454,-0.93,0.41,-0.85,1.32
5.464,-0.61,0.31,-0.80,1.06
5.474,-0.38,0.14,-0.75,0.85
5.484,-0.16,-0.02,-0.69,0.71
5.494,-0.03,-0.15,-0.62,0.64
5.504,0.07,-0.23,-0.54,0.59
5.514,0.07,-0.29,-0.45,0.54
5.524,0.00,-0.30,-0.38,0.48
5.534,-0.05,-0.28,-0.28,0.39
5.544,-0.17,-0.31,-0.20,0.41
5.554,-0.28,-0.36,-0.08,0.46
5.564,-0.31,-0.41,0.02,0.51
5.574,-0.32,-0.48,0.08,0.58
5.584,-0.26,-0.49,0.06,0.56
5.594,-0.17,-0.41,0.05,0.44
5.604,-0.11,-0.31,0.06,0.33
5.614,-0.09,-0.20,0.02,0.22
5.624,-0.10,-0.10,-0.05,0.15
5.634,-0.14,-0.07,-0.12,0.20
5.644,-0.24,-0.03,-0.16,0.29
5.655,-0.36,-0.04,-0.22,0.43
5.664,-0.44,-0.04,-0.29,0.52
5.674,-0.51,-0.01,-0.29,0.59
5.685,-0.49,0.02,-0.22,0.54
5.694,-0.47,0.02,-0.13,0.49
5.705,-0.46,-0.03,-0.04,0.46
5.714,-0.42,-0.09,0.03,0.43
5.725,-0.33,-0.20,0.03,0.38
5.735,-0.24,-0.31,0.01,0.40
5.745,-0.14,-0.40,-0.02,0.43
5.755,0.01,-0.45,-0.00,0.45
5.765,0.15,-0.50,0.00,0.52
5.775,0.20,-0.47,0.06,0.52
5.785,0.23,-0.41,0.16,0.50
5.794,0.26,-0.33,0.23,0.47
5.805,0.28,-0.31,0.30,0.52
5.815,0.24,-0.36,0.45,0.62
5.825,0.13,-0.45,0.58,0.74
5.835,0.01,-0.61,0.52,0.80
5.844,-0.07,-0.80,0.49,0.94
5.855,-0.02,-0.97,0.52,1.10
5.865,0.13,-1.01,0.55,1.15
5.875,0.24,-0.94,0.56,1.12
5.885,0.38,-0.82,0.53,1.05
5.895,0.50,-0.74,0.50,1.02
5.905,0.68,-0.70,0.42,1.06
5.915,0.95,-0.64,0.34,1.19
5.925,1.20,-0.59,0.34,1.38
5.935,1.48,-0.54,0.37,1.62
5.945,1.81,-0.46,0.48,1.92
5.955,2.11,-0.47,0.72,2.28
5.965,2.48,-0.53,0.88,2.68
5.975,2.78,-0.60,0.94,3.00
5.985,2.90,-0.67,0.99,3.14
5.995,2.86,-0.62,0.91,3.07
6.005,2.80,-0.45,0.72,2.92
6.015,2.68,-0.22,0.47,2.73
6.025,2.51,0.03,0.10,2.51
6.035,2.54,0.40,-0.41,2.60
6.045,2.55,0.73,-1.12,2.88
6.055,2.54,0.95,-1.78,3.24
6.065,2.28,1.19,-2.23,3.40
6.075,1.66,1.43,-2.39,3.24
6.085,0.98,1.70,-2.44,3.13
6.095,0.42,2.04,-2.37,3.15
6.105,0.01,2.38,-2.16,3.21
6.115,-0.27,2.58,-1.93,3.23
6.125,-0.46,2.54,-1.56,3.02
6.135,-0.74,2.24,-1.21,2.65
6.145,-1.05,1.77,-1.06,2.32
6.155,-1.26,1.29,-1.00,2.06
6.165,-1.30,0.83,-0.90,1.79
6.175,-1.23,0.42,-0.80,1.53
6.185,-1.17,0.19,-0.89,1.48
6.195,-1.07,0.18,-1.00,1.48
6.205,-0.95,0.31,-1.09,1.47
6.215,-0.87,0.53,-1.19,1.56
6.225,-0.74,0.76,-1.19,1.59
6.235,-0.78,0.92,-1.15,1.67
6.245,-0.91,1.10,-1.14,1.82
6.255,-1.05,1.22,-1.03,1.91
6.265,-1.25,1.21,-0.92,1.97
6.275,-1.41,1.15,-0.87,2.01
6.285,-1.46,1.02,-0.76,1.93
6.295,-1.40,0.89,-0.67,1.79
6.305,-1.29,0.74,-0.61,1.61
6.315,-1.18,0.56,-0.47,1.39
6.325,-1.15,0.39,-0.32,1.25
6.335,-1.18,0.27,-0.22,1.23
6.345,-1.26,0.17,-0.11,1.27
6.355,-1.41,0.04,-0.09,1.41
6.365,-1.61,-0.05,-0.15,1.61
6.375,-1.76,-0.03,-0.24,1.78
6.385,-1.88,0.06,-0.31,1.91
6.395,-1.94,0.25,-0.24,1.97
6.405,-1.80,0.34,-0.22,1.85
6.415,-1.48,0.32,-0.26,1.53
6.425,-1.07,0.33,-0.23,1.14
