time,ax,ay,az,atotal
3.562,-0.08,0.05,0.22,0.24
3.573,-0.11,0.02,0.19,0.22
3.582,-0.13,0.04,0.17,0.21
3.592,-0.21,0.07,0.14,0.26
3.602,-0.22,0.07,0.09,0.25
3.612,-0.19,0.08,0.11,0.24
3.622,-0.18,0.06,0.12,0.22
3.632,-0.05,0.08,0.17,0.19
3.642,-0.00,0.06,0.22,0.23
3.653,-0.07,0.04,0.26,0.27
3.662,-0.11,0.05,0.26,0.29
3.673,-0.12,0.04,0.23,0.26
3.682,-0.07,0.03,0.23,0.25
3.692,-0.08,0.01,0.23,0.24
3.702,-0.15,0.01,0.20,0.25
3.712,-0.19,-0.01,0.12,0.22
3.723,-0.21,-0.06,0.11,0.24
3.733,-0.20,-0.06,0.10,0.23
3.742,-0.12,-0.02,0.02,0.13
3.753,-0.10,-0.02,-0.00,0.10
3.763,-0.10,0.01,-0.02,0.10
3.773,-0.07,0.07,-0.06,0.12
3.783,-0.10,0.05,-0.06,0.13
3.793,-0.16,0.07,0.03,0.17
3.803,-0.08,0.13,0.07,0.17
3.813,-0.03,0.17,0.01,0.17
3.823,-0.05,0.16,-0.07,0.18
3.833,-0.08,0.18,-0.06,0.20
3.843,-0.12,0.24,-0.02,0.27
3.853,-0.13,0.24,-0.02,0.27
3.863,-0.11,0.23,-0.04,0.26
3.873,-0.14,0.25,0.03,0.28
3.883,-0.07,0.28,0.05,0.29
3.893,-0.02,0.22,0.02,0.23
3.903,-0.05,0.17,-0.03,0.18
3.913,-0.12,0.15,-0.01,0.19
3.923,-0.18,0.16,0.01,0.24
3.933,-0.19,0.15,0.04,0.25
3.943,-0.15,0.16,0.08,0.23
3.953,-0.15,0.17,0.13,0.26
3.963,-0.15,0.15,0.16,0.27
3.973,-0.18,0.12,0.14,0.26
3.983,-0.21,0.07,0.15,0.27
3.993,-0.18,0.05,0.15,0.24
4.001,-0.11,-0.01,0.05,0.12
4.010,0.03,-0.04,-0.13,0.14
4.020,0.12,-0.07,-0.20,0.25
4.030,0.13,-0.08,-0.16,0.22
4.040,0.14,-0.04,-0.16,0.22
4.050,0.09,-0.00,-0.12,0.15
4.060,0.03,-0.04,-0.13,0.14
4.070,-0.05,-0.04,-0.15,0.17
4.080,-0.10,0.00,-0.15,0.18
4.090,-0.18,0.03,-0.15,0.24
4.100,-0.24,0.03,-0.17,0.30
4.110,-0.30,0.03,-0.13,0.33
4.120,-0.26,0.05,-0.07,0.27
4.130,-0.18,0.06,-0.08,0.21
4.140,-0.12,0.04,-0.14,0.18
4.150,-0.06,0.02,-0.14,0.16
4.160,-0.16,0.05,-0.06,0.18
4.170,-0.22,0.10,0.04,0.24
4.180,-0.23,0.13,0.13,0.29
4.190,-0.16,0.12,0.13,0.24
4.200,-0.17,0.07,0.10,0.21
4.210,-0.13,0.05,0.07,0.16
4.220,-0.11,0.04,0.05,0.13
4.230,-0.10,0.05,0.03,0.12
4.240,-0.07,0.04,0.06,0.10
4.250,-0.08,0.01,0.06,0.10
4.260,-0.11,-0.01,0.02,0.12
4.270,-0.10,0.00,0.02,0.10
4.280,-0.05,0.01,0.01,0.05
4.291,-0.05,-0.04,0.03,0.07
4.300,-0.06,0.00,0.05,0.08
4.310,-0.05,0.04,0.11,0.12
4.320,-0.06,0.05,0.13,0.15
4.330,-0.05,0.04,0.03,0.07
4.340,-0.06,0.01,-0.09,0.12
4.350,-0.08,0.03,-0.11,0.14
4.360,-0.08,0.08,-0.07,0.13
4.372,-0.10,0.10,-0.07,0.15
4.382,-0.13,0.08,-0.07,0.17
4.392,-0.14,0.07,-0.03,0.16
4.402,-0.16,0.10,-0.02,0.19
4.412,-0.15,0.09,-0.03,0.18
4.422,-0.14,0.06,-0.13,0.20
4.432,-0.09,0.04,-0.17,0.20
4.442,-0.07,0.07,-0.07,0.12
4.452,-0.06,0.14,0.06,0.16
4.462,-0.09,0.14,0.03,0.17
4.472,-0.10,0.08,-0.11,0.17
4.482,-0.07,0.03,-0.12,0.14
4.492,-0.08,0.08,-0.03,0.12
4.502,-0.09,0.10,0.03,0.13
4.512,-0.10,0.09,0.06,0.14
4.522,-0.08,0.09,0.05,0.13
4.532,-0.08,0.06,0.09,0.14
4.542,-0.09,0.04,0.06,0.12
4.552,-0.12,0.03,-0.03,0.12
4.562,-0.12,0.02,-0.05,0.13
4.572,-0.15,0.03,-0.01,0.16
4.582,-0.19,0.05,0.02,0.19
4.592,-0.14,0.06,0.08,0.17
4.602,-0.11,0.04,0.11,0.16
4.612,-0.13,0.01,0.09,0.16
4.622,-0.14,0.01,0.05,0.15
4.632,-0.12,0.01,-0.00,0.12
4.642,-0.11,0.00,0.02,0.11
4.652,-0.13,0.06,0.09,0.17
4.662,-0.14,0.08,0.06,0.17
4.672,-0.13,0.04,0.02,0.13
4.682,-0.10,0.02,-0.02,0.11
4.692,-0.13,0.03,-0.01,0.13
4.702,-0.16,0.05,0.01,0.17
4.712,-0.20,0.06,0.02,0.21
4.722,-0.18,0.05,0.04,0.19
4.732,-0.16,0.03,0.01,0.16
4.742,-0.17,-0.00,-0.02,0.17
4.752,-0.15,0.01,0.00,0.15
4.762,-0.07,0.02,0.04,0.08
4.772,-0.03,0.04,0.03,0.06
4.782,0.01,0.05,0.03,0.06
4.792,0.02,0.02,-0.00,0.03
4.802,-0.02,0.01,-0.05,0.05
4.812,-0.01,-0.00,-0.05,0.05
4.822,-0.05,0.04,-0.00,0.06
4.832,-0.10,0.05,0.01,0.11
4.842,-0.16,0.07,0.03,0.18
4.852,-0.22,0.09,0.07,0.25
4.862,-0.21,0.10,0.09,0.25
4.872,-0.21,0.08,0.04,0.23
4.882,-0.21,0.04,-0.02,0.22
4.892,-0.17,0.03,0.02,0.18
4.902,-0.10,0.04,0.01,0.11
4.912,-0.07,0.03,0.01,0.08
4.922,-0.06,-0.00,0.03,0.07
4.932,-0.03,0.00,0.02,0.04
4.942,-0.01,0.01,-0.01,0.02
4.952,-0.03,-0.00,-0.01,0.04
4.962,-0.11,0.01,-0.01,0.11
4.972,-0.14,0.02,-0.01,0.14
4.982,-0.17,0.07,0.01,0.19
4.992,-0.20,0.08,-0.01,0.22
5.002,-0.16,0.04,-0.04,0.17
5.012,-0.12,0.01,-0.04,0.13
5.022,-0.09,0.03,-0.06,0.11
5.032,-0.08,0.04,0.01,0.09
5.042,-0.07,0.06,0.04,0.10
5.052,-0.13,0.07,0.01,0.15
5.062,-0.15,0.05,-0.00,0.16
5.072,-0.12,0.03,-0.03,0.13
5.082,-0.08,0.01,-0.06,0.10
5.092,-0.02,0.00,-0.10,0.10
5.102,-0.05,0.00,-0.11,0.12
5.112,-0.11,0.05,-0.03,0.12
5.122,-0.18,0.09,0.06,0.21
5.132,-0.16,0.07,0.08,0.19
5.142,-0.10,0.03,0.07,0.13
5.152,-0.08,0.01,0.05,0.10
5.162,-0.11,0.00,0.03,0.11
5.172,-0.12,0.00,0.03,0.13
5.182,-0.10,-0.01,0.02,0.11
5.192,-0.07,0.01,-0.00,0.07
5.202,-0.04,-0.00,0.01,0.04
5.212,-0.03,-0.00,0.01,0.03
5.222,-0.08,0.02,0.01,0.08
5.232,-0.14,0.04,0.01,0.15
5.242,-0.19,0.04,0.02,0.20
5.252,-0.20,0.04,-0.00,0.20
5.262,-0.19,0.04,-0.01,0.20
5.272,-0.14,0.06,0.01,0.16
5.282,-0.13,0.07,0.04,0.15
5.292,-0.12,0.08,0.08,0.16
5.302,-0.10,0.08,0.12,0.17
5.312,-0.07,0.08,0.10,0.15
5.322,-0.06,0.08,0.03,0.11
5.332,-0.08,0.05,-0.03,0.10
5.342,-0.08,0.04,-0.08,0.12
5.352,-0.07,0.05,-0.09,0.13
5.362,-0.11,0.07,-0.11,0.17
5.373,-0.15,0.06,-0.12,0.20
5.382,-0.17,0.07,-0.12,0.22
5.392,-0.18,0.04,-0.13,0.23
5.402,-0.14,0.03,-0.12,0.18
5.412,-0.12,0.06,-0.08,0.16
5.423,-0.12,0.05,-0.06,0.14
5.432,-0.11,0.05,-0.07,0.14
5.442,-0.13,0.01,-0.06,0.14
5.452,-0.12,0.01,-0.07,0.14
5.462,-0.11,0.03,-0.07,0.13
5.472,-0.16,0.02,-0.06,0.17
5.482,-0.19,0.02,-0.03,0.19
5.493,-0.18,0.03,0.01,0.18
5.503,-0.20,0.04,0.01,0.20
5.513,-0.15,0.02,0.06,0.17
5.523,-0.12,0.02,0.07,0.14
5.532,-0.09,0.00,0.06,0.11
5.543,-0.09,-0.01,0.04,0.09
5.553,-0.08,0.01,0.04,0.09
5.562,-0.06,0.01,0.06,0.08
5.573,-0.04,0.01,0.05,0.07
5.583,-0.04,0.01,0.04,0.06
5.593,-0.04,0.02,0.05,0.06
5.603,-0.04,0.00,0.02,0.04
5.613,-0.05,-0.02,-0.00,0.05
5.623,-0.06,-0.01,0.00,0.07
5.633,-0.13,0.01,0.03,0.13
5.643,-0.15,0.03,0.02,0.16
5.653,-0.13,0.03,0.01,0.13
5.663,-0.09,0.04,-0.04,0.10
5.673,-0.10,0.00,-0.05,0.11
5.683,-0.10,0.01,-0.04,0.10
5.693,-0.07,0.04,-0.02,0.08
5.703,-0.05,0.05,-0.04,0.08
5.713,-0.06,0.05,-0.03,0.09
5.723,-0.11,0.07,-0.01,0.13
5.733,-0.17,0.11,-0.01,0.20
5.743,-0.15,0.12,-0.00,0.19
5.753,-0.10,0.09,-0.02,0.14
5.763,-0.12,0.06,-0.03,0.14
5.773,-0.17,0.04,-0.02,0.18
5.783,-0.17,0.04,-0.03,0.18
5.793,-0.15,0.02,-0.04,0.16
5.803,-0.08,-0.01,-0.02,0.08
5.813,-0.06,-0.02,0.01,0.06
5.823,-0.00,-0.03,0.01,0.03
5.833,-0.00,-0.03,-0.00,0.03
5.843,-0.04,-0.05,-0.03,0.07
5.853,-0.12,-0.05,-0.03,0.13
5.863,-0.18,-0.01,0.01,0.18
5.873,-0.20,0.03,0.02,0.20
5.883,-0.19,0.05,-0.01,0.20
5.893,-0.14,0.03,-0.02,0.15
5.903,-0.13,0.03,0.01,0.14
5.913,-0.11,0.02,0.00,0.11
5.923,-0.09,0.01,-0.02,0.09
5.933,-0.06,0.01,-0.07,0.10
5.943,-0.04,-0.03,-0.08,0.09
5.953,-0.04,-0.01,-0.03,0.05
5.963,-0.10,0.03,-0.01,0.10
5.973,-0.12,0.04,0.01,0.13
5.983,-0.05,0.00,-0.03,0.06
5.993,-0.00,-0.03,-0.09,0.10
6.003,-0.05,-0.01,-0.08,0.09
6.013,-0.11,0.01,-0.04,0.12
6.023,-0.16,0.02,-0.02,0.16
6.033,-0.12,0.05,-0.00,0.13
6.043,-0.16,0.01,-0.01,0.16
6.053,-0.17,0.00,-0.00,0.17
6.063,-0.14,0.03,0.03,0.14
6.073,-0.14,0.04,0.05,0.15
6.083,-0.13,0.05,0.00,0.14
6.093,-0.07,0.01,-0.05,0.09
6.103,-0.04,0.00,-0.01,0.04
6.113,-0.09,-0.00,0.02,0.10
6.123,-0.11,0.02,0.06,0.13
6.133,-0.12,0.04,0.09,0.15
6.143,-0.09,0.01,0.03,0.10
6.153,-0.11,0.01,-0.01,0.11
6.163,-0.14,0.03,0.04,0.15
6.173,-0.15,0.06,0.06,0.17
6.183,-0.11,0.01,0.03,0.12
6.193,-0.10,-0.02,-0.03,0.11
6.203,-0.07,-0.02,-0.07,0.10
6.213,-0.06,0.01,-0.08,0.10
6.223,-0.01,0.02,-0.07,0.07
6.233,-0.02,0.02,-0.09,0.10
6.243,-0.06,0.01,-0.10,0.11
6.253,-0.08,0.00,-0.10,0.13
6.263,-0.11,-0.00,-0.10,0.14
6.273,-0.11,0.00,-0.13,0.17
6.283,-0.13,0.03,-0.16,0.21
6.293,-0.18,0.03,-0.13,0.22
6.303,-0.15,0.05,-0.06,0.17
6.313,-0.14,0.09,0.04,0.17
6.323,-0.15,0.08,0.07,0.18
6.333,-0.18,0.06,0.03,0.19
6.343,-0.14,0.02,-0.01,0.14
6.353,-0.09,-0.01,-0.05,0.10
6.363,-0.07,-0.04,-0.10,0.13
6.373,-0.05,-0.04,-0.08,0.10
6.383,-0.06,-0.04,0.01,0.07
6.393,-0.09,-0.03,0.02,0.10
6.403,-0.07,-0.02,0.00,0.08
6.413,-0.06,-0.01,-0.01,0.07
6.423,-0.06,-0.00,-0.02,0.06
6.433,-0.07,0.01,-0.03,0.07
6.443,-0.12,0.03,0.02,0.12
6.453,-0.16,0.03,0.03,0.17
6.463,-0.18,0.03,0.03,0.19
6.473,-0.13,0.01,0.01,0.13
6.483,-0.11,-0.01,0.00,0.11
6.493,-0.10,-0.02,-0.00,0.10
