time,ax,ay,az,atotal
0.870,-0.21,0.03,-0.00,0.21
0.880,-0.21,0.04,0.01,0.21
0.890,-0.17,0.04,0.01,0.17
0.901,-0.17,0.05,-0.03,0.18
0.910,-0.18,0.05,-0.08,0.20
0.921,-0.12,0.06,-0.01,0.13
0.931,-0.11,0.09,0.03,0.14
0.941,-0.18,0.08,0.02,0.20
0.950,-0.16,0.08,-0.01,0.18
0.960,-0.20,0.05,-0.01,0.21
0.970,-0.22,0.04,-0.01,0.23
0.981,-0.17,0.02,-0.08,0.19
0.991,-0.21,0.03,-0.14,0.25
1.001,-0.20,0.05,-0.12,0.24
1.010,-0.18,0.09,0.01,0.20
1.021,-0.15,0.11,0.08,0.20
1.031,-0.09,0.09,-0.00,0.13
1.041,-0.04,0.11,-0.06,0.13
1.051,-0.08,0.13,0.12,0.19
1.061,-0.08,0.15,0.12,0.21
1.071,-0.04,0.12,0.17,0.21
1.081,-0.02,0.04,0.09,0.10
1.091,-0.05,-0.01,0.01,0.05
1.101,0.03,-0.06,-0.03,0.08
1.111,0.05,-0.10,-0.10,0.15
1.121,0.04,-0.10,-0.09,0.14
1.131,0.01,-0.05,-0.00,0.06
1.141,0.03,0.02,0.19,0.19
1.151,-0.07,0.05,0.28,0.29
1.161,-0.06,0.01,0.14,0.16
1.171,-0.11,-0.02,0.04,0.12
1.181,-0.13,-0.03,-0.01,0.13
1.191,-0.15,-0.05,-0.04,0.16
1.201,-0.13,-0.02,-0.01,0.13
1.211,-0.18,0.01,-0.00,0.18
1.221,-0.19,0.04,0.03,0.20
1.231,-0.17,0.09,0.07,0.20
1.241,-0.15,0.07,0.01,0.16
1.251,-0.17,0.07,-0.04,0.19
1.261,-0.14,0.07,-0.06,0.17
1.271,-0.18,0.05,-0.12,0.22
1.281,-0.20,0.06,-0.12,0.25
1.291,-0.22,0.09,-0.03,0.24
1.301,-0.16,0.11,0.01,0.20
1.311,-0.17,0.09,0.01,0.19
1.321,-0.16,0.05,0.05,0.18
1.331,-0.09,0.03,0.06,0.12
1.341,-0.13,0.03,0.03,0.14
1.351,-0.13,0.06,0.03,0.14
1.361,-0.14,0.09,0.03,0.17
1.371,-0.14,0.10,0.02,0.17
1.381,-0.18,0.09,0.07,0.22
1.391,-0.23,0.10,0.10,0.27
1.401,-0.22,0.05,0.07,0.24
1.411,-0.22,0.05,0.11,0.25
1.421,-0.21,0.07,0.19,0.29
1.431,-0.14,0.06,0.16,0.22
1.441,-0.09,0.04,0.00,0.10
1.451,-0.06,0.03,-0.05,0.08
1.461,-0.04,0.11,0.04,0.12
1.471,-0.04,0.12,0.03,0.13
1.481,-0.07,0.11,0.03,0.14
1.491,-0.01,0.08,0.09,0.12
1.501,-0.08,0.05,0.05,0.10
1.511,-0.14,0.07,0.04,0.16
1.521,-0.17,0.08,0.09,0.21
1.531,-0.12,0.04,-0.01,0.13
1.541,-0.13,0.04,-0.08,0.16
1.551,-0.10,0.06,-0.02,0.12
1.561,-0.12,0.09,-0.03,0.15
1.571,-0.13,0.08,-0.03,0.16
1.581,-0.14,0.09,-0.03,0.17
1.591,-0.13,0.09,-0.08,0.18
1.601,-0.09,0.04,-0.11,0.15
1.611,0.08,0.00,-0.10,0.13
1.621,0.03,-0.03,-0.06,0.07
1.631,-0.15,-0.01,-0.06,0.16
1.641,-0.18,-0.04,-0.03,0.18
1.651,-0.19,-0.09,-0.07,0.22
1.661,-0.22,-0.13,-0.13,0.29
1.671,-0.18,-0.13,-0.14,0.27
1.681,-0.22,-0.11,-0.13,0.27
1.691,-0.22,-0.04,-0.07,0.23
1.701,-0.21,0.02,0.02,0.21
1.711,-0.21,0.04,-0.01,0.22
1.721,-0.22,0.04,-0.02,0.22
1.731,-0.12,0.08,0.03,0.15
1.741,-0.08,0.10,0.02,0.13
1.751,-0.05,0.10,0.02,0.12
1.761,0.01,0.07,0.00,0.07
1.771,0.00,0.07,-0.04,0.08
1.781,-0.02,0.07,-0.03,0.08
1.791,0.04,0.06,0.05,0.09
1.801,0.03,0.08,0.02,0.09
1.811,-0.01,0.12,0.06,0.13
1.821,0.02,0.12,0.09,0.15
1.831,0.00,0.11,0.06,0.12
1.841,0.02,0.09,0.01,0.09
1.851,0.04,0.09,0.02,0.10
1.861,0.01,0.05,-0.02,0.06
1.871,-0.01,0.03,-0.07,0.08
1.881,-0.02,0.01,-0.09,0.09
1.891,-0.08,-0.01,-0.08,0.12
1.901,-0.06,-0.02,-0.06,0.08
1.911,-0.03,-0.07,-0.04,0.08
1.921,-0.07,-0.10,-0.05,0.13
1.931,-0.09,-0.17,-0.11,0.22
1.941,-0.15,-0.24,-0.22,0.36
1.951,-0.26,-0.14,-0.24,0.38
1.961,-0.20,-0.03,-0.12,0.23
1.971,-0.19,0.05,-0.06,0.20
1.981,-0.20,0.05,-0.09,0.22
1.991,-0.17,0.07,-0.05,0.19
2.001,-0.13,0.12,0.04,0.19
2.011,-0.14,0.12,0.08,0.20
2.021,-0.10,0.14,0.07,0.19
2.031,-0.03,0.12,0.14,0.18
2.041,0.01,0.12,0.11,0.16
2.051,0.04,0.11,0.11,0.16
2.061,-0.05,0.11,0.04,0.13
2.071,-0.11,0.05,-0.03,0.12
2.081,-0.14,0.05,0.01,0.15
2.091,-0.26,0.06,0.07,0.27
2.101,-0.20,0.07,0.03,0.22
2.111,-0.18,0.05,-0.03,0.19
2.121,-0.02,-0.01,-0.03,0.04
2.131,0.07,-0.04,0.01,0.08
2.141,0.11,-0.02,0.02,0.12
2.151,0.05,-0.01,0.06,0.08
2.161,-0.04,0.01,0.06,0.08
2.171,-0.16,-0.01,0.03,0.16
2.181,-0.20,-0.01,0.04,0.20
2.191,-0.24,-0.02,0.02,0.24
2.201,-0.31,-0.02,-0.03,0.31
2.211,-0.28,-0.02,-0.05,0.29
2.221,-0.25,-0.03,-0.05,0.26
2.231,-0.20,-0.03,-0.07,0.22
2.241,-0.18,-0.02,-0.09,0.20
2.251,-0.05,-0.01,-0.01,0.05
2.261,0.02,-0.02,0.03,0.04
2.271,-0.01,-0.05,-0.07,0.08
2.281,0.02,-0.04,-0.05,0.07
2.291,-0.01,0.02,0.05,0.06
2.302,-0.05,0.04,0.07,0.10
2.311,-0.15,0.09,0.09,0.20
2.322,-0.19,0.10,0.11,0.24
2.331,-0.20,0.09,0.02,0.22
2.341,-0.21,0.04,-0.06,0.22
2.351,-0.23,0.06,-0.07,0.24
2.362,-0.17,0.06,0.00,0.18
2.372,-0.14,0.05,-0.02,0.15
2.381,-0.16,0.03,-0.09,0.18
2.391,-0.12,0.02,-0.06,0.14
2.402,-0.05,0.02,0.02,0.06
2.411,-0.02,0.05,0.04,0.07
2.422,-0.05,0.06,0.03,0.09
2.432,-0.10,0.05,0.01,0.12
2.442,-0.04,0.01,0.03,0.05
2.452,-0.05,-0.01,0.02,0.05
2.462,-0.06,0.02,-0.03,0.07
2.472,-0.07,0.04,-0.03,0.09
2.482,-0.08,0.03,-0.04,0.10
2.492,-0.05,0.03,-0.02,0.06
2.502,-0.04,0.07,0.06,0.10
2.512,-0.10,0.06,0.10,0.16
2.522,-0.13,0.02,0.10,0.17
2.531,-0.08,0.01,0.04,0.09
2.542,-0.08,0.03,0.05,0.10
2.552,-0.09,0.05,0.10,0.14
2.562,-0.06,0.07,0.07,0.12
2.572,-0.06,0.09,0.02,0.11
2.582,-0.09,0.10,-0.03,0.13
2.592,-0.13,0.11,-0.07,0.18
2.602,-0.09,0.12,-0.10,0.18
2.612,-0.12,0.09,-0.11,0.19
2.622,-0.12,0.07,-0.17,0.22
2.632,-0.12,0.03,-0.13,0.17
2.642,-0.13,0.00,-0.15,0.20
2.652,-0.18,-0.01,-0.14,0.22
2.662,-0.20,-0.01,-0.08,0.22
2.672,-0.23,-0.04,-0.09,0.25
2.682,-0.24,-0.07,-0.07,0.26
2.692,-0.25,-0.05,-0.00,0.25
2.702,-0.22,-0.03,-0.01,0.22
2.712,-0.22,-0.04,-0.08,0.23
2.722,-0.24,-0.02,-0.02,0.24
2.732,-0.19,0.03,0.07,0.21
2.742,-0.14,0.06,0.07,0.17
2.752,-0.10,0.07,0.04,0.12
2.762,-0.03,0.06,0.05,0.08
2.772,0.03,0.05,0.02,0.06
2.782,0.04,0.03,-0.01,0.05
2.792,0.03,0.05,-0.01,0.07
2.802,-0.01,0.05,0.01,0.05
2.812,-0.02,0.07,0.04,0.08
2.822,-0.02,0.06,0.05,0.08
2.832,-0.03,0.06,0.02,0.07
2.842,-0.06,0.06,0.03,0.09
2.852,-0.09,0.07,0.02,0.12
2.862,-0.11,0.09,-0.01,0.15
2.872,-0.11,0.08,-0.07,0.16
2.882,-0.10,0.05,-0.07,0.13
2.892,-0.13,0.04,-0.13,0.19
2.902,-0.15,0.01,-0.15,0.21
2.912,-0.16,-0.01,-0.06,0.17
2.922,-0.17,-0.01,-0.02,0.17
2.932,-0.22,-0.01,0.03,0.22
2.942,-0.28,-0.01,0.05,0.28
2.952,-0.25,-0.04,0.02,0.26
2.962,-0.19,-0.03,-0.07,0.21
2.972,-0.18,-0.02,-0.07,0.20
2.982,-0.14,-0.03,-0.09,0.17
2.992,-0.11,-0.03,-0.07,0.14
3.002,-0.07,-0.03,-0.04,0.09
3.012,-0.02,-0.04,-0.01,0.05
3.022,-0.01,-0.04,-0.02,0.05
3.032,-0.04,-0.02,-0.01,0.04
3.042,-0.08,-0.02,0.02,0.08
3.052,-0.11,0.01,0.05,0.12
3.062,-0.11,0.03,-0.01,0.11
3.072,-0.13,0.03,-0.07,0.16
3.082,-0.09,0.02,-0.13,0.16
3.092,-0.10,0.05,-0.11,0.16
3.102,-0.12,0.09,-0.06,0.16
3.112,-0.11,0.08,-0.09,0.16
3.122,-0.05,0.07,-0.02,0.09
3.132,-0.02,0.12,0.07,0.14
3.142,-0.07,0.11,0.08,0.15
3.152,-0.12,0.09,0.08,0.17
3.162,-0.20,0.06,0.08,0.22
3.172,-0.20,0.05,0.08,0.22
3.182,-0.19,0.05,0.11,0.23
3.192,-0.19,0.04,0.12,0.23
3.202,-0.19,0.05,0.11,0.23
3.212,-0.18,0.06,0.04,0.20
3.222,-0.16,0.03,-0.05,0.17
3.232,-0.16,0.05,-0.12,0.21
3.242,-0.12,0.05,-0.17,0.21
3.252,-0.12,0.03,-0.20,0.23
3.262,-0.07,0.03,-0.10,0.13
3.272,0.00,0.05,-0.07,0.09
3.282,-0.01,0.05,-0.07,0.08
3.292,-0.03,0.01,-0.05,0.06
3.302,-0.04,0.00,-0.05,0.06
3.312,-0.05,0.00,-0.10,0.11
3.322,-0.05,-0.02,-0.18,0.19
3.332,-0.07,-0.02,-0.11,0.13
3.342,-0.08,0.01,-0.05,0.09
3.352,-0.07,0.03,-0.03,0.08
3.362,-0.08,0.08,-0.02,0.11
3.372,-0.08,0.07,-0.02,0.11
3.382,-0.10,0.04,-0.02,0.11
3.392,-0.08,0.03,-0.03,0.08
3.402,-0.06,0.02,-0.02,0.07
3.412,-0.08,0.00,0.00,0.08
3.422,-0.09,-0.01,0.03,0.10
3.432,-0.11,0.01,0.05,0.12
3.442,-0.17,-0.02,-0.01,0.17
3.452,-0.18,-0.01,-0.03,0.18
3.462,-0.21,0.02,-0.01,0.21
3.472,-0.22,0.02,0.02,0.22
3.482,-0.21,0.00,0.04,0.22
3.492,-0.19,0.02,0.07,0.20
3.502,-0.19,-0.01,0.05,0.19
3.512,-0.13,-0.03,0.03,0.13
3.522,-0.12,-0.03,0.01,0.12
3.532,-0.09,-0.03,0.07,0.12
3.542,-0.08,-0.04,0.03,0.09
3.552,-0.06,-0.07,-0.06,0.11
3.562,-0.04,-0.07,-0.10,0.13
3.572,-0.01,-0.07,-0.15,0.16
3.582,-0.04,-0.08,-0.15,0.17
3.592,-0.06,-0.07,-0.16,0.18
3.602,-0.04,-0.07,-0.14,0.16
3.612,-0.02,-0.09,-0.09,0.13
3.622,-0.02,-0.08,-0.02,0.09
3.632,-0.03,-0.06,0.03,0.07
3.642,-0.07,-0.05,0.00,0.09
3.652,-0.10,-0.06,-0.07,0.14
3.662,-0.11,-0.07,-0.13,0.19
3.672,-0.13,-0.02,-0.15,0.20
3.682,-0.18,0.02,-0.10,0.21
3.693,-0.21,0.05,-0.08,0.23
3.702,-0.22,0.08,-0.05,0.24
3.712,-0.19,0.09,-0.04,0.21
3.722,-0.19,0.09,-0.05,0.21
3.732,-0.17,0.08,-0.05,0.20
3.742,-0.12,0.08,-0.04,0.15
3.752,-0.08,0.10,-0.03,0.13
3.762,-0.08,0.09,-0.03,0.13
3.772,-0.09,0.07,-0.06,0.12
3.783,-0.10,0.09,-0.01,0.14
3.793,-0.10,0.09,0.01,0.13
3.803,-0.07,0.05,-0.04,0.10
3.812,-0.04,0.03,-0.04,0.06
3.823,-0.02,0.04,-0.04,0.06
3.833,-0.01,0.03,-0.01,0.04
3.842,-0.02,0.03,-0.00,0.03
3.852,-0.04,0.03,0.05,0.07
3.862,-0.08,0.02,0.07,0.11
3.873,-0.11,0.03,0.13,0.17
3.882,-0.08,0.02,0.16,0.18
3.893,-0.10,0.00,0.08,0.13
3.902,-0.16,-0.00,0.08,0.18
3.913,-0.21,0.00,0.10,0.23
3.923,-0.24,0.00,0.12,0.27
3.933,-0.32,0.02,0.12,0.35
3.943,-0.34,0.01,0.09,0.35
3.953,-0.33,0.00,0.07,0.34
3.963,-0.32,0.01,0.08,0.33
3.973,-0.25,-0.00,0.04,0.25
3.983,-0.22,-0.01,-0.04,0.22
3.994,-0.15,0.00,-0.09,0.18
4.000,-0.07,-0.01,-0.13,0.15
4.010,-0.05,-0.01,-0.13,0.14
4.020,-0.09,0.01,-0.13,0.16
4.030,-0.07,0.03,-0.19,0.20
4.040,-0.05,0.03,-0.18,0.19
4.050,-0.01,0.02,-0.20,0.21
4.060,0.00,-0.01,-0.16,0.16
4.070,-0.02,0.01,-0.10,0.10
4.080,-0.04,0.02,-0.07,0.08
4.090,-0.03,0.01,-0.06,0.07
4.100,-0.04,-0.02,-0.05,0.07
4.110,-0.05,-0.00,-0.08,0.09
4.120,-0.00,-0.02,-0.10,0.10
4.130,-0.00,-0.01,-0.09,0.09
4.140,-0.01,-0.03,-0.02,0.04
4.150,-0.03,-0.03,-0.03,0.05
4.160,-0.10,-0.01,0.00,0.10
4.170,-0.13,-0.01,0.05,0.14
4.180,-0.13,-0.00,0.04,0.14
4.190,-0.12,-0.00,0.04,0.12
4.200,-0.13,-0.00,0.05,0.14
4.210,-0.13,-0.01,0.01,0.13
4.220,-0.16,-0.00,-0.05,0.17
4.230,-0.16,-0.01,-0.04,0.17
4.240,-0.10,-0.04,-0.04,0.11
4.250,-0.09,-0.02,0.03,0.10
4.260,-0.10,-0.00,0.08,0.13
4.270,-0.11,0.01,0.10,0.15
4.280,-0.14,0.01,0.12,0.18
4.290,-0.16,-0.01,0.07,0.17
4.300,-0.11,-0.03,0.00,0.11
4.310,-0.11,-0.05,-0.06,0.14
4.320,-0.07,-0.04,-0.06,0.10
4.330,-0.07,-0.00,-0.04,0.08
4.340,-0.09,-0.01,0.02,0.09
4.350,-0.08,0.01,0.07,0.10
4.361,-0.05,0.03,0.05,0.08
4.370,-0.06,0.01,0.03,0.07
4.380,-0.08,0.02,0.01,0.08
4.390,-0.14,0.02,-0.01,0.14
4.400,-0.15,0.01,-0.02,0.16
4.410,-0.18,0.01,-0.00,0.18
4.420,-0.19,0.04,0.01,0.20
4.430,-0.16,0.04,0.00,0.17
4.440,-0.11,0.03,-0.07,0.14
4.450,-0.10,0.01,-0.10,0.14
4.460,-0.10,0.02,-0.07,0.12
4.470,-0.08,0.06,-0.05,0.11
4.480,-0.14,0.05,-0.03,0.15
4.490,-0.17,0.03,-0.02,0.17
4.500,-0.16,0.03,-0.03,0.16
4.510,-0.12,0.02,-0.04,0.13
4.520,-0.08,-0.00,-0.05,0.09
4.530,-0.06,-0.00,-0.04,0.07
4.540,-0.08,-0.01,-0.02,0.08
4.550,-0.11,-0.00,-0.05,0.12
4.560,-0.13,-0.01,-0.09,0.16
4.570,-0.13,-0.03,-0.05,0.15
4.580,-0.16,-0.01,-0.03,0.17
4.590,-0.20,-0.02,0.01,0.20
4.600,-0.15,-0.02,0.03,0.15
4.610,-0.15,0.00,0.02,0.15
4.620,-0.14,-0.00,0.03,0.15
4.630,-0.16,-0.04,-0.02,0.17
4.640,-0.15,-0.02,-0.08,0.17
4.650,-0.13,-0.03,-0.16,0.21
4.660,-0.12,-0.02,-0.11,0.16
4.670,-0.16,-0.02,0.01,0.16
4.681,-0.09,0.02,0.03,0.10
4.690,-0.11,-0.01,0.02,0.11
4.701,-0.15,-0.05,0.03,0.16
4.711,-0.16,-0.06,-0.02,0.17
4.721,-0.16,-0.06,-0.06,0.18
4.731,-0.12,-0.05,-0.01,0.13
4.741,-0.11,-0.02,0.05,0.12
4.751,-0.07,-0.01,0.08,0.11
4.761,-0.04,-0.03,0.08,0.10
4.771,-0.04,-0.03,0.08,0.09
4.781,-0.07,-0.03,0.04,0.08
4.791,-0.04,-0.04,-0.05,0.07
4.801,-0.04,-0.03,-0.04,0.06
4.811,-0.08,0.00,0.01,0.08
4.821,-0.06,0.02,0.02,0.07
4.831,-0.08,0.03,0.01,0.09
4.841,-0.11,0.06,0.00,0.12
4.851,-0.12,0.05,-0.02,0.13
4.861,-0.16,0.04,0.01,0.17
4.871,-0.15,0.06,0.02,0.16
4.881,-0.16,0.07,0.03,0.18
4.891,-0.14,0.07,-0.02,0.15
4.901,-0.11,0.05,-0.06,0.14
4.911,-0.08,0.06,-0.05,0.11
4.921,-0.09,0.05,-0.08,0.13
4.931,-0.11,0.04,-0.08,0.15
4.941,-0.12,0.05,-0.06,0.14
4.951,-0.13,0.07,-0.03,0.15
4.961,-0.12,0.08,-0.00,0.15
4.971,-0.10,0.09,-0.02,0.14
4.981,-0.11,0.06,-0.09,0.16
4.991,-0.14,0.05,-0.12,0.19
5.001,-0.15,0.03,-0.09,0.18
5.011,-0.13,0.03,-0.09,0.17
5.021,-0.14,0.02,-0.08,0.16
5.031,-0.11,0.01,-0.06,0.13
5.041,-0.08,0.01,-0.06,0.10
5.051,-0.04,-0.01,-0.06,0.07
5.061,-0.07,-0.01,-0.06,0.09
5.071,-0.07,-0.02,-0.09,0.11
5.081,-0.08,-0.03,-0.08,0.12
5.091,-0.09,-0.05,-0.06,0.12
5.101,-0.10,-0.04,-0.04,0.12
5.111,-0.12,-0.02,0.01,0.12
5.121,-0.13,-0.04,0.07,0.15
5.131,-0.12,-0.03,0.11,0.17
5.141,-0.12,-0.03,0.09,0.15
5.151,-0.09,-0.02,0.05,0.11
5.161,-0.10,-0.05,0.00,0.11
5.171,-0.08,-0.08,-0.07,0.13
5.181,-0.08,-0.08,-0.06,0.13
5.191,-0.06,-0.06,-0.00,0.08
5.201,-0.05,-0.05,0.03,0.07
5.211,-0.04,-0.01,0.04,0.06
5.221,-0.07,-0.00,0.06,0.09
5.231,-0.10,0.02,0.09,0.14
5.241,-0.11,0.04,0.05,0.13
5.251,-0.11,0.03,-0.01,0.12
5.261,-0.08,0.02,-0.08,0.12
5.271,-0.08,0.05,-0.04,0.10
5.281,-0.07,0.05,0.01,0.08
5.291,-0.06,0.05,0.02,0.08
5.301,-0.10,0.05,0.05,0.13
5.311,-0.12,0.06,0.04,0.14
5.321,-0.15,0.02,-0.02,0.15
5.331,-0.18,0.02,-0.04,0.18
5.341,-0.17,0.01,-0.07,0.18
5.351,-0.17,0.00,-0.11,0.20
5.361,-0.17,-0.00,-0.10,0.19
5.371,-0.19,0.02,-0.06,0.20
5.381,-0.18,0.03,-0.02,0.19
5.391,-0.19,0.02,-0.02,0.20
5.401,-0.16,-0.01,-0.05,0.17
5.411,-0.13,-0.01,-0.02,0.13
5.421,-0.12,-0.00,-0.01,0.12
5.431,-0.08,-0.01,-0.05,0.10
5.441,-0.09,-0.02,-0.05,0.10
5.451,-0.10,-0.03,-0.05,0.11
5.461,-0.11,-0.01,-0.02,0.11
5.471,-0.10,0.01,-0.04,0.11
5.481,-0.05,-0.02,-0.14,0.15
5.491,-0.12,-0.01,-0.13,0.18
5.501,-0.13,-0.00,-0.04,0.14
5.511,-0.13,0.01,0.03,0.13
5.521,-0.10,0.03,0.02,0.10
5.531,-0.08,0.03,-0.05,0.10
5.541,-0.12,-0.01,-0.05,0.13
5.551,-0.19,0.02,0.02,0.19
5.561,-0.18,0.02,0.04,0.18
5.571,-0.15,0.02,-0.00,0.15
5.581,-0.13,-0.00,-0.05,0.13
5.591,-0.08,0.01,-0.03,0.09
5.601,-0.11,0.01,0.01,0.11
5.611,-0.06,0.01,-0.04,0.08
5.621,-0.04,-0.01,-0.12,0.13
5.631,-0.07,-0.01,-0.11,0.12
5.641,-0.11,0.01,-0.02,0.11
5.651,-0.10,0.03,0.05,0.12
5.661,-0.13,0.03,0.04,0.14
5.671,-0.18,0.02,0.05,0.19
5.681,-0.19,0.01,0.06,0.20
5.691,-0.20,0.02,0.08,0.22
5.701,-0.18,0.02,0.07,0.20
5.711,-0.13,0.03,0.04,0.14
5.721,-0.10,0.01,0.01,0.10
5.731,-0.10,0.01,-0.03,0.10
5.741,-0.10,0.02,-0.02,0.10
5.751,-0.04,-0.00,-0.04,0.06
5.761,-0.02,-0.01,-0.05,0.05
5.771,-0.01,-0.01,-0.04,0.04
5.781,0.01,0.00,-0.04,0.04
5.791,0.01,-0.00,-0.09,0.09
5.801,-0.04,0.01,-0.09,0.09
5.811,-0.08,0.00,-0.07,0.10
5.821,-0.13,0.01,-0.07,0.15
5.831,-0.15,0.01,-0.07,0.16
5.841,-0.15,-0.00,-0.06,0.17
5.851,-0.16,0.01,-0.02,0.17
5.861,-0.16,0.01,-0.01,0.16
5.871,-0.17,0.01,-0.01,0.17
5.881,-0.21,-0.00,-0.06,0.22
5.891,-0.20,-0.00,-0.04,0.20
5.901,-0.17,-0.03,-0.04,0.18
5.911,-0.08,0.00,-0.02,0.09
5.921,-0.06,0.02,0.03,0.07
5.931,-0.09,0.00,0.01,0.09
5.941,-0.08,-0.01,0.01,0.08
5.951,-0.07,-0.01,0.03,0.08
5.962,-0.09,-0.01,0.07,0.11
5.971,-0.05,0.01,0.11,0.12
5.982,-0.02,0.01,0.08,0.09
5.992,-0.05,-0.02,0.03,0.07
6.001,-0.07,-0.03,0.02,0.08
6.011,-0.10,0.02,0.04,0.11
6.021,-0.13,0.00,0.07,0.15
6.031,-0.15,0.01,0.04,0.16
6.041,-0.17,-0.00,0.02,0.17
6.052,-0.14,-0.00,0.06,0.16
6.061,-0.14,0.01,0.05,0.15
6.072,-0.16,0.00,0.02,0.17
6.082,-0.17,-0.01,-0.01,0.17
6.092,-0.25,0.00,-0.05,0.25
6.102,-0.21,-0.00,-0.02,0.21
6.112,-0.17,0.00,-0.04,0.18
6.122,-0.13,-0.02,-0.05,0.14
6.132,-0.06,-0.05,-0.03,0.08
6.142,-0.00,-0.03,-0.06,0.07
6.152,-0.01,-0.04,-0.06,0.08
6.162,-0.04,-0.03,-0.07,0.09
6.172,-0.06,-0.04,-0.08,0.11
6.182,-0.08,-0.05,-0.07,0.12
6.192,-0.10,-0.04,-0.07,0.13
6.202,-0.14,-0.03,-0.05,0.15
6.212,-0.13,-0.03,-0.06,0.15
6.222,-0.13,-0.04,-0.10,0.17
6.232,-0.12,-0.05,-0.11,0.17
6.242,-0.07,-0.05,-0.07,0.11
6.252,-0.09,-0.01,-0.05,0.10
6.262,-0.09,0.00,-0.05,0.10
6.272,-0.10,0.00,-0.07,0.12
6.282,-0.13,0.05,-0.05,0.14
6.292,-0.14,0.03,-0.01,0.15
6.302,-0.13,0.01,-0.04,0.14
6.312,-0.13,-0.01,-0.03,0.14
6.322,-0.14,-0.02,-0.00,0.14
6.332,-0.14,0.05,0.02,0.15
6.342,-0.12,0.04,0.02,0.13
6.352,-0.11,0.03,-0.05,0.13
6.362,-0.13,0.03,-0.02,0.13
6.372,-0.16,0.05,0.09,0.19
6.382,-0.14,0.05,0.10,0.18
