time,ax,ay,az,atotal
1.931,1.04,-0.18,-1.92,2.19
1.941,1.04,-0.27,-1.66,1.97
1.951,0.71,-0.26,-1.38,1.57
1.961,0.14,-0.18,-1.13,1.15
1.972,-0.30,-0.08,-0.98,1.03
1.981,-0.60,0.02,-0.81,1.01
1.991,-0.71,0.10,-0.68,0.99
2.001,-0.73,0.15,-0.68,1.01
2.011,-0.76,0.23,-0.71,1.06
2.021,-0.74,0.32,-0.63,1.02
2.031,-0.73,0.32,-0.57,0.98
2.042,-0.76,0.26,-0.52,0.96
2.051,-0.77,0.15,-0.49,0.93
2.062,-0.71,0.01,-0.47,0.86
2.071,-0.61,-0.17,-0.43,0.76
2.081,-0.56,-0.32,-0.34,0.73
2.091,-0.60,-0.46,-0.22,0.79
2.102,-0.70,-0.62,-0.08,0.94
2.111,-0.85,-0.81,0.07,1.17
2.122,-0.85,-0.88,0.22,1.24
2.132,-0.80,-0.94,0.32,1.28
2.141,-0.73,-0.96,0.46,1.29
2.151,-0.62,-0.95,0.52,1.25
2.162,-0.51,-0.94,0.61,1.23
2.172,-0.42,-0.93,0.66,1.22
2.181,-0.44,-0.92,0.68,1.22
2.192,-0.53,-0.85,0.67,1.21
2.202,-0.68,-0.72,0.64,1.17
2.212,-0.83,-0.57,0.54,1.14
2.222,-0.87,-0.42,0.46,1.07
2.232,-0.85,-0.29,0.41,0.98
2.242,-0.80,-0.19,0.41,0.92
2.252,-0.76,-0.12,0.43,0.88
2.262,-0.78,-0.15,0.40,0.89
2.272,-0.85,-0.22,0.37,0.96
2.282,-0.81,-0.31,0.38,0.95
2.292,-0.80,-0.49,0.38,1.01
2.302,-0.70,-0.65,0.38,1.03
2.312,-0.60,-0.87,0.47,1.16
2.322,-0.50,-1.14,0.56,1.36
2.332,-0.33,-1.34,0.62,1.51
2.342,-0.28,-1.47,0.72,1.66
2.352,-0.20,-1.62,0.67,1.77
2.362,0.01,-1.73,0.52,1.80
2.372,0.25,-1.77,0.40,1.84
2.382,0.42,-1.66,0.44,1.77
2.392,0.56,-1.54,0.47,1.71
2.402,0.84,-1.39,0.44,1.68
2.412,1.14,-1.19,0.49,1.71
2.422,1.33,-0.97,0.60,1.76
2.432,1.44,-0.79,0.86,1.86
2.442,1.45,-0.83,1.19,2.06
2.452,1.42,-1.06,1.65,2.42
2.462,1.34,-1.33,2.10,2.83
2.472,1.48,-1.66,2.36,3.24
2.482,1.71,-1.98,2.40,3.55
2.492,1.82,-2.13,2.23,3.58
2.502,1.96,-1.98,2.04,3.45
2.512,2.09,-1.87,1.65,3.25
2.522,2.02,-1.52,1.16,2.78
2.532,1.73,-0.89,0.58,2.03
2.542,1.45,-0.19,-0.04,1.46
2.552,0.97,0.46,-0.65,1.25
2.562,0.14,0.88,-1.19,1.49
2.572,-0.45,1.29,-1.80,2.25
2.582,-0.57,1.70,-2.49,3.07
2.592,-0.52,2.07,-2.98,3.66
2.602,-0.42,2.47,-2.79,3.76
2.612,-0.30,2.78,-2.73,3.91
2.622,0.06,2.99,-2.40,3.83
2.632,0.42,3.06,-1.77,3.56
2.642,0.37,2.90,-1.05,3.11
2.652,0.24,2.41,-0.46,2.46
2.662,0.11,1.53,-0.18,1.54
2.672,-0.03,0.49,-0.12,0.51
2.682,0.12,-0.33,-0.30,0.46
2.692,0.27,-0.72,-0.72,1.05
2.702,0.46,-0.73,-0.90,1.25
2.712,0.30,-0.56,-0.95,1.15
2.722,-0.22,-0.21,-0.88,0.94
2.732,-0.91,0.23,-0.55,1.09
2.742,-1.44,0.59,-0.17,1.56
2.752,-1.87,0.75,0.12,2.02
2.762,-2.26,0.81,0.31,2.43
2.772,-2.43,0.80,0.43,2.59
2.782,-2.25,0.59,0.50,2.38
2.792,-1.82,0.22,0.60,1.93
2.802,-1.16,-0.09,0.71,1.37
2.812,-0.58,-0.36,0.79,1.04
2.822,-0.27,-0.53,0.89,1.07
2.832,-0.14,-0.55,0.94,1.10
2.842,-0.12,-0.51,0.88,1.02
2.852,-0.24,-0.31,0.80,0.89
2.862,-0.47,-0.09,0.65,0.81
2.872,-0.76,0.10,0.48,0.90
2.882,-1.03,0.24,0.37,1.13
2.892,-1.29,0.24,0.31,1.35
2.902,-1.44,0.12,0.22,1.46
2.912,-1.47,-0.00,0.18,1.48
2.922,-1.53,-0.15,0.24,1.56
2.932,-1.52,-0.27,0.43,1.60
2.942,-1.40,-0.41,0.64,1.60
2.952,-1.25,-0.52,0.74,1.54
2.962,-1.08,-0.61,0.86,1.51
2.972,-0.94,-0.64,0.95,1.48
2.982,-0.77,-0.44,0.88,1.25
2.992,-0.61,-0.05,0.74,0.96
3.002,-0.50,0.33,0.79,0.99
3.012,-0.31,0.57,0.94,1.14
3.022,-0.27,0.63,1.01,1.22
3.032,-0.34,0.65,0.93,1.19
3.042,-0.37,0.85,0.63,1.12
3.052,-0.22,1.15,0.66,1.34
3.062,0.01,1.29,0.83,1.53
3.072,0.19,1.29,0.92,1.59
3.082,0.44,1.21,1.06,1.67
3.092,0.66,1.02,1.36,1.83
3.102,0.81,0.66,1.75,2.04
3.112,0.91,0.29,2.18,2.38
3.122,0.97,-0.14,2.58,2.76
3.132,0.83,-0.69,2.95,3.15
3.142,0.51,-1.20,3.12,3.39
3.152,0.45,-1.56,2.96,3.38
3.162,1.14,-1.45,2.32,2.96
3.172,2.23,-0.79,1.33,2.72
3.182,2.82,-0.01,0.91,2.96
3.192,3.15,1.11,0.67,3.40
3.202,3.20,2.57,-0.54,4.14
3.212,2.62,3.45,-1.66,4.64
3.222,1.62,3.55,-2.28,4.52
3.232,1.23,3.25,-3.01,4.59
3.242,1.07,2.78,-3.57,4.65
3.252,0.87,2.18,-3.59,4.29
3.262,0.77,1.41,-3.01,3.41
3.272,0.19,0.39,-2.93,2.96
3.282,-0.69,-0.56,-2.41,2.57
3.292,-1.29,-1.19,-2.26,2.87
3.302,-1.60,-1.09,-2.31,3.01
3.312,-1.52,-0.47,-2.29,2.79
3.322,-1.16,0.24,-2.26,2.55
3.332,-0.52,0.79,-2.18,2.37
3.342,0.32,1.06,-2.22,2.48
3.352,0.91,1.26,-2.32,2.79
3.362,0.79,1.34,-2.30,2.78
3.372,0.27,1.25,-2.08,2.44
3.382,-0.23,1.05,-1.78,2.08
3.392,-0.67,0.72,-1.36,1.68
3.402,-1.05,0.32,-1.06,1.53
3.412,-1.34,-0.03,-0.89,1.61
3.423,-1.53,-0.30,-0.81,1.76
3.432,-1.78,-0.43,-0.68,1.95
3.442,-2.00,-0.46,-0.57,2.13
3.452,-1.96,-0.37,-0.54,2.07
3.462,-1.77,-0.25,-0.49,1.85
3.473,-1.42,-0.15,-0.46,1.50
3.482,-0.94,-0.09,-0.39,1.02
3.492,-0.51,-0.10,-0.30,0.60
3.502,-0.26,-0.23,-0.16,0.39
3.512,-0.25,-0.38,-0.04,0.46
3.523,-0.48,-0.51,0.07,0.70
3.532,-0.82,-0.73,0.15,1.11
3.543,-1.12,-0.95,0.19,1.48
3.552,-1.22,-1.18,0.21,1.71
3.562,-1.13,-1.31,0.31,1.76
3.572,-0.98,-1.37,0.35,1.72
3.583,-0.78,-1.30,0.32,1.55
3.593,-0.71,-1.18,0.35,1.42
3.603,-0.73,-1.05,0.45,1.35
3.612,-0.79,-0.86,0.50,1.27
3.623,-0.92,-0.67,0.57,1.27
3.633,-1.05,-0.55,0.68,1.36
3.643,-1.11,-0.48,0.74,1.42
3.653,-1.09,-0.44,0.74,1.38
3.663,-0.90,-0.45,0.67,1.21
3.673,-0.51,-0.53,0.64,0.97
3.683,-0.22,-0.77,0.70,1.06
3.693,-0.03,-1.23,0.68,1.40
3.703,0.21,-1.80,0.53,1.89
3.713,0.52,-2.30,0.33,2.38
3.723,1.01,-2.16,0.30,2.40
3.733,1.13,-1.75,0.14,2.09
3.743,1.05,-1.16,0.08,1.57
3.753,0.83,-0.79,0.15,1.15
3.763,0.55,-0.87,0.27,1.07
3.773,0.41,-1.15,0.51,1.32
3.783,0.51,-1.28,0.82,1.61
3.793,0.74,-1.07,1.22,1.78
3.803,0.62,-0.75,1.47,1.77
3.813,0.40,-0.54,1.41,1.56
3.823,0.42,-0.22,1.16,1.26
3.833,0.68,0.22,0.83,1.10
3.843,0.91,0.42,0.58,1.16
3.853,1.19,0.42,0.85,1.52
3.863,1.61,-0.27,0.87,1.86
3.873,2.05,-0.99,0.45,2.32
3.883,1.79,-1.10,-0.14,2.10
3.893,1.39,-0.78,-0.82,1.79
3.903,0.90,-0.20,-1.23,1.53
3.913,-0.05,-0.03,-1.57,1.57
3.923,-0.31,-0.10,-2.42,2.44
3.933,0.15,0.22,-2.77,2.78
3.943,0.78,0.86,-2.55,2.80
3.953,1.42,1.55,-2.43,3.21
3.963,1.90,2.16,-2.14,3.58
3.973,2.25,2.59,-1.69,3.83
3.983,2.42,2.72,-1.22,3.84
3.994,2.15,2.33,-0.71,3.24
4.002,1.51,1.49,-0.19,2.13
4.012,0.81,0.48,0.19,0.96
4.022,0.34,-0.28,0.29,0.53
4.032,0.13,-0.58,0.21,0.63
4.042,-0.21,-0.43,-0.04,0.48
4.052,-0.67,-0.14,-0.27,0.74
4.062,-1.21,0.06,-0.36,1.26
4.072,-1.75,0.04,-0.33,1.79
4.082,-2.25,-0.12,-0.26,2.27
4.092,-2.51,-0.31,-0.19,2.54
4.102,-2.53,-0.35,-0.06,2.55
4.112,-2.20,-0.27,0.06,2.21
4.122,-1.75,-0.06,0.07,1.75
4.132,-1.25,0.14,0.00,1.26
4.142,-0.88,0.31,-0.03,0.94
4.152,-0.63,0.42,-0.02,0.76
4.162,-0.39,0.47,-0.00,0.61
4.172,-0.23,0.50,0.02,0.55
4.182,-0.30,0.54,0.07,0.62
4.192,-0.56,0.57,0.11,0.81
4.202,-0.96,0.56,0.18,1.13
4.212,-1.35,0.44,0.26,1.45
4.222,-1.59,0.29,0.31,1.65
4.232,-1.70,0.14,0.37,1.75
4.242,-1.72,0.06,0.43,1.77
4.252,-1.72,-0.05,0.46,1.79
4.262,-1.69,-0.19,0.48,1.76
4.272,-1.63,-0.34,0.54,1.75
4.282,-1.56,-0.45,0.62,1.74
4.292,-1.45,-0.53,0.67,1.68
4.302,-1.27,-0.50,0.69,1.53
4.312,-1.11,-0.42,0.72,1.39
4.322,-0.93,-0.22,0.82,1.25
4.332,-0.78,0.14,0.94,1.23
4.342,-0.65,0.62,0.90,1.27
4.352,-0.56,1.11,0.84,1.50
4.362,-0.43,1.46,0.82,1.73
4.372,-0.27,1.58,0.80,1.79
4.382,-0.25,1.49,0.72,1.68
4.392,-0.25,1.39,0.60,1.54
4.402,-0.16,1.22,0.68,1.41
4.412,0.03,0.83,0.79,1.15
4.422,0.24,0.50,0.97,1.12
4.432,0.56,0.27,1.44,1.57
4.442,0.78,0.05,1.88,2.03
4.452,0.77,-0.20,2.33,2.47
4.462,0.66,-0.48,2.75,2.87
4.472,0.48,-0.80,2.91,3.05
4.482,0.51,-1.11,2.88,3.13
4.492,0.85,-1.38,2.75,3.19
4.502,1.85,-1.16,2.05,3.00
4.512,3.03,-0.56,1.30,3.34
4.522,3.62,-0.04,0.80,3.71
4.532,4.01,0.79,0.16,4.09
4.542,4.18,1.75,-0.93,4.62
4.552,3.53,2.32,-1.97,4.66
4.562,2.47,2.87,-2.95,4.80
4.572,1.68,3.41,-3.34,5.07
4.582,0.85,3.45,-3.61,5.06
4.592,0.05,3.18,-3.78,4.94
4.602,-0.72,2.32,-3.14,3.97
4.612,-1.45,0.79,-2.53,3.02
4.622,-1.70,-0.60,-2.08,2.75
4.632,-1.61,-1.44,-1.90,2.88
4.642,-1.33,-1.66,-2.03,2.94
4.652,-0.86,-1.12,-2.30,2.70
4.662,-0.35,-0.04,-2.36,2.39
4.672,0.15,1.02,-2.26,2.49
4.682,0.66,1.79,-2.19,2.91
4.692,0.81,2.17,-2.27,3.24
4.702,0.48,2.11,-2.19,3.08
4.712,0.03,1.72,-1.82,2.51
4.722,-0.38,1.24,-1.34,1.86
4.732,-0.88,0.80,-0.95,1.52
4.742,-1.47,0.39,-0.67,1.66
4.752,-1.93,-0.07,-0.58,2.02
4.762,-2.11,-0.50,-0.54,2.24
4.772,-2.14,-0.86,-0.52,2.36
4.782,-1.95,-1.03,-0.44,2.25
4.792,-1.50,-1.08,-0.39,1.88
4.802,-1.08,-1.00,-0.36,1.52
4.812,-0.61,-0.86,-0.32,1.10
4.822,-0.17,-0.80,-0.25,0.85
4.832,0.01,-0.83,-0.13,0.84
4.842,-0.14,-0.91,0.00,0.92
4.852,-0.52,-1.02,0.12,1.15
4.862,-0.95,-1.20,0.16,1.53
4.872,-1.27,-1.36,0.23,1.88
4.882,-1.41,-1.36,0.29,1.98
4.892,-1.44,-1.26,0.24,1.93
4.902,-1.37,-1.04,0.27,1.75
4.912,-1.27,-0.82,0.31,1.55
4.922,-1.18,-0.63,0.31,1.37
4.932,-1.10,-0.51,0.23,1.23
4.942,-0.99,-0.43,0.22,1.10
4.952,-0.93,-0.43,0.28,1.06
4.962,-0.84,-0.42,0.36,1.01
4.972,-0.70,-0.34,0.46,0.91
4.982,-0.54,-0.27,0.62,0.87
4.992,-0.31,-0.36,0.80,0.93
5.002,-0.10,-0.68,0.89,1.12
5.012,0.02,-1.20,0.87,1.48
5.022,0.10,-1.75,0.69,1.88
5.032,0.18,-2.04,0.56,2.12
5.042,0.24,-1.95,0.57,2.05
5.052,0.16,-1.64,0.62,1.76
5.062,0.17,-1.31,0.43,1.39
5.072,0.17,-0.85,0.43,0.97
5.082,0.01,-0.63,0.52,0.82
5.092,-0.02,-0.73,0.59,0.94
5.102,0.14,-0.94,0.77,1.23
5.112,0.38,-1.07,1.02,1.52
5.122,0.58,-1.06,1.22,1.71
5.132,0.66,-1.04,1.29,1.78
5.142,0.92,-1.00,1.22,1.83
5.152,1.32,-0.63,1.04,1.79
5.162,1.36,-0.35,0.71,1.57
5.172,1.53,-0.20,0.73,1.71
5.182,2.12,-0.38,0.69,2.26
5.192,2.90,-0.80,0.27,3.02
5.202,2.94,-0.59,-0.25,3.01
5.212,2.63,0.12,-0.62,2.70
5.222,1.69,0.73,-0.97,2.09
5.232,0.54,0.83,-1.38,1.70
5.242,0.45,0.76,-1.60,1.83
5.252,1.00,1.07,-2.43,2.83
5.262,1.23,1.81,-2.44,3.28
5.272,1.25,2.30,-1.97,3.27
5.282,1.21,2.39,-1.56,3.10
5.292,1.25,2.24,-1.20,2.83
5.303,1.22,1.74,-0.83,2.28
5.312,1.11,0.89,-0.34,1.46
5.322,0.76,-0.05,0.03,0.77
5.333,0.12,-0.86,0.30,0.92
5.342,-0.39,-1.27,0.31,1.36
5.352,-0.78,-0.98,0.32,1.29
5.363,-1.07,-0.21,0.16,1.10
5.372,-1.38,0.52,-0.06,1.47
5.383,-1.69,1.01,-0.16,1.98
5.393,-1.95,1.12,-0.28,2.27
5.403,-1.99,0.93,-0.34,2.22
5.413,-1.88,0.58,-0.42,2.01
5.423,-1.59,0.29,-0.46,1.68
5.432,-1.33,0.13,-0.49,1.42
5.443,-1.06,0.07,-0.47,1.16
5.453,-1.01,0.08,-0.49,1.12
5.462,-1.05,0.25,-0.46,1.17
5.473,-1.01,0.56,-0.43,1.24
5.482,-0.91,0.77,-0.29,1.23
5.493,-0.63,1.06,-0.21,1.25
5.503,-0.56,1.27,-0.14,1.39
5.513,-0.70,1.43,-0.11,1.60
5.523,-0.82,1.55,-0.06,1.76
5.533,-1.11,1.54,0.01,1.89
5.543,-1.44,1.31,0.15,1.95
5.553,-1.54,0.99,0.24,1.85
5.563,-1.48,0.64,0.32,1.64
5.573,-1.38,0.33,0.43,1.48
5.583,-1.39,-0.03,0.47,1.47
5.593,-1.31,-0.29,0.57,1.46
5.603,-1.22,-0.47,0.68,1.47
5.613,-1.24,-0.61,0.74,1.57
5.623,-1.27,-0.60,0.87,1.66
5.633,-1.32,-0.55,0.88,1.68
5.643,-1.37,-0.39,0.86,1.66
5.653,-1.33,-0.09,0.88,1.60
5.663,-1.13,0.25,0.90,1.47
5.673,-0.79,0.51,1.07,1.42
5.683,-0.43,0.65,1.12,1.37
5.693,0.01,0.66,1.16,1.34
5.703,0.34,0.56,1.11,1.29
5.713,0.49,0.45,1.05,1.24
5.723,0.57,0.49,1.01,1.26
5.733,0.76,0.55,1.19,1.51
5.743,0.93,0.48,1.58,1.89
5.753,0.92,0.24,2.03,2.25
5.763,0.76,-0.07,2.57,2.68
5.773,0.47,-0.36,3.11,3.16
5.783,0.26,-0.66,3.57,3.64
5.793,0.24,-0.96,3.57,3.71
5.803,0.94,-0.88,2.90,3.17
5.813,2.37,-0.64,1.73,3.01
5.823,3.48,-0.58,0.82,3.62
5.833,4.42,-0.30,-0.13,4.43
5.843,5.29,0.98,-1.69,5.64
5.853,5.37,2.63,-2.81,6.61
5.863,3.94,3.67,-3.46,6.40
5.873,2.00,4.22,-3.40,5.78
5.883,0.20,4.06,-3.77,5.54
5.893,-0.60,3.55,-3.50,5.02
5.903,-0.76,2.55,-2.58,3.71
5.913,-1.21,0.98,-2.21,2.70
5.923,-1.45,-0.28,-1.89,2.40
5.933,-1.24,-0.99,-2.02,2.56
5.943,-0.63,-1.03,-2.13,2.45
5.953,-0.15,-0.43,-2.36,2.41
5.963,-0.12,0.60,-2.52,2.59
5.973,-0.34,1.34,-2.40,2.77
5.983,-0.33,1.67,-2.22,2.80
5.993,-0.04,1.76,-2.10,2.74
6.003,0.33,1.69,-2.02,2.66
6.013,0.07,1.25,-1.81,2.20
6.023,-0.39,0.88,-1.45,1.74
6.033,-0.74,0.60,-1.25,1.57
6.043,-1.28,0.27,-1.11,1.72
6.053,-1.89,-0.03,-1.00,2.14
6.063,-2.26,-0.27,-0.98,2.48
6.073,-2.44,-0.45,-0.96,2.67
6.083,-2.51,-0.58,-0.98,2.76
6.093,-2.27,-0.62,-0.86,2.50
6.103,-1.70,-0.60,-0.78,1.96
6.113,-1.19,-0.55,-0.74,1.50
6.123,-0.89,-0.46,-0.62,1.18
6.133,-0.71,-0.41,-0.51,0.96
6.143,-0.62,-0.52,-0.35,0.88
6.153,-0.68,-0.79,-0.22,1.07
6.163,-0.72,-1.10,-0.07,1.31
6.173,-0.73,-1.39,0.07,1.57
6.183,-0.72,-1.59,0.22,1.76
6.193,-0.72,-1.64,0.39,1.83
6.203,-0.75,-1.54,0.53,1.80
6.213,-0.79,-1.35,0.63,1.69
6.223,-0.81,-1.18,0.69,1.59
6.233,-0.88,-1.02,0.71,1.52
6.243,-0.98,-0.83,0.72,1.47
6.253,-1.10,-0.64,0.67,1.44
6.263,-1.22,-0.52,0.59,1.45
6.273,-1.16,-0.53,0.60,1.41
6.283,-0.91,-0.63,0.69,1.31
6.293,-0.56,-0.76,0.76,1.21
6.303,-0.27,-0.87,0.77,1.19
6.313,-0.09,-1.01,0.55,1.15
6.323,0.03,-1.06,0.33,1.12
6.333,0.04,-0.98,0.27,1.02
6.343,0.02,-0.83,0.32,0.89
6.353,0.04,-0.74,0.41,0.84
6.363,0.12,-0.78,0.48,0.93
6.373,0.22,-0.88,0.36,0.97
6.383,0.26,-0.85,0.49,1.02
6.393,0.16,-1.05,0.73,1.29
6.403,0.24,-1.37,0.93,1.68
6.413,0.49,-1.53,1.11,1.95
6.423,0.74,-1.54,1.34,2.17
6.433,0.85,-1.35,1.50,2.19
6.443,0.90,-1.17,1.42,2.05
6.453,0.97,-1.06,1.25,1.91
