time,ax,ay,az,atotal
0.491,-0.29,-0.10,-0.14,0.33
0.501,-0.31,-0.13,-0.11,0.35
0.510,-0.32,-0.14,-0.07,0.35
0.520,-0.27,-0.15,-0.04,0.31
0.531,-0.22,-0.18,-0.03,0.29
0.540,-0.14,-0.18,-0.01,0.23
0.551,-0.04,-0.16,-0.01,0.16
0.560,-0.00,-0.15,-0.00,0.15
0.571,0.02,-0.14,0.01,0.14
0.581,-0.02,-0.13,-0.02,0.14
0.591,-0.05,-0.15,-0.04,0.16
0.600,-0.06,-0.15,-0.09,0.18
0.611,-0.13,-0.09,-0.14,0.21
0.621,-0.17,-0.00,-0.15,0.23
0.631,-0.24,0.09,-0.19,0.32
0.641,-0.34,0.19,-0.24,0.46
0.650,-0.40,0.21,-0.21,0.50
0.661,-0.39,0.20,-0.14,0.46
0.671,-0.31,0.12,-0.12,0.35
0.681,-0.17,0.05,-0.13,0.22
0.691,-0.09,-0.05,-0.18,0.20
0.701,-0.03,-0.16,-0.24,0.29
0.711,0.02,-0.23,-0.31,0.39
0.721,0.06,-0.25,-0.40,0.47
0.731,0.12,-0.21,-0.37,0.44
0.741,0.18,-0.14,-0.25,0.34
0.751,0.15,-0.10,-0.09,0.20
0.761,0.16,-0.07,0.04,0.18
0.771,0.18,-0.02,0.16,0.24
0.781,0.12,-0.04,0.23,0.27
0.791,-0.05,-0.10,0.38,0.39
0.801,-0.31,-0.22,0.49,0.62
0.811,-0.59,-0.36,0.58,0.90
0.821,-0.75,-0.49,0.69,1.13
0.831,-0.85,-0.59,0.87,1.35
0.841,-0.88,-0.76,1.04,1.56
0.851,-0.77,-0.97,1.23,1.75
0.861,-0.53,-1.21,1.33,1.88
0.871,-0.23,-1.39,1.35,1.95
0.881,0.11,-1.55,1.32,2.04
0.891,0.34,-1.59,1.33,2.10
0.901,0.44,-1.47,1.28,2.00
0.911,0.43,-1.31,1.22,1.84
0.921,0.37,-1.11,1.13,1.63
0.931,0.20,-0.93,1.08,1.44
0.941,0.04,-0.81,1.01,1.29
0.951,-0.11,-0.74,0.93,1.19
0.961,-0.15,-0.68,0.86,1.11
0.971,-0.17,-0.66,0.80,1.05
0.981,-0.24,-0.65,0.74,1.01
0.991,-0.32,-0.61,0.71,0.99
1.001,-0.36,-0.56,0.68,0.95
1.011,-0.35,-0.54,0.66,0.92
1.021,-0.25,-0.52,0.61,0.84
1.031,-0.24,-0.45,0.58,0.77
1.041,-0.34,-0.37,0.60,0.79
1.051,-0.43,-0.29,0.61,0.80
1.061,-0.48,-0.22,0.63,0.82
1.071,-0.52,-0.19,0.65,0.85
1.081,-0.54,-0.27,0.70,0.92
1.091,-0.50,-0.43,0.71,0.97
1.101,-0.42,-0.55,0.66,0.95
1.111,-0.37,-0.57,0.61,0.91
1.121,-0.33,-0.58,0.53,0.85
1.131,-0.31,-0.57,0.47,0.80
1.141,-0.33,-0.57,0.44,0.80
1.151,-0.32,-0.50,0.42,0.72
1.161,-0.32,-0.35,0.42,0.64
1.171,-0.40,-0.23,0.44,0.64
1.181,-0.47,-0.16,0.47,0.68
1.191,-0.48,-0.11,0.49,0.69
1.201,-0.49,-0.11,0.51,0.72
1.211,-0.49,-0.09,0.53,0.73
1.221,-0.53,-0.05,0.61,0.81
1.231,-0.59,-0.05,0.61,0.85
1.241,-0.62,-0.04,0.68,0.92
1.251,-0.60,-0.07,0.74,0.95
1.261,-0.54,-0.14,0.77,0.95
1.271,-0.49,-0.19,0.81,0.96
1.281,-0.44,-0.24,0.86,0.99
1.291,-0.45,-0.19,0.87,1.00
1.301,-0.49,-0.09,0.88,1.02
1.311,-0.55,0.02,0.90,1.05
1.321,-0.51,0.06,0.87,1.01
1.331,-0.48,0.05,0.83,0.96
1.341,-0.46,0.01,0.81,0.93
1.351,-0.41,-0.03,0.81,0.91
1.361,-0.40,-0.13,0.90,1.00
1.371,-0.35,-0.23,1.00,1.08
1.381,-0.29,-0.28,1.12,1.19
1.391,-0.29,-0.34,1.18,1.27
1.401,-0.29,-0.43,1.36,1.45
1.411,-0.28,-0.53,1.52,1.63
1.421,-0.27,-0.64,1.62,1.76
1.431,-0.28,-0.69,1.77,1.92
1.441,-0.31,-0.73,1.88,2.04
1.451,-0.38,-0.73,1.98,2.14
1.461,-0.47,-0.70,2.06,2.23
1.471,-0.48,-0.67,2.14,2.29
1.481,-0.46,-0.66,2.22,2.36
1.491,-0.51,-0.70,2.32,2.48
1.501,-0.50,-0.75,2.34,2.51
1.511,-0.46,-0.73,2.29,2.45
1.521,-0.25,-0.67,2.25,2.36
1.531,0.26,-0.44,2.09,2.15
1.541,1.08,0.05,1.60,1.93
1.551,1.95,0.56,1.13,2.32
1.561,2.63,0.90,0.89,2.92
1.571,3.04,1.13,0.57,3.29
1.581,2.93,1.53,0.06,3.30
1.591,2.19,1.86,-0.44,2.90
1.601,1.37,2.07,-0.75,2.60
1.611,1.09,2.17,-0.86,2.58
1.621,1.00,1.87,-0.81,2.27
1.631,0.74,1.16,-0.89,1.64
1.641,0.26,0.60,-0.91,1.12
1.651,-0.34,0.19,-1.04,1.11
1.661,-0.88,-0.20,-1.28,1.57
1.671,-1.15,-0.32,-1.40,1.84
1.681,-1.23,-0.30,-1.63,2.06
1.691,-0.88,-0.19,-1.86,2.07
1.701,-0.27,0.07,-2.12,2.13
1.711,0.30,0.32,-2.23,2.28
1.721,0.71,0.52,-2.26,2.43
1.731,0.74,0.70,-2.20,2.42
1.741,0.43,0.75,-1.98,2.17
1.751,-0.05,0.64,-1.69,1.81
1.761,-0.53,0.39,-1.42,1.56
1.771,-0.77,0.14,-1.18,1.41
1.781,-0.85,-0.09,-0.99,1.31
1.791,-0.92,-0.34,-0.91,1.34
1.801,-0.90,-0.47,-0.82,1.30
1.811,-0.74,-0.43,-0.75,1.13
1.821,-0.51,-0.26,-0.77,0.96
1.831,-0.42,-0.12,-0.82,0.93
1.841,-0.52,0.01,-0.81,0.96
1.851,-0.67,0.12,-0.86,1.10
1.861,-0.74,0.22,-0.84,1.14
1.871,-0.75,0.29,-0.77,1.12
1.881,-0.74,0.25,-0.71,1.06
1.891,-0.79,0.15,-0.61,1.00
1.901,-0.79,-0.02,-0.47,0.92
1.911,-0.73,-0.27,-0.38,0.86
1.921,-0.55,-0.46,-0.26,0.76
1.931,-0.28,-0.62,-0.21,0.71
1.941,-0.11,-0.71,-0.18,0.74
1.951,-0.08,-0.76,-0.14,0.78
1.961,-0.16,-0.74,-0.13,0.76
1.971,-0.26,-0.69,-0.10,0.75
1.981,-0.37,-0.66,-0.09,0.76
1.992,-0.44,-0.66,-0.08,0.80
2.001,-0.44,-0.66,-0.03,0.79
2.012,-0.39,-0.68,0.04,0.78
2.021,-0.36,-0.72,0.14,0.81
2.032,-0.28,-0.77,0.24,0.85
2.042,-0.27,-0.77,0.29,0.86
2.052,-0.30,-0.77,0.33,0.89
2.062,-0.38,-0.76,0.37,0.93
2.072,-0.51,-0.73,0.43,0.99
2.082,-0.56,-0.75,0.45,1.04
2.092,-0.59,-0.80,0.44,1.08
2.101,-0.61,-0.87,0.49,1.17
2.112,-0.59,-1.01,0.51,1.27
2.122,-0.60,-1.11,0.54,1.37
2.132,-0.55,-1.23,0.57,1.46
2.142,-0.46,-1.33,0.62,1.54
2.152,-0.52,-1.41,0.69,1.65
2.162,-0.55,-1.44,0.76,1.72
2.172,-0.55,-1.50,0.76,1.77
2.182,-0.43,-1.58,0.65,1.76
2.192,-0.32,-1.68,0.55,1.80
2.202,-0.21,-1.84,0.45,1.90
2.212,-0.00,-1.86,0.34,1.89
2.222,0.13,-1.68,0.32,1.72
2.232,0.26,-1.46,0.36,1.53
2.242,0.42,-1.29,0.39,1.41
2.252,0.48,-1.19,0.46,1.36
2.262,0.47,-1.11,0.60,1.35
2.272,0.40,-1.09,0.79,1.40
2.282,0.32,-1.12,0.92,1.48
2.292,0.27,-1.17,1.10,1.63
2.302,0.32,-1.08,1.23,1.67
2.312,0.41,-0.94,1.22,1.60
2.322,0.55,-0.77,1.24,1.56
2.332,0.83,-0.57,1.30,1.65
2.342,1.22,-0.56,1.26,1.84
2.352,1.53,-0.72,1.16,2.05
2.362,1.78,-0.85,0.99,2.20
2.372,2.10,-0.88,0.75,2.40
2.382,2.45,-1.01,0.13,2.65
2.392,2.41,-0.97,-0.57,2.66
2.402,2.24,-0.75,-1.21,2.66
2.412,2.06,-0.42,-1.79,2.76
2.422,1.74,0.29,-2.20,2.82
2.432,1.20,1.42,-2.16,2.85
2.442,0.50,2.58,-2.01,3.31
2.452,-0.05,3.44,-1.88,3.92
2.462,-0.42,3.80,-1.51,4.12
2.472,-0.66,3.45,-1.07,3.67
2.482,-0.82,2.41,-0.72,2.65
2.492,-0.87,1.32,-0.38,1.62
2.502,-0.80,0.55,-0.16,0.98
2.512,-0.69,0.14,-0.09,0.71
2.522,-0.57,-0.02,-0.09,0.57
2.532,-0.41,-0.13,0.01,0.43
2.542,-0.08,-0.22,-0.11,0.26
2.552,0.39,-0.26,-0.19,0.51
2.562,0.63,-0.21,-0.19,0.70
2.572,0.74,-0.05,-0.20,0.77
2.582,0.53,0.21,-0.18,0.60
2.592,-0.05,0.44,-0.09,0.45
2.602,-0.60,0.62,-0.00,0.86
2.612,-0.98,0.70,-0.00,1.20
2.622,-1.24,0.68,-0.02,1.41
2.632,-1.35,0.59,0.02,1.47
2.642,-1.26,0.42,0.06,1.33
2.652,-1.03,0.20,0.12,1.06
2.662,-0.77,0.04,0.12,0.78
2.672,-0.58,-0.04,0.11,0.59
2.682,-0.49,-0.03,0.13,0.51
2.692,-0.52,0.01,0.18,0.55
2.702,-0.65,0.07,0.25,0.70
2.712,-0.81,0.12,0.31,0.88
2.722,-0.96,0.10,0.30,1.01
2.732,-1.21,0.15,0.27,1.25
2.742,-1.41,0.20,0.31,1.46
2.752,-1.56,0.22,0.35,1.61
2.762,-1.56,0.21,0.36,1.62
2.772,-1.47,0.27,0.38,1.54
2.782,-1.32,0.31,0.33,1.40
2.792,-1.19,0.35,0.25,1.26
2.802,-1.13,0.33,0.28,1.21
2.812,-1.22,0.21,0.29,1.27
2.822,-1.32,0.09,0.38,1.38
2.832,-1.44,-0.04,0.53,1.54
2.842,-1.59,-0.20,0.70,1.75
2.852,-1.64,-0.31,0.89,1.89
2.862,-1.59,-0.40,1.07,1.96
2.872,-1.49,-0.42,1.13,1.92
2.882,-1.33,-0.44,1.15,1.81
2.892,-1.06,-0.37,1.16,1.61
2.902,-0.74,-0.25,1.16,1.40
2.912,-0.49,-0.10,1.20,1.30
2.922,-0.25,-0.01,1.31,1.34
2.932,-0.02,0.04,1.30,1.31
2.942,0.25,0.23,1.22,1.26
2.952,0.40,0.42,1.35,1.47
2.962,0.47,0.27,1.65,1.73
2.972,0.50,-0.06,1.82,1.89
2.982,0.79,-0.32,1.99,2.16
2.992,1.02,-0.65,2.35,2.64
3.002,0.89,-1.14,2.81,3.15
3.012,0.67,-1.54,3.16,3.58
3.022,0.71,-1.82,3.26,3.80
3.032,1.32,-1.97,3.02,3.84
3.042,2.74,-1.48,2.26,3.84
3.052,4.01,-0.80,1.57,4.38
3.062,4.58,-0.30,1.28,4.77
3.072,4.56,0.59,0.91,4.68
3.082,4.19,1.89,0.18,4.60
3.092,2.75,2.71,-0.77,3.94
3.102,1.23,3.05,-1.67,3.69
3.112,1.03,3.30,-1.40,3.73
3.122,0.56,2.94,-1.69,3.44
3.132,-0.59,2.41,-1.80,3.07
3.142,-1.77,1.95,-1.55,3.06
3.152,-2.65,1.11,-1.73,3.35
3.162,-2.98,-0.05,-1.60,3.39
3.172,-2.63,-0.95,-1.68,3.26
3.182,-1.66,-1.12,-1.95,2.79
3.192,-0.55,-0.86,-2.27,2.49
3.202,0.55,-0.16,-2.56,2.62
3.212,1.44,0.79,-2.49,2.98
3.222,1.73,1.44,-2.33,3.24
3.233,1.46,1.74,-2.16,3.14
3.242,0.78,1.79,-2.03,2.81
3.253,-0.12,1.64,-1.75,2.40
3.262,-0.78,1.30,-1.39,2.06
3.273,-1.16,0.96,-1.16,1.90
3.282,-1.41,0.64,-0.92,1.80
3.293,-1.48,0.34,-0.88,1.75
3.302,-1.35,0.07,-0.94,1.65
3.313,-1.16,-0.20,-1.06,1.58
3.323,-0.94,-0.42,-1.15,1.54
3.333,-0.82,-0.51,-1.28,1.60
3.342,-0.78,-0.44,-1.22,1.51
3.353,-0.73,-0.34,-1.20,1.44
3.362,-0.63,-0.21,-1.10,1.28
3.373,-0.61,-0.19,-0.91,1.11
3.382,-0.70,-0.35,-0.74,1.08
3.393,-0.91,-0.57,-0.62,1.24
3.402,-1.14,-0.78,-0.53,1.48
3.413,-1.26,-0.94,-0.46,1.64
3.423,-1.20,-1.07,-0.45,1.67
3.433,-0.96,-1.07,-0.37,1.48
3.443,-0.59,-0.96,-0.29,1.16
3.453,-0.28,-0.72,-0.25,0.81
3.463,-0.20,-0.48,-0.18,0.55
3.473,-0.34,-0.30,-0.12,0.47
3.483,-0.65,-0.22,-0.07,0.69
3.493,-0.92,-0.21,0.03,0.95
3.502,-1.13,-0.31,0.10,1.17
3.513,-1.22,-0.45,0.16,1.31
3.522,-1.19,-0.58,0.24,1.35
3.533,-1.06,-0.74,0.30,1.33
3.543,-0.91,-0.95,0.30,1.35
3.553,-0.74,-1.13,0.32,1.39
3.563,-0.54,-1.19,0.37,1.36
3.573,-0.37,-1.21,0.47,1.35
3.583,-0.36,-1.22,0.60,1.41
3.593,-0.50,-1.31,0.62,1.54
3.603,-0.64,-1.39,0.48,1.60
3.613,-0.62,-1.47,0.21,1.61
3.623,-0.32,-1.56,-0.11,1.60
3.633,0.09,-1.55,-0.24,1.57
3.643,0.53,-1.45,-0.16,1.55
3.653,0.85,-1.29,-0.10,1.54
3.663,0.96,-1.09,0.02,1.45
3.673,0.99,-0.95,0.22,1.38
3.683,1.02,-1.01,0.47,1.51
3.693,1.08,-1.10,0.73,1.70
3.703,1.14,-1.19,0.98,1.92
3.713,1.07,-1.35,1.19,2.10
3.723,0.84,-1.59,1.39,2.27
3.733,0.62,-1.85,1.69,2.58
3.743,0.66,-1.94,2.02,2.87
3.753,1.01,-1.81,1.99,2.87
3.763,1.35,-1.81,1.48,2.69
3.773,1.78,-1.60,1.13,2.65
3.783,2.23,-1.49,1.08,2.89
3.793,2.46,-1.42,0.51,2.89
3.803,2.30,-0.81,-0.26,2.45
3.813,2.04,-0.01,-0.82,2.20
3.823,1.39,0.78,-1.16,1.97
3.833,0.63,1.49,-1.61,2.28
3.843,0.44,2.03,-2.22,3.04
3.853,0.57,2.34,-2.42,3.41
3.863,0.70,2.49,-2.55,3.63
3.873,1.09,2.68,-2.13,3.59
3.883,1.68,2.69,-1.65,3.58
3.893,2.05,2.45,-1.11,3.38
3.903,1.94,1.74,-0.72,2.71
3.913,1.48,0.71,-0.35,1.68
3.923,0.95,-0.32,0.04,1.00
3.933,0.28,-1.16,0.38,1.25
3.943,-0.21,-1.55,0.53,1.65
3.953,-0.45,-1.24,0.47,1.40
3.963,-0.78,-0.55,0.33,1.01
3.973,-1.23,0.23,0.17,1.26
3.983,-1.72,0.74,-0.00,1.87
3.993,-2.28,0.91,-0.14,2.46
4.003,-2.85,0.84,-0.25,2.98
4.013,-3.27,0.70,-0.29,3.36
4.023,-3.25,0.50,-0.27,3.30
4.033,-2.79,0.32,-0.23,2.82
4.043,-2.07,0.19,-0.19,2.08
4.053,-1.37,0.05,-0.10,1.38
4.063,-0.84,-0.03,-0.04,0.84
4.073,-0.35,-0.05,0.09,0.36
4.083,0.14,0.07,0.22,0.27
4.093,0.37,0.26,0.25,0.52
4.103,0.49,0.53,0.22,0.75
4.113,0.23,0.78,0.14,0.82
4.123,-0.38,0.85,0.09,0.93
4.133,-1.00,0.77,0.10,1.27
4.143,-1.57,0.69,0.23,1.73
4.153,-1.86,0.67,0.34,2.00
4.163,-2.01,0.59,0.44,2.14
4.173,-2.07,0.36,0.53,2.17
4.183,-2.02,0.08,0.69,2.14
4.193,-1.95,-0.22,0.74,2.10
4.203,-1.78,-0.53,0.75,2.01
4.213,-1.63,-0.78,0.84,1.99
4.223,-1.45,-0.94,0.96,1.98
4.233,-1.30,-1.04,1.03,1.96
4.243,-1.18,-1.00,0.99,1.83
4.253,-1.09,-0.73,0.88,1.58
4.263,-0.97,-0.23,0.73,1.24
4.273,-0.77,0.32,0.67,1.07
4.283,-0.52,0.71,0.53,1.03
4.293,-0.28,0.90,0.32,0.99
4.303,-0.09,0.86,0.34,0.93
4.313,0.12,0.57,0.27,0.64
4.323,0.39,0.38,0.16,0.57
4.333,0.83,0.24,0.25,0.90
4.346,1.09,0.12,0.59,1.24
4.356,1.06,0.03,1.12,1.54
4.366,0.88,-0.29,1.78,2.01
4.376,0.53,-0.90,2.50,2.71
4.386,0.22,-1.53,3.08,3.44
4.396,-0.05,-2.08,3.48,4.05
4.406,-0.17,-2.54,3.62,4.42
4.416,0.23,-2.64,3.41,4.32
4.426,1.46,-2.20,2.89,3.92
4.436,3.05,-1.20,1.61,3.65
4.446,4.31,0.11,0.86,4.40
4.456,5.10,1.50,0.61,5.35
4.466,4.83,2.84,-0.94,5.68
4.476,3.94,4.11,-2.52,6.23
4.486,2.73,5.11,-3.34,6.69
4.496,1.50,5.29,-4.04,6.82
4.506,0.30,4.45,-4.43,6.29
4.516,-0.53,3.20,-3.72,4.94
4.526,-1.14,1.71,-3.11,3.73
4.536,-1.55,0.09,-2.41,2.86
4.546,-1.45,-1.19,-1.60,2.47
4.556,-1.15,-1.72,-1.73,2.70
4.566,-0.73,-1.17,-2.03,2.45
4.576,-0.12,0.22,-2.17,2.18
4.586,0.53,1.72,-2.23,2.86
4.596,1.11,2.83,-2.30,3.81
4.606,1.42,3.53,-2.44,4.51
4.616,1.14,3.74,-2.46,4.62
4.626,0.38,3.33,-2.28,4.06
4.636,-0.31,2.47,-1.97,3.17
4.646,-0.74,1.51,-1.55,2.29
4.656,-1.11,0.61,-1.19,1.73
4.666,-1.55,-0.18,-0.90,1.80
4.676,-1.94,-0.83,-0.70,2.23
4.686,-2.20,-1.36,-0.60,2.65
4.696,-2.20,-1.66,-0.57,2.81
4.706,-1.98,-1.62,-0.55,2.62
4.716,-1.72,-1.32,-0.55,2.24
4.726,-1.36,-0.99,-0.55,1.77
4.736,-1.01,-0.80,-0.46,1.37
4.746,-0.65,-0.83,-0.29,1.09
4.756,-0.27,-0.99,-0.13,1.03
4.766,-0.14,-1.15,0.03,1.16
4.776,-0.33,-1.32,0.14,1.37
4.786,-0.61,-1.47,0.23,1.61
4.796,-0.90,-1.54,0.26,1.80
4.806,-1.12,-1.46,0.31,1.87
4.816,-1.16,-1.21,0.32,1.71
4.826,-1.02,-0.92,0.31,1.41
4.836,-0.85,-0.73,0.23,1.14
4.846,-0.71,-0.59,0.19,0.94
4.856,-0.62,-0.45,0.21,0.79
4.866,-0.66,-0.37,0.25,0.80
4.876,-0.83,-0.35,0.25,0.93
4.886,-1.05,-0.40,0.23,1.14
4.896,-1.14,-0.52,0.26,1.28
4.906,-1.11,-0.69,0.27,1.33
4.916,-0.96,-0.81,0.23,1.28
4.926,-0.87,-0.86,0.22,1.24
4.936,-0.77,-1.09,0.06,1.34
4.946,-0.46,-1.17,-0.02,1.26
4.956,-0.12,-1.02,-0.01,1.03
4.966,0.12,-0.81,0.11,0.83
4.976,0.15,-0.75,0.10,0.77
4.986,0.23,-0.80,-0.05,0.83
4.996,0.29,-0.77,0.02,0.82
5.006,0.24,-1.01,-0.00,1.04
5.016,0.12,-1.49,0.02,1.49
5.026,0.25,-1.75,0.28,1.79
5.036,0.46,-1.81,0.63,1.97
5.046,0.66,-1.84,1.02,2.20
5.056,0.84,-1.74,1.37,2.37
5.066,0.95,-1.56,1.53,2.39
5.076,1.13,-1.32,1.70,2.43
5.086,1.36,-0.90,1.84,2.46
5.096,1.51,-0.59,1.79,2.42
5.106,1.74,-0.51,1.71,2.49
5.116,2.28,-0.53,1.65,2.86
5.126,2.45,-1.01,1.31,2.95
5.136,2.12,-1.15,0.84,2.55
5.146,1.92,-0.65,0.35,2.05
5.156,1.61,-0.09,-0.57,1.71
5.166,0.81,0.37,-1.29,1.56
5.176,0.42,0.88,-1.88,2.12
5.186,0.55,1.47,-2.20,2.71
5.196,0.53,1.93,-2.30,3.05
5.206,0.20,2.41,-2.12,3.22
5.216,0.23,2.79,-1.38,3.12
5.226,0.74,2.71,-0.84,2.93
5.236,1.48,2.28,-0.36,2.74
5.246,1.84,1.61,0.00,2.44
5.256,1.78,0.88,0.35,2.02
5.266,1.49,0.17,0.61,1.61
5.276,0.98,-0.41,0.62,1.22
5.286,0.46,-0.47,0.41,0.77
5.296,0.18,-0.12,0.10,0.24
5.306,-0.22,0.41,-0.27,0.54
5.316,-0.73,0.98,-0.56,1.35
5.326,-1.19,1.32,-0.72,1.92
5.336,-1.84,1.52,-0.75,2.50
5.346,-2.40,1.40,-0.60,2.84
5.356,-2.69,1.10,-0.51,2.95
5.366,-2.60,0.73,-0.28,2.72
5.376,-2.24,0.31,-0.08,2.26
5.386,-1.81,-0.04,-0.06,1.81
5.396,-1.31,-0.18,-0.11,1.32
5.406,-0.88,-0.28,-0.08,0.92
5.417,-0.62,-0.28,0.02,0.68
5.426,-0.39,-0.18,0.12,0.44
5.436,-0.39,-0.02,0.20,0.44
5.446,-0.69,0.18,0.28,0.76
5.456,-1.15,0.30,0.36,1.24
5.466,-1.59,0.44,0.41,1.70
5.476,-1.95,0.48,0.36,2.04
5.486,-2.11,0.40,0.27,2.17
5.496,-2.00,0.20,0.12,2.01
5.506,-1.79,-0.01,0.03,1.79
5.517,-1.53,-0.11,0.03,1.54
5.526,-1.33,-0.08,0.06,1.33
5.536,-1.22,0.03,0.12,1.22
5.546,-1.15,0.11,0.30,1.19
5.557,-1.12,0.09,0.49,1.22
5.567,-1.20,-0.02,0.62,1.35
5.577,-1.39,-0.17,0.82,1.62
5.587,-1.57,-0.32,1.01,1.90
5.596,-1.46,-0.27,1.16,1.88
5.606,-1.01,0.07,1.18,1.56
5.617,-0.50,0.48,1.28,1.45
5.626,0.00,0.75,1.26,1.47
5.637,0.45,0.98,0.93,1.43
5.646,0.77,1.15,0.85,1.63
5.656,0.82,0.92,0.57,1.36
5.667,0.68,0.63,0.62,1.12
5.677,0.52,0.49,0.94,1.18
5.687,0.34,0.36,1.63,1.71
5.697,0.18,-0.10,2.36,2.37
5.707,0.19,-0.80,2.94,3.05
5.717,0.28,-1.49,3.33,3.66
5.727,0.32,-2.06,3.58,4.14
5.737,0.38,-2.37,3.71,4.42
5.747,0.85,-2.21,3.53,4.25
5.757,1.95,-1.60,2.50,3.55
5.767,3.08,-0.87,1.27,3.44
5.777,3.90,-0.13,0.92,4.01
5.787,4.13,1.00,0.10,4.26
5.797,3.56,2.73,-1.14,4.63
5.807,2.05,4.04,-1.87,4.90
5.817,0.52,4.33,-2.31,4.94
5.827,-0.27,4.02,-3.00,5.02
5.837,-0.38,3.64,-2.96,4.71
5.847,0.79,3.38,-2.67,4.38
5.857,1.60,2.54,-2.45,3.87
5.867,1.23,1.04,-1.81,2.43
5.877,0.51,-0.43,-1.95,2.06
5.887,-0.07,-1.06,-1.99,2.26
5.897,-0.44,-1.06,-1.87,2.19
5.907,-0.63,-0.31,-1.78,1.91
5.917,-0.69,0.88,-1.65,1.99
5.927,-0.68,1.87,-1.66,2.59
5.937,-0.51,2.37,-1.85,3.05
5.947,-0.24,2.42,-2.04,3.17
5.957,-0.11,2.18,-2.10,3.03
5.967,-0.26,1.70,-2.07,2.69
5.977,-0.55,1.06,-2.02,2.34
5.987,-0.93,0.45,-1.91,2.17
5.997,-1.27,-0.09,-1.80,2.20
6.007,-1.55,-0.57,-1.64,2.32
6.017,-1.80,-0.98,-1.46,2.51
6.027,-2.01,-1.31,-1.34,2.75
6.037,-2.11,-1.38,-1.26,2.82
6.047,-2.11,-1.27,-1.24,2.75
6.057,-1.85,-1.10,-1.22,2.48
6.067,-1.55,-0.96,-1.21,2.18
6.077,-1.11,-0.77,-1.18,1.80
6.087,-0.60,-0.52,-1.10,1.36
6.097,-0.16,-0.39,-0.95,1.04
6.107,0.19,-0.44,-0.74,0.88
6.117,0.35,-0.66,-0.45,0.87
6.127,0.18,-1.04,-0.16,1.06
6.137,-0.04,-1.38,0.08,1.38
6.147,-0.22,-1.67,0.24,1.70
6.157,-0.35,-1.85,0.38,1.92
6.167,-0.43,-1.90,0.48,2.00
6.177,-0.47,-1.82,0.49,1.94
6.187,-0.48,-1.60,0.40,1.71
6.197,-0.45,-1.28,0.28,1.38
6.207,-0.45,-0.99,0.13,1.09
6.217,-0.52,-0.75,-0.01,0.92
6.227,-0.56,-0.62,-0.08,0.84
6.237,-0.61,-0.56,-0.06,0.83
6.247,-0.57,-0.57,-0.01,0.81
6.257,-0.52,-0.55,-0.03,0.76
6.267,-0.44,-0.54,0.03,0.70
6.277,-0.29,-0.54,0.19,0.64
6.287,-0.18,-0.63,0.44,0.79
6.297,-0.21,-0.87,0.62,1.09
6.307,-0.25,-1.22,0.57,1.37
6.317,-0.17,-1.59,0.41,1.65
6.327,0.19,-1.81,0.29,1.85
6.337,0.52,-1.98,0.27,2.06
6.347,0.58,-2.06,0.38,2.18
6.357,0.46,-2.05,0.58,2.18
6.367,0.31,-2.00,0.94,2.23
6.377,0.25,-1.93,1.38,2.38
6.387,0.32,-1.91,1.75,2.61
6.397,0.56,-1.91,2.09,2.88
6.407,0.96,-1.79,2.27,3.05
