time,ax,ay,az,atotal
0.901,-0.91,0.27,0.64,1.15
0.911,-0.77,0.18,0.63,1.01
0.921,-0.72,0.04,0.65,0.97
0.931,-0.71,-0.07,0.74,1.03
0.941,-0.74,-0.16,0.83,1.12
0.951,-0.78,-0.27,0.93,1.24
0.961,-0.84,-0.35,1.03,1.38
0.971,-0.90,-0.42,1.12,1.50
0.981,-0.97,-0.48,1.15,1.58
0.991,-1.09,-0.51,1.16,1.67
1.001,-1.24,-0.52,1.21,1.81
1.011,-1.41,-0.57,1.10,1.88
1.021,-1.53,-0.58,1.03,1.93
1.031,-1.50,-0.58,1.02,1.91
1.041,-1.41,-0.54,1.05,1.83
1.051,-1.36,-0.49,1.16,1.85
1.061,-1.34,-0.51,1.29,1.93
1.071,-1.26,-0.59,1.32,1.91
1.081,-1.18,-0.68,1.19,1.81
1.091,-1.25,-0.70,0.96,1.73
1.101,-1.32,-0.50,0.78,1.61
1.111,-1.42,-0.19,0.49,1.51
1.121,-1.64,0.07,0.22,1.66
1.131,-1.83,0.29,0.17,1.86
1.141,-1.82,0.44,0.07,1.87
1.151,-1.68,0.45,-0.02,1.74
1.161,-1.58,0.42,-0.11,1.64
1.171,-1.57,0.36,-0.02,1.61
1.181,-1.46,0.26,0.15,1.50
1.191,-1.46,0.17,0.24,1.49
1.201,-1.47,0.04,0.19,1.48
1.211,-1.47,-0.12,0.22,1.49
1.221,-1.51,-0.25,0.27,1.56
1.231,-1.54,-0.22,0.27,1.58
1.241,-1.59,-0.14,0.33,1.63
1.251,-1.60,0.11,0.30,1.63
1.261,-1.49,0.60,0.28,1.63
1.271,-1.39,1.14,0.35,1.83
1.281,-1.39,1.42,0.35,2.02
1.291,-1.19,1.46,0.36,1.91
1.301,-0.85,1.32,0.58,1.67
1.311,-0.46,1.25,1.12,1.74
1.321,-0.13,0.96,1.40,1.70
1.331,0.55,0.85,1.43,1.75
1.341,1.27,1.04,1.40,2.16
1.351,1.56,0.95,1.34,2.27
1.361,2.07,0.74,1.03,2.43
1.371,2.67,0.69,1.20,3.00
1.381,2.97,0.24,1.10,3.18
1.391,3.09,-0.26,-0.06,3.10
1.401,3.01,-0.19,-0.62,3.08
1.411,2.70,0.68,-1.12,3.00
1.421,2.12,1.32,-1.31,2.82
1.431,1.15,1.24,-1.36,2.17
1.441,0.23,0.66,-1.73,1.87
1.451,-0.35,0.01,-1.82,1.86
1.461,-0.41,-0.67,-1.68,1.85
1.471,0.95,-1.43,-0.81,1.90
1.481,3.74,-2.46,-0.10,4.48
1.491,6.90,-3.16,0.25,7.60
1.501,7.88,-3.31,0.69,8.58
1.511,5.38,-2.08,0.50,5.79
1.521,1.60,0.20,-0.20,1.63
1.531,-0.83,1.43,-0.96,1.91
1.541,-1.85,1.54,-0.94,2.59
1.551,-1.86,1.52,-0.59,2.48
1.561,-1.60,1.16,-0.63,2.07
1.571,-1.17,0.52,-0.79,1.51
1.581,-0.86,0.17,-1.00,1.33
1.591,-0.85,0.29,-1.02,1.36
1.601,-0.82,0.10,-1.22,1.47
1.611,-0.26,-0.06,-1.22,1.25
1.621,0.39,-0.24,-1.00,1.10
1.631,1.17,-0.38,-0.81,1.47
1.641,1.72,-0.68,-0.63,1.96
1.651,1.83,-1.01,-0.32,2.11
1.661,1.41,-1.10,-0.14,1.80
1.671,0.67,-0.91,-0.06,1.13
1.682,-0.12,-0.59,-0.04,0.60
1.691,-0.53,-0.44,-0.05,0.69
1.702,-0.61,-0.36,-0.01,0.71
1.712,-0.55,-0.21,0.01,0.59
1.722,-0.49,-0.08,0.01,0.49
1.732,-0.46,-0.08,-0.01,0.46
1.742,-0.67,-0.20,-0.06,0.70
1.752,-0.94,-0.29,-0.18,1.00
1.762,-1.13,-0.41,-0.19,1.22
1.772,-1.17,-0.67,-0.10,1.35
1.782,-1.24,-0.98,-0.17,1.59
1.792,-1.35,-1.30,-0.38,1.91
1.802,-1.59,-1.45,-0.63,2.25
1.812,-1.87,-1.38,-0.92,2.50
1.822,-2.09,-1.08,-1.05,2.58
1.832,-2.14,-0.87,-0.93,2.49
1.842,-1.97,-0.74,-0.59,2.19
1.852,-1.51,-0.67,-0.29,1.68
1.862,-0.92,-0.61,-0.01,1.10
1.872,-0.62,-0.74,0.47,1.07
1.882,-0.71,-0.95,0.91,1.49
1.892,-1.15,-1.14,0.94,1.87
1.902,-1.77,-1.31,0.58,2.28
1.912,-2.21,-1.34,0.42,2.62
1.922,-2.54,-1.24,0.72,2.92
1.932,-2.54,-1.15,0.64,2.86
1.942,-2.32,-0.91,0.45,2.53
1.952,-2.47,-0.60,0.56,2.61
1.962,-3.09,-0.21,0.74,3.19
1.972,-3.82,-0.18,0.88,3.92
1.982,-4.20,-0.49,0.73,4.30
1.992,-4.04,-1.07,0.41,4.20
2.002,-3.52,-1.74,-0.01,3.93
2.012,-2.64,-2.00,-0.69,3.39
2.022,-2.09,-1.82,-0.82,2.89
2.032,-1.73,-1.44,-0.99,2.46
2.042,-1.02,-0.82,-1.48,1.98
2.052,-0.38,-0.11,-1.67,1.72
2.062,-0.14,0.01,-2.00,2.01
2.072,0.59,0.32,-2.42,2.51
2.082,1.13,0.71,-2.63,2.95
2.092,1.71,1.16,-1.67,2.66
2.102,2.57,1.49,-0.01,2.97
2.112,3.42,0.89,0.55,3.58
2.122,4.21,0.00,0.80,4.29
2.132,4.46,-0.59,1.05,4.63
2.142,4.13,-0.74,0.70,4.26
2.152,3.28,-0.39,0.29,3.32
2.162,2.21,-0.05,-0.13,2.21
2.172,1.87,0.91,-0.64,2.18
2.182,2.37,2.29,-0.79,3.39
2.192,3.76,3.49,-0.29,5.13
2.202,5.34,4.49,-0.19,6.98
2.212,6.59,5.08,0.08,8.32
2.222,7.14,5.04,0.63,8.77
2.232,6.72,4.64,0.54,8.19
2.242,5.06,3.90,-0.23,6.39
2.252,2.88,2.69,-0.49,3.97
2.262,0.98,1.17,-0.33,1.56
2.272,-0.41,-0.32,-0.21,0.56
2.282,-1.37,-1.35,-0.07,1.92
2.292,-2.03,-1.87,0.04,2.76
2.302,-2.44,-1.94,0.13,3.12
2.312,-2.55,-1.71,0.32,3.08
2.322,-2.38,-1.37,0.31,2.77
2.332,-2.11,-0.87,0.25,2.29
2.342,-1.92,-0.37,0.35,1.98
2.352,-1.71,0.13,0.00,1.72
2.362,-1.51,0.67,-0.25,1.67
2.372,-1.44,1.11,-0.35,1.85
2.382,-1.46,1.47,-0.31,2.10
2.392,-1.39,1.67,-0.38,2.21
2.402,-1.18,1.75,-0.40,2.15
2.412,-0.97,1.67,-0.25,1.94
2.422,-0.84,1.47,0.08,1.70
2.432,-0.66,1.37,0.48,1.59
2.442,-0.45,1.21,0.86,1.56
2.452,-0.24,1.02,1.19,1.58
2.462,-0.31,0.73,1.27,1.49
2.472,-0.64,0.34,1.16,1.36
2.482,-1.32,-0.12,0.96,1.63
2.492,-2.05,-0.50,0.95,2.31
2.502,-2.47,-0.68,0.98,2.74
2.512,-2.71,-0.61,0.87,2.92
2.522,-2.80,-0.38,0.63,2.89
2.532,-2.87,0.04,0.70,2.96
2.542,-2.99,0.44,0.92,3.16
2.552,-3.09,0.64,0.89,3.28
2.562,-3.15,0.58,0.64,3.27
2.572,-3.35,0.45,0.63,3.43
2.582,-3.34,0.16,0.64,3.40
2.592,-3.11,-0.29,0.70,3.21
2.602,-3.01,-0.72,0.65,3.17
2.612,-2.87,-0.96,0.37,3.05
2.622,-2.68,-0.97,0.41,2.88
2.632,-2.31,-0.77,0.63,2.51
2.642,-1.65,-0.32,0.70,1.82
2.652,-0.95,0.34,0.73,1.24
2.662,-0.62,0.95,0.63,1.29
2.672,-0.66,1.48,0.43,1.67
2.682,-1.03,1.70,0.37,2.02
2.692,-1.34,1.83,0.35,2.30
2.702,-1.48,2.07,0.39,2.57
2.712,-1.18,2.19,0.49,2.54
2.722,-0.20,2.43,0.63,2.51
2.732,1.38,2.71,0.33,3.06
2.742,3.17,2.91,0.60,4.35
2.752,4.12,2.46,1.62,5.07
2.762,4.37,1.29,0.51,4.58
2.772,5.40,0.78,-0.99,5.55
2.783,6.72,0.89,-1.27,6.90
2.792,6.56,1.13,-2.15,6.99
2.803,3.97,1.05,-1.57,4.40
2.812,0.98,0.31,-0.75,1.27
2.823,-0.57,-0.49,-0.34,0.82
2.832,-0.99,-2.34,0.44,2.58
2.843,0.97,-4.40,1.43,4.73
2.852,4.71,-6.19,1.81,7.99
2.863,8.92,-7.32,1.46,11.63
2.873,10.67,-6.81,1.35,12.73
2.882,6.93,-4.45,1.02,8.30
2.892,1.80,-1.20,0.25,2.18
2.902,-0.70,1.33,-0.65,1.64
2.912,-2.04,2.93,-0.97,3.70
2.923,-2.93,3.88,-1.02,4.97
2.932,-2.38,3.84,-1.11,4.66
2.943,-0.41,2.97,-0.94,3.14
2.953,1.38,1.79,-0.74,2.38
2.963,2.34,0.69,-0.83,2.58
2.973,2.31,-0.03,-1.17,2.59
2.983,1.30,-0.16,-1.44,1.94
2.993,0.05,-0.06,-1.50,1.50
3.003,-0.87,0.07,-1.54,1.77
3.013,-1.44,0.13,-1.51,2.09
3.023,-1.72,-0.01,-1.40,2.21
3.033,-1.73,-0.25,-1.26,2.16
3.043,-1.81,-0.49,-1.17,2.21
3.053,-1.94,-0.65,-1.25,2.40
3.063,-2.05,-0.83,-1.37,2.60
3.073,-2.13,-0.89,-1.49,2.74
3.083,-2.09,-0.81,-1.61,2.76
3.093,-2.06,-0.78,-1.58,2.71
3.103,-2.01,-0.79,-1.68,2.74
3.113,-1.85,-0.88,-1.60,2.60
3.123,-1.69,-1.08,-1.21,2.34
3.133,-1.43,-1.18,-0.77,2.01
3.143,-1.19,-1.00,-0.41,1.61
3.153,-1.17,-0.60,-0.09,1.32
3.163,-1.49,-0.31,0.21,1.54
3.173,-1.81,-0.24,0.61,1.92
3.183,-1.78,-0.45,1.06,2.12
3.193,-1.54,-0.89,0.97,2.02
3.203,-1.33,-1.45,0.62,2.06
3.213,-1.60,-1.77,0.11,2.38
3.223,-2.81,-1.59,-0.55,3.27
3.233,-4.25,-1.12,-0.22,4.40
3.243,-4.99,-0.81,0.08,5.06
3.253,-4.78,-0.76,0.58,4.88
3.263,-3.91,-1.13,0.92,4.17
3.273,-2.52,-1.59,1.17,3.20
3.283,-1.19,-1.92,1.17,2.55
3.293,-0.03,-2.01,0.78,2.16
3.303,0.58,-1.85,0.43,1.98
3.313,0.52,-1.32,-0.04,1.42
3.323,0.24,-0.46,-0.19,0.56
3.333,-0.05,0.13,-0.50,0.52
3.343,0.20,0.30,-1.18,1.23
3.353,0.70,0.54,-1.76,1.97
3.363,1.02,0.93,-1.53,2.06
3.373,1.53,1.16,-1.41,2.38
3.383,1.88,1.17,-1.50,2.67
3.393,1.72,0.90,-1.25,2.31
3.403,1.51,0.45,-0.08,1.58
3.413,1.77,-0.03,0.63,1.88
3.423,2.26,-0.41,0.63,2.38
3.433,2.60,-0.53,0.43,2.69
3.443,2.70,-0.34,0.05,2.72
3.453,2.76,0.05,-0.27,2.78
3.463,3.14,0.60,-0.43,3.22
3.473,4.26,1.44,-0.46,4.52
3.483,5.43,2.24,-0.18,5.88
3.493,6.45,2.55,0.08,6.93
3.503,7.16,2.42,-0.00,7.55
3.513,6.63,1.94,-0.09,6.91
3.523,4.69,1.34,0.03,4.88
3.533,2.50,0.84,-0.23,2.65
3.543,0.67,0.57,-0.49,1.01
3.553,-0.78,0.30,-0.61,1.03
3.563,-1.68,0.18,-0.45,1.75
3.573,-2.07,0.16,-0.04,2.07
3.583,-1.80,0.10,0.50,1.87
3.593,-1.23,-0.03,0.77,1.45
3.603,-0.79,-0.09,0.94,1.23
3.613,-0.66,-0.10,1.01,1.21
3.623,-0.73,-0.18,0.95,1.21
3.633,-0.91,-0.33,0.77,1.24
3.643,-1.07,-0.46,0.56,1.29
3.653,-1.22,-0.50,0.35,1.36
3.663,-1.38,-0.44,0.23,1.47
3.673,-1.49,-0.25,0.18,1.52
3.683,-1.46,-0.11,0.01,1.46
3.693,-1.36,-0.00,-0.15,1.37
3.703,-1.23,0.09,-0.30,1.27
3.713,-1.04,0.20,-0.34,1.11
3.723,-0.85,0.41,-0.25,0.98
3.733,-0.65,0.67,-0.14,0.94
3.743,-0.53,0.86,-0.03,1.01
3.753,-0.52,0.81,0.14,0.97
3.763,-0.64,0.67,0.20,0.95
3.773,-0.78,0.59,0.02,0.98
3.783,-0.85,0.90,0.07,1.24
3.793,-1.26,1.22,-0.08,1.75
3.803,-1.63,1.39,-0.21,2.15
3.813,-2.08,1.27,-0.22,2.45
3.823,-2.39,0.93,-0.46,2.61
3.833,-2.20,1.03,-0.84,2.57
3.843,-1.99,1.31,-1.06,2.61
3.853,-2.09,1.24,-0.73,2.54
3.863,-2.13,0.95,-0.57,2.41
3.873,-2.21,0.47,-0.82,2.40
3.883,-2.22,0.11,-0.91,2.40
3.893,-2.42,-0.15,-0.83,2.56
3.903,-2.78,-0.23,-0.70,2.87
3.913,-3.14,-0.23,-0.41,3.17
3.923,-2.91,-0.11,0.09,2.92
3.933,-2.21,-0.12,0.59,2.29
3.943,-1.64,-0.25,1.02,1.95
3.954,-1.16,-0.39,1.31,1.79
3.964,-0.84,-0.50,1.51,1.80
3.974,-0.75,-0.48,1.57,1.80
3.983,-0.81,-0.32,1.51,1.74
3.994,-0.86,-0.03,1.30,1.56
4.004,-1.01,0.17,1.29,1.65
4.014,-1.00,0.24,1.48,1.81
4.024,-0.71,0.28,1.66,1.83
4.034,-0.57,0.12,1.80,1.89
4.044,-0.50,0.08,1.84,1.91
4.054,-0.17,0.40,1.60,1.66
4.064,0.31,0.70,1.29,1.50
4.074,1.50,0.87,0.72,1.88
4.084,3.11,0.53,0.18,3.16
4.094,4.57,-0.58,-0.64,4.65
4.104,6.17,-1.04,-2.16,6.62
4.114,6.93,-0.44,-2.71,7.46
4.124,6.17,0.36,-3.47,7.09
4.134,4.58,1.44,-3.56,5.98
4.144,2.96,2.17,-2.89,4.68
4.154,1.65,1.97,-1.70,3.08
4.163,0.17,1.24,-0.56,1.37
4.174,-0.65,0.88,0.53,1.21
4.184,-0.15,0.39,1.29,1.36
4.194,1.95,-0.58,1.72,2.66
4.204,4.17,-1.74,1.85,4.89
4.214,4.83,-2.82,1.81,5.88
4.224,3.25,-3.64,1.82,5.21
4.234,1.05,-4.07,1.60,4.50
4.244,0.32,-4.07,0.96,4.19
4.254,0.97,-3.39,0.45,3.55
4.264,1.32,-2.11,0.13,2.49
4.274,0.69,-0.43,-0.19,0.84
4.284,-0.37,1.11,-0.74,1.38
4.294,-1.08,2.23,-1.33,2.81
4.304,-1.30,2.78,-1.62,3.47
4.314,-1.28,2.78,-1.60,3.45
4.324,-1.09,2.40,-1.39,2.99
4.334,-0.66,1.94,-1.25,2.40
4.344,-0.27,1.59,-1.06,1.93
4.354,-0.13,1.10,-0.99,1.49
4.364,-0.26,0.55,-0.88,1.07
4.374,-0.66,0.04,-0.80,1.03
4.384,-1.01,-0.33,-0.72,1.28
4.394,-1.12,-0.54,-0.59,1.38
4.404,-0.93,-0.73,-0.31,1.22
4.414,-0.39,-1.02,0.05,1.09
4.424,0.36,-1.48,0.30,1.55
4.434,0.87,-1.80,0.63,2.10
4.444,0.76,-2.06,0.89,2.37
4.454,0.20,-2.17,1.00,2.40
4.464,-0.58,-2.12,0.97,2.40
4.474,-1.31,-2.01,0.86,2.54
4.484,-1.95,-1.81,0.72,2.75
4.494,-2.43,-1.59,0.27,2.91
4.504,-2.93,-1.27,-0.08,3.19
4.514,-3.11,-0.96,-0.53,3.30
4.524,-2.62,-0.58,-0.91,2.83
4.534,-1.97,-0.44,-0.56,2.10
4.544,-1.17,-0.44,-0.42,1.32
4.554,-0.42,-0.46,-0.96,1.15
4.564,-0.54,-0.25,-1.55,1.66
4.574,-1.55,0.14,-1.97,2.52
4.584,-2.92,0.49,-1.86,3.49
4.594,-4.10,0.64,-1.28,4.34
4.604,-4.69,0.42,-0.90,4.80
4.614,-4.53,-0.23,-0.48,4.56
4.624,-3.54,-0.90,0.05,3.65
4.634,-2.07,-1.41,0.39,2.53
4.644,-0.68,-1.72,0.41,1.89
4.654,-0.03,-1.77,0.32,1.80
4.664,0.04,-1.49,0.14,1.50
4.674,-0.23,-1.10,-0.02,1.12
4.684,-0.62,-0.77,-0.30,1.04
4.694,-1.20,-0.52,-0.44,1.38
4.704,-1.68,-0.37,-0.44,1.78
4.714,-1.64,-0.30,-0.54,1.75
4.724,-1.24,-0.23,-0.44,1.33
4.734,-0.98,-0.59,-0.48,1.24
4.744,-0.56,-0.90,-1.42,1.78
4.754,-0.17,-0.38,-2.01,2.05
4.764,-0.32,0.32,-1.65,1.72
4.774,0.04,1.19,-0.77,1.42
4.784,0.68,1.64,-0.02,1.77
4.794,1.52,1.25,0.55,2.04
4.804,3.01,0.24,1.22,3.25
4.814,4.55,-0.84,1.53,4.88
4.824,5.62,-1.50,1.63,6.04
4.834,5.86,-2.15,1.31,6.37
4.844,4.98,-2.57,0.37,5.61
4.854,3.49,-2.24,0.00,4.15
4.864,1.74,-1.62,-0.45,2.42
4.874,0.60,-0.49,-0.84,1.14
4.884,0.64,0.60,-0.93,1.28
4.894,1.90,1.69,-0.44,2.58
4.904,3.96,3.37,0.46,5.22
4.914,5.65,4.75,1.21,7.48
4.924,6.58,5.14,1.76,8.54
4.934,6.34,4.69,1.62,8.05
4.944,4.46,3.56,0.98,5.79
4.954,2.18,2.14,0.40,3.08
4.964,0.35,0.76,0.10,0.84
4.974,-1.09,-0.37,0.05,1.16
4.985,-1.92,-1.19,0.07,2.26
4.994,-2.09,-1.69,0.15,2.69
5.004,-1.72,-1.88,0.16,2.55
5.014,-1.28,-1.66,0.01,2.10
5.024,-1.13,-1.08,-0.15,1.57
5.034,-1.27,-0.36,-0.17,1.34
5.044,-1.46,0.30,-0.30,1.52
5.054,-1.68,0.79,-0.44,1.91
5.064,-1.80,1.12,-0.48,2.18
5.074,-1.73,1.38,-0.43,2.26
5.084,-1.61,1.48,-0.37,2.22
5.094,-1.39,1.27,-0.35,1.91
5.105,-1.18,0.95,-0.25,1.54
5.114,-0.99,0.79,-0.13,1.27
5.125,-0.77,0.81,0.02,1.12
5.134,-0.56,0.96,0.18,1.13
5.145,-0.37,1.15,0.04,1.21
5.154,-0.49,1.02,-0.27,1.17
5.164,-0.91,0.77,-0.38,1.25
5.174,-1.31,0.55,-0.58,1.53
5.184,-1.77,0.41,-0.84,2.00
5.195,-2.06,0.48,-0.74,2.24
5.205,-2.29,0.73,-0.40,2.44
5.214,-2.46,1.06,-0.20,2.68
5.225,-2.42,1.16,-0.01,2.68
5.235,-1.95,1.20,0.05,2.29
5.245,-1.28,1.15,-0.05,1.72
5.255,-0.77,1.00,0.14,1.27
5.265,-0.50,0.83,0.26,1.01
5.275,-0.47,0.52,-0.07,0.70
5.285,-0.89,0.15,-0.44,1.00
5.295,-1.45,-0.27,-0.85,1.70
5.305,-2.10,-0.65,-0.86,2.36
5.315,-2.52,-0.86,-1.10,2.88
5.325,-2.59,-0.76,-1.06,2.90
5.335,-2.36,-0.45,-0.68,2.50
5.345,-1.76,0.05,-0.13,1.77
5.355,-0.92,0.82,0.34,1.28
5.365,-0.39,1.58,0.69,1.77
5.375,-0.34,1.81,0.89,2.05
5.385,-0.56,1.44,1.01,1.85
5.395,-0.81,0.80,1.16,1.62
5.405,-1.10,0.21,1.48,1.86
5.415,-1.25,-0.35,1.92,2.32
5.425,-1.12,-0.91,2.31,2.73
5.435,-0.82,-1.37,2.51,2.97
5.445,-0.39,-1.52,2.59,3.03
5.455,0.07,-1.34,2.49,2.83
5.465,0.22,-0.94,2.29,2.49
5.475,0.12,-0.62,1.89,1.99
5.485,0.10,-0.17,1.62,1.64
5.495,0.22,0.34,1.24,1.30
5.505,0.65,0.68,0.79,1.23
5.515,1.37,0.92,0.67,1.78
5.525,2.13,0.59,0.63,2.30
5.535,2.79,-0.11,-0.29,2.81
5.545,2.92,-0.41,-1.36,3.25
5.555,2.48,-0.29,-2.36,3.44
5.565,1.96,-0.29,-2.80,3.43
5.575,1.57,-0.19,-3.02,3.41
5.585,1.35,0.22,-2.83,3.14
5.595,1.33,0.50,-2.51,2.89
5.605,1.75,0.86,-1.81,2.66
5.615,2.68,1.14,-0.59,2.97
5.625,4.42,0.89,0.68,4.56
5.635,6.45,-0.20,1.78,6.69
5.645,7.34,-1.75,2.30,7.89
5.655,6.45,-2.91,2.51,7.51
5.665,4.33,-3.08,2.23,5.77
5.675,1.97,-2.48,1.61,3.55
5.685,-0.16,-1.69,0.97,1.96
5.695,-1.87,-0.86,0.60,2.14
5.705,-2.95,-0.08,0.18,2.96
5.715,-3.38,0.54,-0.40,3.45
5.725,-2.84,1.00,-1.00,3.17
5.735,-1.84,1.15,-1.40,2.58
5.745,-0.83,1.23,-1.59,2.17
5.755,-0.21,1.19,-1.69,2.07
5.765,-0.04,1.15,-1.80,2.14
5.775,-0.13,1.12,-1.84,2.15
5.785,-0.17,0.98,-1.84,2.09
5.795,-0.05,0.77,-1.70,1.87
5.805,-0.04,0.55,-1.45,1.55
5.815,-0.03,0.36,-1.07,1.12
5.825,0.11,0.03,-0.64,0.66
5.835,0.30,-0.43,-0.28,0.59
5.845,0.36,-0.66,-0.02,0.76
5.855,0.11,-0.83,0.21,0.86
5.865,-0.42,-0.91,0.45,1.09
5.875,-0.99,-1.01,0.53,1.51
5.885,-1.39,-1.17,0.54,1.89
5.895,-1.70,-1.20,0.53,2.15
5.905,-1.72,-1.18,0.84,2.25
5.915,-1.16,-1.29,1.15,2.08
5.925,-0.24,-1.70,1.51,2.28
5.935,0.51,-2.04,1.65,2.67
5.945,0.50,-1.88,1.51,2.46
5.955,-0.21,-1.47,1.12,1.86
5.965,-0.93,-0.91,0.73,1.49
5.975,-1.55,-0.58,0.50,1.73
5.985,-2.03,-0.50,0.42,2.13
5.995,-2.32,-0.38,0.07,2.35
6.005,-2.63,-0.28,-0.36,2.67
6.015,-2.82,-0.18,-0.80,2.93
6.025,-2.90,-0.03,-1.18,3.13
6.035,-2.72,0.19,-1.47,3.10
6.045,-2.14,0.36,-1.50,2.64
6.055,-1.50,0.30,-1.55,2.18
6.065,-1.22,0.13,-1.15,1.68
6.075,-1.50,-0.03,-0.42,1.56
6.085,-2.05,-0.34,-0.04,2.08
6.095,-2.30,-0.63,0.11,2.39
6.105,-2.20,-0.86,0.07,2.36
6.115,-1.79,-1.10,0.07,2.10
6.125,-1.16,-1.20,0.45,1.72
6.135,-0.62,-1.17,0.84,1.57
6.145,-0.08,-1.06,0.66,1.25
6.155,0.26,-0.99,0.14,1.03
6.165,0.01,-0.83,-0.07,0.83
6.175,-0.40,-0.42,-0.13,0.59
6.186,-0.74,0.03,-0.44,0.86
6.195,-1.08,0.29,-0.53,1.23
6.206,-1.30,0.34,-0.78,1.56
6.215,-1.57,-0.10,-1.65,2.28
6.225,-1.38,-0.07,-2.15,2.56
6.235,-1.33,0.21,-2.20,2.58
6.245,-1.10,0.29,-2.03,2.33
6.255,-0.29,0.66,-1.28,1.47
6.265,0.51,0.92,-1.06,1.49
6.276,1.26,0.67,-0.55,1.53
6.286,2.34,0.18,0.02,2.34
6.295,3.01,-0.30,0.15,3.03
6.306,2.96,-0.75,-0.07,3.05
6.316,2.46,-0.86,0.07,2.61
6.326,2.08,-0.55,0.28,2.17
6.336,2.13,0.10,0.20,2.14
6.346,2.73,0.78,0.01,2.84
6.356,3.82,1.46,-0.04,4.09
6.366,4.90,1.94,-0.07,5.27
6.376,5.49,2.36,0.05,5.98
6.386,5.55,3.04,0.71,6.37
6.396,5.28,3.61,1.10,6.49
6.406,4.38,3.51,0.74,5.66
6.416,3.09,2.72,0.46,4.14
6.426,1.67,1.83,0.54,2.53
