time,ax,ay,az,atotal
0.460,-0.00,-0.07,-0.10,0.12
0.470,-0.19,-0.20,-0.07,0.28
0.480,-0.37,-0.27,-0.01,0.46
0.490,-0.45,-0.19,0.00,0.49
0.500,-0.45,-0.08,-0.05,0.46
0.510,-0.37,-0.02,-0.11,0.39
0.520,-0.26,-0.05,-0.15,0.31
0.530,-0.28,-0.11,-0.03,0.30
0.540,-0.08,-0.15,-0.08,0.19
0.550,0.19,-0.12,-0.06,0.24
0.560,0.19,-0.11,-0.05,0.22
0.570,0.11,-0.06,-0.01,0.13
0.580,-0.03,0.00,-0.00,0.03
0.590,-0.15,0.03,-0.03,0.15
0.600,-0.30,0.04,-0.01,0.30
0.610,-0.39,0.06,0.06,0.40
0.621,-0.43,0.10,0.16,0.47
0.630,-0.37,0.11,0.23,0.45
0.640,-0.31,0.08,0.27,0.42
0.650,-0.23,0.01,0.21,0.31
0.660,-0.15,-0.07,0.16,0.23
0.670,-0.08,-0.11,0.18,0.23
0.681,-0.23,-0.13,0.24,0.36
0.690,-0.14,-0.13,0.19,0.26
0.701,0.06,-0.04,0.20,0.21
0.711,0.01,0.07,0.18,0.20
0.721,-0.07,0.19,0.08,0.22
0.731,-0.19,0.30,0.06,0.36
0.741,-0.41,0.36,0.11,0.56
0.751,-0.28,0.38,0.05,0.47
0.761,-0.14,0.34,-0.05,0.37
0.771,-0.25,0.22,-0.21,0.39
0.781,-0.31,-0.18,-0.31,0.47
0.791,-0.17,-0.53,-0.15,0.57
0.801,-0.29,-0.79,0.05,0.84
0.811,-0.22,-0.95,0.07,0.98
0.821,-0.27,-0.88,0.21,0.95
0.831,-0.38,-0.69,0.21,0.82
0.841,-0.41,-0.45,0.18,0.63
0.851,-0.52,-0.15,0.23,0.58
0.861,-0.69,-0.10,0.43,0.82
0.871,-0.38,0.15,0.44,0.60
0.881,-0.30,0.37,0.31,0.56
0.891,-0.23,0.54,0.15,0.61
0.901,-0.22,0.63,0.17,0.69
0.911,-0.17,0.64,0.22,0.70
0.921,-0.15,0.61,0.22,0.67
0.931,-0.12,0.54,0.26,0.61
0.941,-0.08,0.45,0.29,0.54
0.951,0.02,0.36,0.32,0.48
0.961,0.03,0.34,0.43,0.55
0.971,-0.02,0.42,0.45,0.61
0.981,0.55,0.57,0.30,0.84
0.991,0.96,0.64,0.43,1.23
1.001,1.09,0.58,0.61,1.38
1.011,0.89,0.37,0.73,1.21
1.021,0.33,0.06,0.74,0.81
1.031,-0.23,-0.19,0.64,0.70
1.041,-0.55,-0.29,0.54,0.83
1.051,-0.68,-0.29,0.53,0.91
1.061,-0.61,-0.20,0.59,0.88
1.071,-0.47,-0.04,0.68,0.83
1.081,-0.18,0.16,0.74,0.77
1.091,0.09,0.34,0.75,0.82
1.101,0.31,0.42,0.69,0.86
1.111,0.39,0.41,0.66,0.87
1.121,0.32,0.34,0.75,0.88
1.131,0.05,0.23,0.91,0.94
1.141,-0.30,0.17,0.82,0.89
1.151,-0.48,0.16,0.53,0.73
1.161,-0.55,0.23,0.22,0.64
1.171,-0.52,0.43,0.05,0.68
1.181,-0.44,0.61,0.14,0.76
1.191,-0.49,0.71,0.34,0.93
1.201,-0.59,0.69,0.41,0.99
1.211,-0.64,0.60,0.44,0.98
1.221,-0.65,0.52,0.41,0.93
1.231,-0.72,0.50,0.40,0.97
1.241,-0.78,0.52,0.47,1.05
1.251,-0.88,0.50,0.54,1.15
1.261,-0.96,0.36,0.47,1.13
1.271,-0.95,0.26,0.31,1.04
1.281,-0.91,0.25,0.33,1.00
1.291,-0.83,0.32,0.50,1.02
1.301,-0.73,0.45,0.64,1.07
1.311,-0.67,0.55,0.74,1.14
1.321,-0.64,0.67,0.88,1.28
1.331,-0.62,0.73,1.12,1.48
1.341,-0.61,0.74,1.19,1.52
1.351,-0.53,0.69,0.98,1.31
1.361,-0.40,0.58,0.67,0.98
1.371,-0.25,0.40,0.44,0.65
1.381,-0.26,0.19,0.47,0.57
1.391,-0.45,0.09,0.43,0.63
1.401,-0.61,0.12,0.46,0.78
1.411,-0.66,0.30,0.61,0.95
1.421,-0.66,0.46,0.94,1.23
1.431,-0.66,0.45,1.35,1.57
1.441,-0.70,0.40,1.35,1.57
1.451,-0.61,0.38,1.29,1.48
1.461,-0.61,0.44,0.95,1.21
1.471,-0.68,0.46,0.41,0.92
1.481,-0.83,0.44,0.08,0.94
1.491,-1.02,0.44,0.08,1.11
1.501,-1.33,0.46,0.23,1.43
1.511,-1.59,0.45,0.41,1.70
1.521,-1.67,0.34,0.38,1.75
1.531,-1.53,0.25,0.15,1.56
1.541,-1.33,0.16,0.07,1.34
1.551,-1.16,0.16,0.33,1.21
1.561,-1.02,0.16,0.64,1.22
1.571,-0.89,0.16,0.83,1.23
1.581,-0.80,0.14,0.97,1.26
1.591,-0.59,0.24,1.04,1.21
1.601,-0.57,0.45,1.28,1.47
1.611,-0.69,0.72,1.14,1.52
1.621,-0.85,0.95,0.84,1.52
1.631,-1.10,1.05,0.67,1.66
1.641,-1.36,1.03,0.69,1.84
1.651,-1.49,0.94,0.65,1.87
1.661,-1.54,0.84,0.62,1.86
1.671,-1.61,0.74,0.68,1.90
1.681,-1.67,0.63,0.72,1.93
1.691,-1.75,0.48,0.72,1.95
1.702,-1.77,0.34,0.79,1.97
1.711,-1.76,0.22,0.83,1.96
1.721,-1.71,0.16,0.67,1.85
1.731,-1.67,0.20,0.58,1.78
1.742,-1.64,0.35,0.73,1.83
1.751,-1.74,0.49,0.81,1.98
1.762,-1.76,0.54,0.76,2.00
1.771,-1.52,0.44,0.68,1.72
1.782,-0.99,0.38,0.60,1.22
1.792,-0.20,0.42,0.63,0.78
1.802,0.65,0.58,0.35,0.94
1.812,1.96,0.91,0.27,2.18
1.822,2.05,0.99,0.78,2.41
1.832,2.45,0.84,-0.28,2.60
1.842,3.05,0.21,-0.60,3.11
1.852,2.79,-0.65,-0.87,3.00
1.862,2.04,-1.41,-0.99,2.67
1.872,0.90,-1.83,-0.99,2.26
1.882,0.10,-2.03,-1.10,2.31
1.892,0.42,-2.19,-1.47,2.67
1.902,1.99,-2.13,-1.84,3.44
1.912,3.94,-1.68,-1.63,4.58
1.922,5.29,-1.17,-0.53,5.44
1.932,4.78,-0.61,0.32,4.83
1.942,5.47,0.08,-0.71,5.52
1.952,4.65,0.34,0.90,4.75
1.962,2.57,0.22,1.49,2.98
1.972,1.44,0.07,1.30,1.94
1.982,0.81,0.16,1.13,1.40
1.992,0.44,0.53,1.15,1.34
2.002,0.25,0.97,1.13,1.51
2.012,0.18,1.20,0.72,1.41
2.022,0.11,1.09,0.15,1.10
2.032,-0.15,0.63,-0.24,0.69
2.042,-0.57,0.08,-0.47,0.74
2.052,-1.00,-0.45,-0.64,1.27
2.062,-1.30,-0.84,-0.73,1.71
2.072,-1.44,-1.02,-0.67,1.89
2.082,-1.49,-1.04,-0.56,1.90
2.092,-1.46,-1.07,-0.48,1.87
2.102,-1.58,-1.08,-0.43,1.96
2.112,-1.49,-1.07,-0.39,1.87
2.122,-1.53,-0.96,-0.29,1.83
2.132,-1.61,-0.81,-0.26,1.82
2.142,-1.64,-0.68,-0.09,1.78
2.152,-1.64,-0.42,-0.18,1.70
2.162,-1.77,-0.21,-0.34,1.82
2.172,-1.92,-0.12,-0.46,1.98
2.182,-2.16,-0.14,-0.47,2.21
2.192,-2.51,-0.19,-0.35,2.55
2.202,-2.77,-0.16,-0.10,2.78
2.212,-3.08,-0.05,0.12,3.08
2.222,-3.47,0.02,0.14,3.47
2.232,-3.70,0.06,0.13,3.71
2.242,-3.84,0.06,0.05,3.84
2.252,-3.90,-0.04,-0.13,3.90
2.262,-3.78,-0.29,-0.23,3.80
2.272,-3.53,-0.67,-0.13,3.60
2.282,-3.09,-1.06,0.14,3.27
2.292,-2.39,-1.33,0.52,2.79
2.302,-1.58,-1.41,0.69,2.23
2.312,-0.68,-1.34,0.88,1.75
2.322,0.15,-1.19,1.12,1.64
2.332,0.77,-1.01,1.25,1.78
2.342,0.88,-0.90,1.28,1.79
2.352,0.78,-0.92,1.14,1.66
2.362,0.65,-1.04,0.89,1.51
2.372,0.44,-1.16,0.66,1.40
2.382,0.33,-1.13,0.67,1.35
2.392,0.29,-0.88,1.01,1.38
2.402,0.16,-0.54,1.32,1.43
2.412,-0.05,-0.24,1.53,1.55
2.422,-0.31,-0.10,1.69,1.72
2.432,-0.47,-0.05,1.70,1.77
2.442,-0.59,-0.12,1.70,1.81
2.452,-0.75,-0.30,1.68,1.86
2.462,-0.88,-0.62,1.45,1.80
2.472,-1.10,-0.92,1.68,2.21
2.482,-1.24,-1.08,2.23,2.77
2.492,-0.63,-1.01,2.13,2.44
2.502,0.33,-0.75,1.49,1.70
2.512,1.49,-0.39,0.81,1.74
2.522,2.43,-0.01,-0.24,2.45
2.532,2.69,0.38,-1.13,2.95
2.542,2.63,0.89,-1.89,3.35
2.552,2.81,1.30,-2.73,4.13
2.562,2.70,1.47,-3.43,4.61
2.572,2.00,1.43,-3.33,4.14
2.582,1.45,1.28,-2.44,3.11
2.592,1.57,1.20,-1.50,2.48
2.602,2.87,1.22,-1.37,3.40
2.612,5.18,1.33,-1.67,5.60
2.622,7.29,1.40,-1.68,7.62
2.632,7.45,1.36,-1.55,7.73
2.642,5.38,1.30,-1.25,5.67
2.652,2.70,1.23,-0.97,3.12
2.662,1.17,0.98,-1.00,1.83
2.672,0.45,0.69,-1.24,1.49
2.682,0.10,0.58,-1.41,1.53
2.692,0.12,0.78,-1.04,1.31
2.702,0.38,1.23,-0.13,1.29
2.712,0.62,1.60,0.62,1.83
2.722,0.94,1.54,0.74,1.96
2.732,1.16,1.09,0.47,1.66
2.742,1.16,0.50,0.16,1.27
2.752,0.93,0.12,-0.06,0.94
2.762,0.53,-0.03,-0.25,0.59
2.772,0.08,-0.02,-0.45,0.46
2.783,-0.38,0.04,-0.58,0.70
2.792,-0.87,0.11,-0.47,0.99
2.803,-1.31,0.22,-0.17,1.34
2.812,-1.76,0.33,0.16,1.79
2.823,-2.02,0.44,0.27,2.09
2.832,-2.20,0.45,0.21,2.25
2.843,-2.16,0.37,0.11,2.19
2.852,-1.96,0.21,-0.00,1.97
2.863,-1.78,0.17,-0.09,1.79
2.872,-1.64,0.22,-0.10,1.66
2.883,-1.52,0.32,-0.19,1.57
2.893,-1.56,0.38,-0.30,1.64
2.903,-1.66,0.37,-0.42,1.76
2.913,-1.77,0.42,-0.48,1.88
2.923,-1.88,0.51,-0.41,1.99
2.933,-1.83,0.67,-0.26,1.97
2.943,-1.49,0.84,-0.19,1.73
2.952,-0.87,0.97,-0.23,1.32
2.963,-0.08,1.04,-0.14,1.05
2.973,0.54,0.93,0.45,1.16
2.983,0.26,0.70,1.37,1.56
2.993,-0.40,0.82,0.92,1.29
3.003,-0.02,1.18,-0.47,1.27
3.013,0.27,1.34,0.27,1.39
3.023,-0.43,1.24,1.40,1.92
3.033,-1.29,0.92,1.55,2.22
3.043,-1.93,0.64,1.04,2.29
3.053,-2.25,0.53,0.06,2.31
3.063,-2.19,0.52,-0.31,2.28
3.073,-1.98,0.55,0.18,2.06
3.083,-1.60,0.71,0.91,1.97
3.093,-0.83,0.90,1.27,1.76
3.103,-0.24,1.02,1.19,1.59
3.113,0.22,1.12,0.86,1.43
3.123,0.34,1.10,0.67,1.34
3.133,-0.02,1.04,0.54,1.17
3.143,-0.88,0.93,0.35,1.33
3.153,-1.48,0.78,0.32,1.70
3.163,-1.78,0.64,0.43,1.94
3.173,-1.84,0.48,0.71,2.02
3.183,-1.60,0.38,1.06,1.96
3.193,-1.28,0.41,1.47,1.99
3.203,-0.95,0.54,1.70,2.02
3.213,-0.78,0.70,1.72,2.01
3.223,-0.89,0.84,1.53,1.96
3.233,-1.12,0.93,1.26,1.92
3.243,-1.34,1.01,0.93,1.92
3.253,-1.57,1.13,0.69,2.06
3.263,-1.79,1.29,0.71,2.32
3.273,-1.99,1.47,0.83,2.61
3.283,-2.13,1.59,0.94,2.82
3.293,-2.19,1.56,0.99,2.86
3.303,-2.22,1.41,1.15,2.87
3.313,-1.84,1.19,1.25,2.52
3.323,-0.76,0.84,0.94,1.47
3.333,1.02,0.60,0.54,1.30
3.343,3.19,0.74,-0.24,3.28
3.353,5.01,1.29,-0.65,5.21
3.363,5.61,1.44,-0.93,5.86
3.373,5.27,0.57,-1.34,5.47
3.383,4.43,-1.06,-1.60,4.83
3.393,3.62,-2.60,-1.59,4.73
3.403,3.00,-3.46,-1.09,4.71
3.413,2.91,-3.84,-0.27,4.83
3.423,4.20,-4.03,-0.07,5.82
3.433,6.28,-3.67,-1.20,7.37
3.443,7.67,-2.66,-1.87,8.33
3.453,6.79,-1.61,-1.15,7.07
3.463,4.00,-1.01,-0.36,4.14
3.473,1.65,-0.80,-0.08,1.83
3.483,0.54,-1.00,0.03,1.14
3.493,0.28,-1.25,0.31,1.32
3.503,0.16,-0.96,0.63,1.16
3.513,-0.19,-0.07,0.63,0.67
3.523,-0.40,0.97,0.27,1.09
3.533,-0.29,1.69,-0.16,1.73
3.543,0.12,1.79,-0.40,1.84
3.553,0.46,1.21,-0.71,1.48
3.563,0.34,0.18,-0.87,0.95
3.573,-0.34,-0.79,-1.09,1.38
3.583,-0.96,-1.25,-1.04,1.89
3.593,-1.27,-1.14,-0.76,1.87
3.603,-1.50,-0.60,-0.50,1.69
3.613,-1.75,0.00,-0.24,1.76
3.623,-1.90,0.42,-0.17,1.96
3.633,-1.89,0.62,-0.33,2.02
3.643,-1.69,0.56,-0.61,1.88
3.653,-1.47,0.31,-0.76,1.69
3.663,-1.30,0.01,-0.64,1.45
3.673,-1.15,-0.28,-0.39,1.24
3.683,-1.09,-0.50,-0.14,1.20
3.693,-1.15,-0.63,0.08,1.31
3.703,-1.28,-0.58,0.15,1.41
3.713,-1.37,-0.45,0.17,1.45
3.723,-1.41,-0.25,0.34,1.47
3.733,-1.44,-0.08,0.50,1.52
3.743,-1.43,-0.09,0.49,1.51
3.753,-1.42,-0.31,0.40,1.51
3.763,-1.46,-0.61,0.24,1.60
3.773,-1.51,-0.82,0.10,1.72
3.783,-1.68,-0.89,0.03,1.90
3.793,-1.82,-0.77,0.08,1.97
3.803,-2.03,-0.54,0.06,2.10
3.813,-2.42,-0.23,0.13,2.43
3.824,-2.76,0.08,0.13,2.77
3.833,-2.97,0.28,0.21,2.99
3.844,-3.12,0.29,0.35,3.15
3.854,-3.12,0.13,0.52,3.17
3.864,-2.99,-0.13,0.79,3.09
3.873,-2.78,-0.33,0.98,2.96
3.883,-2.47,-0.47,0.89,2.67
3.893,-2.12,-0.57,0.66,2.30
3.903,-1.91,-0.60,0.56,2.08
3.913,-1.78,-0.53,0.62,1.96
3.923,-1.59,-0.46,0.61,1.76
3.933,-1.30,-0.47,0.64,1.53
3.944,-0.97,-0.48,0.84,1.36
3.953,-0.63,-0.45,1.06,1.31
3.964,-0.37,-0.45,1.30,1.43
3.974,-0.21,-0.46,1.51,1.59
3.984,-0.14,-0.54,1.53,1.63
3.993,-0.13,-0.68,1.48,1.63
4.004,-0.13,-0.82,1.27,1.52
4.013,-0.10,-0.95,0.95,1.35
4.024,-0.09,-0.92,0.77,1.20
4.034,-0.04,-0.79,0.77,1.10
4.044,0.02,-0.69,0.95,1.18
4.054,0.11,-0.68,1.25,1.43
4.064,0.28,-0.76,1.50,1.71
4.074,0.42,-0.90,1.64,1.92
4.084,0.57,-1.02,1.69,2.06
4.094,0.70,-1.14,1.76,2.21
4.104,0.49,-1.32,2.08,2.51
4.114,0.36,-1.42,2.09,2.55
4.124,0.89,-1.21,2.24,2.69
4.134,2.04,-0.99,1.92,2.97
4.144,3.22,-1.06,1.41,3.68
4.154,3.66,-1.54,0.57,4.01
4.164,3.29,-1.69,-0.40,3.72
4.174,2.79,-0.80,-1.54,3.29
4.184,2.59,0.80,-2.90,3.97
4.194,2.35,2.27,-4.28,5.38
4.204,1.40,3.09,-4.70,5.80
4.214,-0.15,3.31,-3.70,4.96
4.224,-1.10,3.32,-2.75,4.45
4.234,-0.70,3.06,-2.49,4.01
4.244,1.05,2.33,-1.97,3.23
4.254,3.11,1.33,-1.00,3.52
4.264,4.16,0.30,0.14,4.17
4.274,3.82,-0.56,0.74,3.93
4.284,2.80,-1.11,0.33,3.03
4.294,2.05,-1.46,-0.73,2.62
4.304,1.95,-1.49,-1.51,2.88
4.314,2.17,-1.09,-1.60,2.91
4.324,2.28,-0.23,-1.13,2.56
4.334,2.19,0.77,-0.55,2.38
4.344,1.92,1.52,-0.09,2.45
4.354,1.32,1.69,0.37,2.18
4.364,0.94,1.36,0.52,1.73
4.374,0.79,0.68,0.29,1.08
4.384,0.54,-0.07,-0.20,0.58
4.394,0.13,-0.66,-0.60,0.90
4.404,-0.27,-0.91,-0.78,1.22
4.414,-0.62,-0.73,-0.71,1.19
4.424,-0.89,-0.28,-0.58,1.10
4.434,-1.02,0.25,-0.46,1.14
4.444,-1.04,0.68,-0.29,1.27
4.454,-1.01,0.93,-0.08,1.38
4.464,-0.91,0.99,0.06,1.35
4.474,-0.88,0.90,0.08,1.26
4.484,-0.88,0.66,-0.03,1.10
4.494,-0.95,0.43,-0.18,1.06
4.504,-1.10,0.25,-0.43,1.20
4.514,-1.31,0.17,-0.73,1.51
4.524,-1.52,0.17,-1.02,1.84
4.534,-1.65,0.23,-1.15,2.03
4.544,-1.67,0.39,-1.05,2.01
4.554,-1.66,0.60,-0.69,1.90
4.564,-1.66,0.82,-0.20,1.87
4.574,-1.66,0.92,0.36,1.93
4.584,-1.60,0.88,0.89,2.03
4.594,-1.47,0.72,1.34,2.12
4.604,-1.38,0.52,1.49,2.10
4.614,-1.33,0.34,1.22,1.83
4.624,-1.27,0.26,0.73,1.49
4.634,-1.19,0.33,0.19,1.25
4.644,-1.17,0.50,-0.24,1.30
4.654,-1.11,0.74,-0.32,1.37
4.664,-1.16,0.98,0.28,1.55
4.674,-1.30,1.19,0.66,1.89
4.684,-1.30,1.36,0.98,2.12
4.694,-1.16,1.46,1.27,2.26
4.704,-1.12,1.43,1.40,2.29
4.714,-1.22,1.23,1.41,2.23
4.724,-1.42,0.86,1.11,1.99
4.734,-1.63,0.57,0.53,1.81
4.744,-1.79,0.43,-0.10,1.84
4.754,-1.79,0.37,-0.42,1.87
4.764,-1.61,0.38,-0.21,1.67
4.774,-1.35,0.36,0.29,1.43
4.784,-1.10,0.29,0.74,1.36
4.794,-0.94,0.20,1.01,1.39
4.804,-0.86,0.12,1.08,1.39
4.814,-0.79,0.17,1.14,1.40
4.824,-0.70,0.39,1.23,1.47
4.834,-0.49,0.69,1.47,1.69
4.844,-0.12,1.00,1.57,1.87
4.854,0.14,1.22,1.56,1.99
4.864,0.38,1.35,1.68,2.19
4.874,0.51,1.44,1.62,2.23
4.884,0.44,1.49,1.38,2.08
4.894,0.28,1.52,1.41,2.09
4.904,0.04,1.59,1.73,2.35
4.914,-0.16,1.71,2.17,2.76
4.924,-0.28,1.84,2.37,3.01
4.934,-0.36,1.87,2.20,2.91
4.944,-0.53,1.73,1.79,2.54
4.954,-0.65,1.39,1.53,2.17
4.965,-0.58,0.84,1.35,1.69
4.974,-0.21,0.26,0.84,0.90
4.984,0.33,-0.30,0.21,0.50
4.994,0.95,-1.02,-0.49,1.47
5.004,1.41,-1.82,-1.55,2.78
5.014,1.65,-2.53,-2.55,3.95
5.025,1.96,-2.96,-3.34,4.87
5.034,2.43,-2.89,-4.18,5.63
5.045,2.82,-2.25,-4.68,5.91
5.055,2.52,-1.47,-4.46,5.33
5.065,1.49,-0.97,-3.35,3.79
5.074,0.54,-0.76,-1.84,2.06
5.085,0.74,-0.65,-0.71,1.21
5.095,2.36,-0.55,-0.35,2.45
5.105,4.82,-0.39,-1.20,4.98
5.115,6.49,-0.33,-2.33,6.90
5.125,6.08,-0.46,-2.76,6.69
5.135,3.93,-0.72,-2.39,4.66
5.145,1.78,-0.82,-1.61,2.54
5.155,0.50,-0.72,-0.71,1.13
5.165,0.01,-0.58,0.08,0.58
5.175,-0.14,-0.50,0.67,0.84
5.185,-0.31,-0.42,0.95,1.08
5.195,-0.09,-0.34,0.63,0.72
5.205,0.48,-0.16,0.17,0.53
5.215,1.27,0.10,-0.18,1.29
5.225,1.99,0.32,-0.28,2.03
5.235,2.02,0.31,-0.12,2.04
5.245,1.53,-0.03,0.22,1.54
5.255,0.71,-0.43,0.25,0.87
5.265,-0.07,-0.72,-0.29,0.78
5.275,-0.92,-0.76,-0.55,1.31
5.285,-1.61,-0.54,-0.58,1.79
5.295,-2.15,-0.14,-0.48,2.20
5.305,-2.48,0.26,-0.32,2.51
5.315,-2.56,0.51,-0.22,2.62
5.325,-2.38,0.62,-0.29,2.47
5.335,-2.08,0.54,-0.55,2.22
5.345,-1.75,0.34,-0.75,1.94
5.355,-1.49,0.12,-0.81,1.70
5.365,-1.38,-0.03,-0.79,1.59
5.375,-1.42,-0.08,-0.68,1.58
5.385,-1.54,-0.09,-0.49,1.62
5.395,-1.79,-0.11,-0.23,1.80
5.405,-2.08,-0.12,-0.04,2.08
5.415,-2.33,-0.07,-0.07,2.33
5.425,-2.54,-0.08,-0.33,2.56
5.435,-2.64,-0.08,-0.49,2.68
5.445,-2.61,-0.17,-0.25,2.63
5.455,-2.59,-0.25,0.42,2.63
5.465,-2.51,-0.29,1.00,2.71
5.475,-2.30,-0.29,1.46,2.74
5.485,-2.12,-0.36,1.67,2.72
5.495,-1.97,-0.45,1.60,2.58
5.505,-2.05,-0.54,1.35,2.51
5.515,-2.29,-0.51,0.95,2.53
5.525,-2.52,-0.41,0.61,2.63
5.535,-2.57,-0.33,0.38,2.62
5.545,-2.44,-0.28,0.40,2.48
5.555,-2.19,-0.15,0.51,2.25
5.565,-1.80,-0.00,0.54,1.88
5.575,-1.27,0.06,0.65,1.43
5.585,-0.78,-0.02,0.80,1.12
5.595,-0.36,-0.22,1.07,1.15
5.605,0.05,-0.51,1.41,1.50
5.615,0.38,-0.87,1.62,1.88
5.625,0.50,-1.27,1.73,2.20
5.635,0.56,-1.54,1.77,2.41
5.645,0.68,-1.68,1.76,2.52
5.655,0.92,-1.62,1.84,2.62
5.665,1.21,-1.48,1.99,2.76
5.675,1.52,-1.33,2.29,3.05
5.685,1.65,-1.20,2.67,3.36
5.695,1.56,-1.06,2.69,3.28
5.705,1.33,-0.90,2.56,3.03
5.715,1.03,-0.69,2.44,2.73
5.725,0.47,-0.53,2.27,2.38
5.735,-0.20,-0.47,1.99,2.05
5.745,-0.49,-0.51,1.54,1.69
5.755,-0.19,-0.63,0.85,1.08
5.765,0.34,-0.75,0.27,0.86
5.775,1.19,-0.75,-0.02,1.41
5.785,2.22,-0.62,-0.43,2.34
5.795,3.14,-0.27,-1.06,3.33
5.805,3.70,0.39,-1.81,4.14
5.815,3.52,1.05,-2.16,4.26
5.825,2.44,1.57,-1.96,3.50
5.835,1.00,1.89,-1.88,2.85
5.845,-0.07,1.94,-2.21,2.94
5.855,-0.52,2.00,-2.77,3.46
5.865,0.04,2.06,-3.44,4.01
5.875,1.39,1.75,-3.37,4.04
5.885,2.86,1.27,-3.18,4.46
5.895,4.22,0.74,-2.60,5.01
5.905,4.76,0.30,-1.60,5.03
5.915,4.13,-0.04,-0.73,4.20
5.925,2.87,-0.37,-0.12,2.90
5.935,1.71,-0.66,-0.01,1.83
5.945,0.74,-0.77,-0.20,1.09
5.955,-0.08,-0.74,-0.51,0.91
5.965,-0.90,-0.62,-0.68,1.29
5.975,-1.54,-0.47,-0.74,1.77
5.985,-1.87,-0.25,-0.80,2.05
5.995,-1.62,-0.02,-0.87,1.83
6.005,-0.72,0.11,-0.68,0.99
6.015,0.32,0.24,-0.50,0.64
6.025,1.13,0.30,-0.44,1.25
6.035,1.54,0.34,-0.27,1.60
6.045,1.61,0.45,-0.20,1.68
6.055,1.38,0.59,-0.24,1.51
6.065,0.69,0.74,-0.20,1.03
6.075,-0.14,0.85,-0.10,0.87
6.086,-0.76,0.94,0.01,1.21
6.095,-1.24,1.01,0.07,1.60
6.106,-1.45,1.08,-0.06,1.81
6.116,-1.40,1.12,-0.32,1.83
6.126,-1.21,1.07,-0.37,1.66
6.135,-1.04,0.98,-0.43,1.49
6.146,-0.94,0.85,-0.62,1.41
6.155,-0.97,0.64,-0.77,1.40
6.166,-1.00,0.38,-0.80,1.34
6.176,-0.98,0.14,-0.60,1.16
6.186,-0.97,0.04,-0.23,0.99
6.196,-1.03,0.08,0.05,1.03
6.206,-1.01,0.19,0.16,1.04
6.216,-0.95,0.30,0.11,1.00
6.226,-0.92,0.37,0.09,0.99
6.236,-0.95,0.49,0.21,1.09
6.246,-1.21,0.59,0.48,1.43
6.256,-1.65,0.66,0.75,1.93
6.266,-2.02,0.64,0.88,2.30
6.276,-2.23,0.54,0.88,2.46
6.286,-2.22,0.42,0.79,2.39
6.296,-2.08,0.33,0.50,2.16
6.306,-1.96,0.29,0.33,2.00
6.316,-1.82,0.28,0.31,1.87
6.326,-1.65,0.33,0.42,1.74
6.336,-1.46,0.36,0.54,1.60
6.346,-1.23,0.30,0.63,1.42
6.356,-1.06,0.15,0.69,1.28
6.366,-1.07,-0.01,0.87,1.38
6.376,-1.18,-0.11,1.11,1.62
6.386,-1.30,-0.07,1.00,1.64
6.396,-1.33,0.10,0.60,1.46
6.406,-1.38,0.39,0.36,1.48
6.416,-1.50,0.66,0.40,1.68
6.426,-1.66,0.80,0.58,1.93
6.436,-1.80,0.78,0.71,2.09
6.446,-1.79,0.73,0.84,2.10
6.456,-1.56,0.78,0.93,1.98
6.466,-1.21,1.00,0.92,1.82
6.476,-0.93,1.22,0.91,1.78
6.486,-1.05,1.26,1.12,1.99
6.496,-1.16,1.24,1.12,2.03
