time,ax,ay,az,atotal
1.631,-0.02,0.14,-0.01,0.14
1.641,-0.01,-0.00,-0.07,0.07
1.651,-0.09,-0.05,-0.16,0.18
1.661,-0.10,-0.04,-0.21,0.24
1.671,-0.13,-0.00,-0.09,0.16
1.681,-0.07,0.29,0.03,0.30
1.691,-0.15,0.31,0.08,0.35
1.701,-0.12,0.17,-0.01,0.21
1.711,-0.08,0.05,-0.21,0.23
1.721,-0.04,-0.04,-0.31,0.32
1.731,-0.02,-0.08,-0.25,0.26
1.741,-0.04,-0.09,-0.22,0.24
1.751,-0.12,-0.18,-0.25,0.33
1.761,-0.08,-0.31,-0.37,0.49
1.771,-0.10,-0.35,-0.36,0.51
1.781,-0.11,-0.28,-0.24,0.38
1.791,-0.06,-0.29,-0.09,0.31
1.801,-0.04,-0.24,-0.06,0.25
1.811,0.04,-0.15,-0.06,0.16
1.821,-0.03,-0.18,0.00,0.18
1.831,-0.21,-0.16,-0.05,0.27
1.841,-0.25,-0.20,-0.06,0.33
1.851,-0.21,-0.26,0.00,0.34
1.861,-0.19,-0.21,0.03,0.29
1.871,-0.10,-0.25,-0.00,0.26
1.881,-0.03,-0.26,-0.04,0.27
1.891,-0.02,-0.25,-0.01,0.26
1.901,-0.02,-0.20,-0.01,0.20
1.911,-0.08,-0.10,-0.03,0.13
1.921,-0.14,-0.07,-0.09,0.18
1.931,-0.19,-0.08,-0.14,0.25
1.941,-0.24,-0.02,-0.10,0.26
1.951,-0.25,0.03,-0.09,0.27
1.961,-0.24,-0.06,-0.12,0.27
1.971,-0.21,-0.02,-0.27,0.35
1.981,-0.22,0.08,-0.24,0.34
1.991,-0.16,0.05,-0.09,0.19
2.001,-0.10,0.06,-0.06,0.14
2.011,-0.12,0.09,-0.05,0.16
2.021,-0.08,0.07,-0.08,0.13
2.031,-0.13,0.04,-0.17,0.21
2.041,-0.16,-0.04,-0.31,0.35
2.051,-0.05,-0.08,-0.28,0.30
2.061,0.00,-0.00,-0.10,0.10
2.072,0.02,0.07,-0.03,0.08
2.082,-0.00,0.02,-0.04,0.05
2.091,-0.07,-0.01,-0.03,0.07
2.102,-0.09,-0.00,-0.02,0.10
2.112,-0.09,-0.01,0.04,0.10
2.122,-0.06,-0.04,0.04,0.08
2.131,-0.14,-0.09,-0.01,0.17
2.142,-0.28,-0.05,0.04,0.28
2.152,-0.26,0.00,0.08,0.28
2.162,-0.22,0.01,0.07,0.23
2.172,-0.21,-0.00,0.01,0.21
2.182,-0.19,-0.01,0.04,0.19
2.192,-0.12,-0.03,0.10,0.16
2.202,-0.14,0.03,0.11,0.18
2.212,-0.07,0.03,0.07,0.10
2.222,0.05,-0.04,-0.02,0.07
2.232,-0.01,-0.01,-0.10,0.10
2.242,-0.10,0.08,0.02,0.13
2.252,-0.05,0.16,0.15,0.23
2.262,0.00,0.21,0.18,0.28
2.272,0.06,0.13,0.11,0.18
2.282,0.08,0.01,-0.04,0.10
2.292,-0.03,-0.01,-0.11,0.11
2.302,-0.10,0.00,-0.06,0.12
2.312,-0.17,0.00,-0.06,0.18
2.322,-0.16,0.03,-0.16,0.23
2.332,-0.18,-0.00,-0.19,0.26
2.342,-0.17,-0.04,-0.16,0.23
2.352,-0.14,-0.01,-0.09,0.17
2.362,-0.09,0.00,-0.02,0.09
2.372,-0.07,0.02,0.00,0.07
2.382,-0.06,-0.00,-0.06,0.08
2.392,-0.08,-0.04,-0.08,0.12
2.402,-0.10,-0.04,-0.04,0.12
2.412,-0.13,-0.03,-0.05,0.14
2.422,-0.14,-0.00,-0.05,0.15
2.432,-0.19,0.01,-0.05,0.20
2.442,-0.29,0.04,-0.05,0.30
2.452,-0.28,0.06,-0.08,0.29
2.462,-0.33,0.05,-0.00,0.34
2.472,-0.24,0.00,0.06,0.25
2.482,-0.17,-0.04,-0.01,0.18
2.492,-0.10,-0.07,-0.05,0.13
2.502,-0.08,-0.09,-0.07,0.14
2.512,0.07,-0.10,-0.11,0.16
2.522,0.03,-0.06,-0.02,0.07
2.532,0.03,0.02,0.05,0.06
2.542,0.01,0.06,0.11,0.12
2.552,-0.10,0.13,0.15,0.22
2.562,-0.11,0.13,0.17,0.24
2.572,-0.09,0.13,0.24,0.28
2.582,-0.02,0.11,0.18,0.21
2.592,-0.06,0.03,0.07,0.10
2.602,0.02,-0.02,-0.00,0.03
2.612,0.06,-0.02,-0.00,0.06
2.622,0.12,-0.05,-0.01,0.13
2.632,0.03,-0.05,-0.02,0.06
2.642,-0.05,0.00,-0.03,0.05
2.652,0.00,-0.05,-0.05,0.07
2.662,0.02,-0.05,-0.13,0.14
2.672,0.03,-0.05,-0.07,0.09
2.682,0.01,-0.04,-0.07,0.09
2.692,-0.04,-0.06,-0.15,0.17
2.702,-0.11,-0.02,-0.16,0.19
2.712,-0.14,-0.04,-0.18,0.23
2.722,-0.13,-0.08,-0.25,0.29
2.732,-0.10,-0.04,-0.21,0.24
2.742,-0.13,-0.00,-0.13,0.19
2.752,-0.16,0.06,-0.06,0.17
2.762,-0.22,0.07,-0.08,0.25
2.772,-0.28,0.04,-0.12,0.31
2.782,-0.23,-0.02,-0.15,0.28
2.792,-0.16,-0.03,-0.13,0.20
2.802,-0.07,-0.06,-0.16,0.18
2.812,-0.06,-0.06,-0.18,0.20
2.822,-0.11,-0.03,-0.13,0.17
2.832,-0.14,-0.01,-0.05,0.15
2.842,-0.14,-0.04,-0.05,0.15
2.852,-0.18,-0.02,-0.02,0.19
2.862,-0.23,-0.01,-0.00,0.23
2.872,-0.15,0.02,0.02,0.15
2.882,-0.11,0.04,0.10,0.15
2.892,-0.10,0.00,0.11,0.15
2.902,-0.05,-0.07,0.05,0.11
2.912,-0.05,-0.08,0.01,0.10
2.922,-0.07,-0.08,0.06,0.13
2.932,-0.03,-0.03,0.17,0.17
2.942,-0.01,0.03,0.23,0.23
2.952,0.00,0.01,0.20,0.20
2.962,0.01,-0.02,0.16,0.16
2.972,-0.04,0.01,0.08,0.09
2.982,-0.09,0.01,-0.00,0.09
2.992,-0.08,0.00,0.01,0.08
3.002,-0.12,-0.02,-0.02,0.12
3.012,-0.12,-0.04,-0.06,0.13
3.022,-0.07,-0.07,-0.09,0.13
3.032,-0.11,-0.04,-0.11,0.16
3.042,-0.13,-0.00,-0.08,0.15
3.052,-0.16,-0.03,-0.09,0.19
3.062,-0.08,-0.00,-0.07,0.11
3.072,-0.05,0.01,0.00,0.05
3.082,-0.10,0.02,0.02,0.11
3.092,-0.14,0.01,-0.00,0.14
3.102,-0.14,-0.05,-0.12,0.19
3.112,-0.14,-0.10,-0.24,0.30
3.122,-0.12,-0.05,-0.18,0.22
3.132,-0.16,0.02,-0.04,0.17
3.142,-0.13,0.06,0.02,0.14
3.152,-0.09,0.03,-0.05,0.11
3.162,-0.07,0.03,-0.10,0.12
3.172,-0.07,-0.00,-0.09,0.11
3.182,-0.15,-0.00,-0.06,0.17
3.192,-0.17,-0.02,-0.07,0.18
3.202,-0.18,-0.00,0.02,0.18
3.212,-0.15,0.01,0.07,0.17
3.222,-0.10,-0.02,-0.03,0.11
3.232,-0.01,-0.06,-0.09,0.11
3.242,0.04,-0.07,-0.08,0.12
3.252,0.02,-0.04,-0.04,0.06
3.262,0.02,-0.03,-0.04,0.06
3.272,-0.00,0.00,-0.00,0.01
3.282,-0.07,0.01,0.04,0.08
3.292,-0.10,-0.01,0.02,0.11
3.302,-0.15,-0.02,-0.02,0.15
3.312,-0.12,-0.02,-0.02,0.12
3.323,-0.08,0.01,-0.03,0.09
3.332,-0.05,-0.02,-0.04,0.07
3.342,-0.03,-0.02,-0.04,0.05
3.352,-0.03,0.01,0.04,0.06
3.362,-0.15,0.05,0.07,0.17
3.372,-0.19,0.01,0.07,0.20
3.382,-0.19,-0.03,0.02,0.19
3.392,-0.12,-0.07,-0.07,0.16
3.403,-0.10,-0.09,-0.16,0.21
3.413,-0.11,-0.03,-0.14,0.18
3.422,-0.12,-0.01,-0.07,0.14
3.432,-0.10,0.00,-0.08,0.13
3.442,-0.08,0.00,-0.05,0.09
3.452,-0.09,0.01,0.03,0.09
3.462,-0.10,0.01,0.01,0.11
3.472,-0.07,0.02,-0.04,0.08
3.482,-0.08,0.01,0.01,0.08
3.492,-0.14,0.02,-0.01,0.15
3.502,-0.09,0.02,-0.03,0.10
3.512,-0.06,0.01,-0.02,0.07
3.522,-0.04,-0.01,0.01,0.04
3.532,-0.10,-0.04,0.01,0.11
3.542,-0.12,-0.06,-0.02,0.14
3.553,-0.15,-0.06,0.03,0.16
3.563,-0.09,-0.09,-0.00,0.13
3.573,-0.06,-0.10,-0.05,0.13
3.582,-0.09,-0.08,0.00,0.12
3.593,-0.09,-0.08,-0.02,0.12
3.603,-0.13,-0.01,-0.05,0.14
3.613,-0.16,0.01,-0.04,0.17
3.623,-0.19,0.02,0.02,0.19
3.633,-0.13,0.02,-0.01,0.13
3.643,-0.09,0.03,-0.03,0.10
3.653,-0.00,0.03,-0.04,0.05
3.663,-0.03,0.04,-0.01,0.05
3.673,-0.04,0.06,-0.04,0.08
3.683,-0.01,0.03,-0.13,0.13
3.693,-0.09,0.03,-0.16,0.19
3.703,-0.14,0.07,-0.13,0.21
3.713,-0.16,0.11,-0.07,0.21
3.723,-0.14,0.13,-0.02,0.19
3.733,-0.09,0.08,-0.07,0.14
3.743,-0.07,0.01,-0.11,0.13
3.753,-0.12,0.01,-0.11,0.16
3.763,-0.16,-0.00,-0.10,0.19
3.773,-0.18,0.02,-0.10,0.20
3.783,-0.15,0.02,-0.10,0.18
3.793,-0.09,-0.04,-0.16,0.18
3.803,-0.10,-0.01,-0.12,0.16
3.813,-0.08,-0.02,0.01,0.08
3.823,-0.07,0.00,0.06,0.10
3.833,-0.07,0.02,0.04,0.08
3.843,-0.10,-0.05,-0.05,0.12
3.853,-0.06,-0.11,-0.10,0.16
3.863,-0.04,-0.09,0.01,0.10
3.873,-0.00,-0.06,0.15,0.16
3.883,-0.03,-0.06,0.16,0.18
3.893,-0.06,-0.07,0.07,0.12
3.903,-0.05,-0.09,-0.00,0.10
3.913,-0.06,-0.08,-0.03,0.11
3.923,-0.09,-0.02,-0.03,0.09
3.933,-0.10,-0.02,-0.05,0.11
3.943,-0.13,0.01,-0.08,0.15
3.953,-0.14,0.02,-0.04,0.15
3.963,-0.12,0.01,-0.05,0.13
3.973,-0.12,-0.01,-0.08,0.15
3.983,-0.13,-0.03,-0.08,0.16
3.990,-0.12,-0.02,-0.18,0.22
3.999,-0.08,-0.04,-0.24,0.25
4.009,0.02,-0.05,-0.20,0.20
4.019,0.02,-0.02,-0.16,0.16
4.029,0.02,0.01,-0.16,0.16
4.039,-0.05,0.05,-0.10,0.12
4.049,-0.10,0.07,-0.05,0.13
4.059,-0.13,0.08,-0.08,0.17
4.069,-0.08,0.04,-0.12,0.15
4.079,-0.05,0.03,-0.11,0.13
4.089,-0.07,0.03,-0.10,0.12
4.099,-0.08,0.06,-0.02,0.10
4.109,-0.08,0.07,0.00,0.11
4.119,-0.08,0.05,-0.03,0.10
4.129,-0.08,0.02,-0.04,0.09
4.139,-0.07,0.00,-0.01,0.07
4.149,-0.08,-0.00,0.01,0.08
4.159,-0.12,0.03,0.01,0.13
4.169,-0.20,0.05,0.00,0.20
4.179,-0.23,0.06,0.05,0.24
4.189,-0.22,0.03,0.07,0.23
4.199,-0.15,0.02,0.07,0.17
4.209,-0.09,-0.02,0.06,0.11
4.219,-0.06,-0.02,0.06,0.09
4.229,-0.05,0.01,0.05,0.07
4.239,-0.08,0.02,0.07,0.11
4.249,-0.09,-0.01,0.08,0.12
4.259,-0.08,0.01,0.08,0.11
4.269,-0.07,-0.00,0.09,0.12
4.279,-0.06,-0.01,0.08,0.10
4.289,-0.04,-0.02,0.07,0.09
4.299,-0.05,-0.02,0.03,0.06
4.309,-0.05,-0.02,-0.00,0.05
4.319,-0.03,-0.03,0.03,0.05
4.330,-0.07,-0.01,0.02,0.07
4.339,-0.13,0.00,0.00,0.13
4.349,-0.17,-0.00,-0.03,0.17
4.361,-0.14,-0.05,-0.09,0.18
4.371,-0.13,-0.05,-0.06,0.15
4.381,-0.14,-0.02,-0.03,0.15
4.391,-0.13,-0.03,-0.09,0.16
4.401,-0.12,-0.04,-0.13,0.18
4.411,-0.08,-0.02,-0.11,0.14
4.421,-0.11,-0.01,-0.12,0.16
4.431,-0.12,-0.00,-0.11,0.16
4.441,-0.14,0.02,-0.06,0.15
4.451,-0.12,0.00,-0.13,0.17
4.461,-0.12,-0.01,-0.14,0.19
4.471,-0.14,-0.01,-0.13,0.19
4.481,-0.10,-0.02,-0.15,0.18
4.491,-0.07,-0.01,-0.15,0.17
4.501,-0.08,-0.02,-0.11,0.14
4.511,-0.14,-0.00,-0.10,0.17
4.521,-0.06,-0.03,-0.12,0.14
4.531,-0.03,-0.02,-0.12,0.12
4.541,-0.06,0.01,-0.06,0.09
4.551,-0.09,0.03,0.00,0.10
4.561,-0.14,0.01,0.05,0.15
4.571,-0.13,0.02,0.04,0.14
4.581,-0.11,0.02,0.04,0.12
4.591,-0.12,-0.00,-0.01,0.12
4.601,-0.12,-0.00,-0.03,0.12
4.611,-0.12,-0.00,0.04,0.13
4.621,-0.15,-0.00,0.04,0.15
4.631,-0.11,-0.02,0.02,0.11
4.641,-0.08,0.00,0.02,0.08
4.651,-0.06,-0.01,0.01,0.07
4.661,-0.10,-0.00,0.03,0.11
4.671,-0.06,0.03,0.06,0.09
4.681,-0.09,0.03,0.08,0.13
4.691,-0.10,0.03,-0.03,0.11
4.701,-0.08,0.04,-0.09,0.13
4.711,-0.02,0.00,-0.13,0.13
4.721,-0.05,0.03,-0.15,0.16
4.731,-0.13,0.05,-0.11,0.17
4.741,-0.20,0.05,-0.10,0.23
4.751,-0.22,0.03,-0.09,0.24
4.761,-0.19,0.00,-0.07,0.20
4.771,-0.12,-0.01,-0.15,0.19
4.781,-0.08,-0.05,-0.23,0.25
4.791,-0.00,-0.06,-0.28,0.29
4.801,0.06,-0.06,-0.29,0.30
4.811,0.09,-0.01,-0.23,0.25
4.821,0.08,0.02,-0.18,0.20
4.831,0.01,0.06,-0.10,0.12
4.841,-0.09,0.10,-0.02,0.13
4.851,-0.15,0.10,0.06,0.19
4.861,-0.18,0.10,0.03,0.21
4.871,-0.16,0.09,0.08,0.20
4.881,-0.15,0.12,0.21,0.28
4.891,-0.11,0.09,0.19,0.24
4.901,-0.10,0.07,0.18,0.21
4.911,-0.13,0.05,0.22,0.26
4.921,-0.15,0.04,0.22,0.27
4.931,-0.20,-0.01,0.15,0.25
4.941,-0.17,-0.07,0.08,0.20
4.951,-0.13,-0.11,0.01,0.17
4.961,-0.10,-0.15,-0.03,0.18
4.971,-0.06,-0.15,-0.09,0.18
4.981,-0.09,-0.11,-0.10,0.18
4.991,-0.08,-0.10,-0.09,0.16
5.001,-0.05,-0.07,-0.05,0.10
5.011,-0.04,-0.09,-0.07,0.12
5.021,-0.01,-0.13,-0.17,0.21
5.031,0.00,-0.16,-0.29,0.33
5.041,0.05,-0.15,-0.26,0.30
5.051,0.03,-0.08,-0.15,0.17
5.061,-0.06,0.01,-0.09,0.11
5.071,-0.07,0.06,-0.06,0.12
5.081,-0.09,0.06,-0.05,0.12
5.091,-0.12,0.05,-0.09,0.16
5.101,-0.16,0.06,-0.14,0.22
5.111,-0.19,0.06,-0.11,0.23
5.121,-0.19,0.10,-0.08,0.23
5.131,-0.19,0.10,-0.04,0.22
5.141,-0.15,0.09,0.03,0.18
5.151,-0.10,0.04,-0.00,0.10
5.161,-0.05,0.03,-0.03,0.07
5.171,-0.05,0.03,0.02,0.06
5.181,-0.05,0.04,0.05,0.08
5.191,-0.06,0.04,0.03,0.08
5.201,-0.10,0.01,0.05,0.11
5.211,-0.08,0.01,0.06,0.10
5.221,-0.09,0.02,0.01,0.09
5.231,-0.10,0.02,0.00,0.10
5.241,-0.10,0.01,-0.02,0.10
5.251,-0.07,0.04,-0.05,0.09
5.261,-0.06,-0.00,-0.08,0.10
5.271,-0.02,0.00,-0.06,0.06
5.281,-0.01,0.01,-0.04,0.04
5.291,-0.01,0.01,-0.03,0.03
5.301,-0.01,0.01,-0.01,0.02
5.311,-0.11,-0.01,-0.01,0.11
5.321,-0.16,-0.03,-0.06,0.17
5.332,-0.19,0.00,-0.06,0.20
5.341,-0.11,-0.01,-0.06,0.13
5.351,-0.05,-0.05,-0.13,0.14
5.362,-0.02,-0.04,-0.13,0.14
5.371,0.00,-0.02,-0.08,0.08
5.382,-0.02,0.01,-0.00,0.02
5.391,-0.06,0.05,-0.01,0.08
5.401,-0.10,0.05,0.02,0.11
5.411,-0.11,-0.02,0.02,0.11
5.421,-0.08,-0.06,-0.06,0.12
5.432,-0.07,-0.06,-0.10,0.14
5.441,-0.03,-0.05,-0.10,0.11
5.452,-0.02,0.01,-0.10,0.10
5.462,-0.11,0.04,-0.11,0.16
5.471,-0.11,0.06,-0.07,0.15
5.481,-0.14,0.06,-0.05,0.17
5.491,-0.15,0.08,-0.06,0.18
5.502,-0.19,0.05,-0.00,0.19
5.511,-0.19,0.00,-0.08,0.21
5.521,-0.13,-0.04,-0.11,0.18
5.531,-0.15,-0.10,-0.12,0.21
5.541,-0.11,-0.08,-0.08,0.16
5.551,-0.14,-0.08,-0.02,0.16
5.561,-0.15,-0.07,-0.09,0.18
5.571,-0.05,-0.08,-0.11,0.15
5.582,-0.01,-0.04,-0.02,0.05
5.592,-0.04,-0.01,0.02,0.05
5.602,-0.11,0.03,0.11,0.16
5.612,-0.11,0.06,0.09,0.16
5.622,-0.11,0.02,0.08,0.14
5.632,-0.07,-0.01,0.08,0.11
5.642,-0.04,-0.02,0.05,0.07
5.652,-0.05,-0.04,0.02,0.07
5.662,-0.06,-0.03,0.02,0.07
5.672,-0.05,0.02,0.08,0.09
5.682,-0.08,0.01,0.03,0.09
5.692,-0.15,0.02,0.01,0.15
5.702,-0.26,0.02,0.03,0.26
5.712,-0.13,-0.00,0.06,0.14
5.722,0.02,0.00,0.02,0.03
5.732,0.13,0.01,-0.03,0.13
5.742,0.10,-0.02,-0.08,0.13
5.752,-0.01,0.01,-0.12,0.12
5.762,-0.10,0.05,-0.07,0.14
5.772,-0.17,0.08,-0.06,0.20
5.782,-0.21,0.12,-0.03,0.24
5.792,-0.22,0.11,0.01,0.25
5.802,-0.12,0.05,0.00,0.12
5.812,-0.01,0.01,-0.11,0.11
5.822,0.10,-0.00,-0.12,0.16
5.832,0.06,0.01,-0.05,0.08
5.842,-0.04,0.02,-0.03,0.05
5.852,-0.21,0.03,-0.01,0.21
5.862,-0.30,0.01,-0.06,0.30
5.872,-0.29,-0.03,-0.13,0.32
5.882,-0.29,-0.03,-0.06,0.30
5.892,-0.24,-0.05,-0.01,0.24
5.902,-0.23,-0.06,-0.04,0.24
5.912,-0.14,-0.08,-0.06,0.17
5.922,-0.02,-0.10,-0.06,0.12
5.932,0.01,-0.12,-0.15,0.19
5.942,-0.06,-0.10,-0.21,0.24
5.952,-0.12,-0.04,-0.17,0.21
5.962,-0.14,0.00,-0.10,0.17
5.972,-0.08,0.03,-0.08,0.12
5.982,-0.05,0.04,-0.02,0.07
5.992,-0.14,0.08,-0.01,0.16
6.002,-0.15,0.04,-0.05,0.17
6.012,-0.12,0.01,-0.15,0.19
6.022,-0.07,-0.01,-0.18,0.19
6.032,0.01,-0.02,-0.16,0.16
6.042,0.06,0.04,-0.11,0.13
6.052,0.03,0.05,-0.03,0.06
6.062,-0.07,0.06,0.08,0.12
6.072,-0.19,0.06,0.15,0.25
6.082,-0.28,0.04,0.13,0.31
6.092,-0.27,-0.03,0.11,0.29
6.102,-0.23,-0.11,0.02,0.26
6.112,-0.22,-0.17,-0.04,0.28
6.122,-0.14,-0.19,-0.01,0.23
6.132,-0.04,-0.14,0.06,0.16
6.142,0.04,-0.05,0.16,0.17
6.152,0.05,-0.02,0.17,0.18
6.162,0.01,-0.06,0.07,0.10
6.172,-0.03,-0.07,-0.05,0.09
6.182,-0.08,-0.05,-0.08,0.13
6.192,-0.16,-0.01,-0.10,0.19
6.202,-0.17,0.06,-0.08,0.19
6.212,-0.17,0.15,-0.05,0.24
6.222,-0.13,0.19,-0.02,0.23
6.232,-0.05,0.14,-0.03,0.15
6.242,-0.08,0.12,-0.11,0.18
6.252,-0.02,0.11,-0.17,0.20
6.262,0.12,0.09,-0.21,0.25
6.272,0.09,0.12,-0.22,0.27
6.282,0.01,0.14,-0.23,0.27
6.292,-0.09,0.16,-0.21,0.28
6.302,-0.16,0.16,-0.13,0.26
6.312,-0.21,0.17,-0.15,0.30
6.322,-0.25,0.16,-0.21,0.36
6.332,-0.28,0.14,-0.17,0.36
