time,ax,ay,az,atotal
1.081,0.07,-0.01,-0.03,0.08
1.091,-0.02,-0.06,-0.08,0.10
1.101,-0.05,-0.06,-0.17,0.19
1.111,-0.01,-0.06,-0.15,0.17
1.121,-0.08,-0.11,-0.14,0.20
1.131,-0.18,-0.14,-0.15,0.27
1.141,-0.26,-0.13,-0.04,0.29
1.151,-0.26,-0.10,0.01,0.28
1.161,-0.27,-0.06,0.01,0.28
1.171,-0.28,-0.02,-0.01,0.28
1.181,-0.23,0.04,0.03,0.24
1.191,-0.25,0.05,0.05,0.26
1.201,-0.28,0.06,0.04,0.29
1.211,-0.23,0.04,0.09,0.25
1.221,-0.18,0.08,0.06,0.20
1.231,-0.14,0.06,0.11,0.19
1.241,-0.18,-0.04,0.17,0.26
1.251,-0.16,0.01,0.04,0.16
1.261,-0.02,0.06,-0.08,0.10
1.271,-0.08,0.05,-0.08,0.13
1.281,-0.08,-0.04,-0.13,0.15
1.291,0.02,0.04,-0.34,0.35
1.301,-0.03,-0.01,-0.22,0.22
1.311,0.02,0.09,0.10,0.13
1.321,0.01,0.19,0.22,0.29
1.331,-0.05,0.13,0.09,0.16
1.341,-0.16,0.07,-0.05,0.19
1.351,-0.16,0.03,-0.06,0.17
1.361,-0.19,0.03,-0.11,0.22
1.371,-0.12,0.08,-0.10,0.17
1.381,-0.10,0.05,-0.03,0.12
1.391,-0.21,-0.02,0.04,0.21
1.401,-0.11,-0.04,-0.09,0.15
1.411,-0.01,-0.05,-0.18,0.19
1.421,-0.03,-0.08,-0.30,0.31
1.431,-0.01,-0.11,-0.28,0.30
1.441,0.00,-0.09,-0.23,0.25
1.451,0.10,-0.06,-0.24,0.27
1.461,0.11,-0.10,-0.15,0.21
1.471,0.13,-0.11,-0.04,0.18
1.481,0.13,-0.11,-0.05,0.18
1.491,0.01,-0.09,-0.05,0.11
1.501,-0.07,-0.10,0.06,0.13
1.511,-0.15,-0.04,0.16,0.22
1.521,-0.19,0.04,0.18,0.26
1.531,-0.23,0.02,0.09,0.24
1.541,-0.23,0.01,0.01,0.23
1.551,-0.19,-0.01,0.05,0.20
1.561,-0.17,-0.01,0.04,0.18
1.571,-0.19,0.02,-0.03,0.20
1.581,-0.18,0.02,0.01,0.18
1.591,-0.16,0.00,0.07,0.17
1.601,-0.16,-0.01,0.01,0.17
1.611,-0.17,-0.03,-0.07,0.19
1.621,-0.13,0.01,-0.05,0.14
1.631,-0.14,0.01,-0.06,0.16
1.641,-0.16,-0.02,-0.07,0.17
1.651,-0.11,-0.05,-0.14,0.19
1.661,-0.05,-0.04,-0.23,0.24
1.671,-0.03,-0.05,-0.29,0.30
1.681,-0.01,-0.06,-0.24,0.25
1.691,-0.03,-0.08,-0.10,0.14
1.701,-0.07,-0.11,-0.04,0.14
1.711,-0.14,-0.09,-0.07,0.18
1.721,-0.23,-0.03,-0.04,0.24
1.731,-0.32,0.03,0.12,0.34
1.741,-0.33,0.08,0.24,0.42
1.751,-0.28,0.12,0.18,0.36
1.761,-0.21,0.16,0.04,0.27
1.771,-0.14,0.10,0.02,0.17
1.781,-0.12,-0.00,0.03,0.13
1.791,-0.10,-0.02,-0.07,0.12
1.801,-0.06,-0.01,-0.07,0.09
1.811,-0.05,-0.04,0.03,0.07
1.821,-0.09,-0.06,0.05,0.12
1.831,-0.08,-0.06,0.01,0.11
1.841,-0.01,-0.04,-0.11,0.11
1.851,-0.02,-0.01,-0.11,0.11
1.861,-0.04,-0.03,-0.09,0.10
1.871,-0.08,-0.03,-0.09,0.12
1.881,-0.14,-0.02,-0.05,0.15
1.891,-0.18,-0.03,0.07,0.19
1.901,-0.18,-0.03,0.05,0.19
1.911,-0.16,-0.00,0.01,0.16
1.921,-0.18,0.01,0.03,0.19
1.931,-0.20,0.03,0.01,0.21
1.941,-0.19,0.02,0.01,0.20
1.951,-0.22,0.04,0.00,0.22
1.962,-0.13,0.03,0.01,0.13
1.971,-0.11,0.01,-0.03,0.12
1.982,-0.04,0.01,-0.10,0.11
1.991,-0.00,-0.00,-0.08,0.08
2.002,0.03,0.01,-0.11,0.12
2.011,0.00,0.02,-0.21,0.21
2.022,-0.04,0.01,-0.11,0.12
2.032,-0.06,0.02,-0.03,0.07
2.042,-0.07,0.02,-0.04,0.08
2.052,-0.12,0.02,-0.01,0.12
2.062,-0.14,-0.00,0.04,0.14
2.072,-0.11,0.00,0.05,0.12
2.082,-0.10,0.01,-0.01,0.10
2.092,-0.06,0.02,-0.04,0.08
2.102,-0.04,0.01,-0.02,0.05
2.112,-0.06,-0.00,0.06,0.08
2.122,-0.05,-0.02,-0.03,0.06
2.131,-0.10,-0.01,-0.12,0.16
2.142,-0.14,0.01,0.02,0.14
2.152,-0.07,0.02,0.19,0.20
2.162,-0.08,0.03,0.21,0.23
2.172,-0.14,-0.02,0.04,0.15
2.182,-0.13,-0.02,-0.17,0.22
2.192,-0.12,-0.03,-0.21,0.25
2.202,-0.09,-0.03,-0.11,0.15
2.211,-0.07,-0.01,-0.03,0.07
2.222,-0.08,-0.01,-0.10,0.13
2.232,-0.09,-0.00,-0.10,0.14
2.242,-0.05,-0.02,-0.08,0.10
2.252,-0.07,-0.01,-0.03,0.08
2.262,-0.10,-0.01,-0.00,0.10
2.272,-0.12,-0.01,-0.03,0.12
2.282,-0.17,-0.02,-0.10,0.19
2.292,-0.14,-0.03,-0.17,0.23
2.302,-0.14,0.01,-0.17,0.22
2.312,-0.15,-0.02,-0.12,0.20
2.322,-0.19,-0.02,-0.00,0.19
2.332,-0.19,-0.01,0.12,0.22
2.342,-0.12,0.00,0.13,0.18
2.352,-0.09,-0.01,0.03,0.09
2.362,-0.09,-0.01,-0.03,0.09
2.372,-0.09,-0.01,-0.03,0.10
2.382,-0.09,-0.01,-0.05,0.10
2.392,-0.11,0.00,-0.04,0.11
2.402,-0.13,-0.02,0.00,0.13
2.412,-0.17,-0.02,-0.02,0.18
2.422,-0.19,-0.03,-0.07,0.21
2.432,-0.20,-0.02,-0.13,0.24
2.442,-0.22,-0.02,-0.10,0.24
2.452,-0.25,-0.03,0.02,0.26
2.462,-0.26,-0.03,0.03,0.27
2.472,-0.23,-0.01,-0.05,0.23
2.482,-0.25,-0.01,-0.10,0.27
2.492,-0.18,0.00,-0.05,0.18
2.502,-0.09,0.03,0.03,0.10
2.512,-0.06,0.05,0.06,0.10
2.522,-0.07,0.05,0.05,0.10
2.532,-0.06,0.03,0.05,0.08
2.542,0.00,0.05,0.01,0.05
2.552,0.06,0.04,0.06,0.10
2.562,0.09,0.02,0.14,0.17
2.572,0.10,0.02,0.12,0.16
2.582,0.07,-0.02,0.11,0.13
2.592,-0.02,-0.10,0.11,0.15
2.602,-0.08,-0.11,0.11,0.17
2.612,-0.11,-0.09,0.07,0.16
2.622,-0.16,-0.11,0.01,0.19
2.632,-0.22,-0.09,-0.08,0.25
2.642,-0.23,-0.07,-0.18,0.30
2.652,-0.30,-0.02,-0.29,0.42
2.662,-0.31,0.02,-0.39,0.50
2.672,-0.30,0.03,-0.26,0.40
2.682,-0.27,0.04,0.07,0.28
2.692,-0.18,0.05,0.29,0.34
2.702,-0.14,0.04,0.25,0.29
2.712,-0.10,0.04,0.09,0.14
2.722,-0.02,0.02,-0.03,0.04
2.732,0.03,-0.04,-0.12,0.12
2.742,0.08,-0.03,-0.16,0.18
2.752,0.09,-0.02,-0.19,0.20
2.762,0.13,-0.01,-0.09,0.16
2.772,0.14,0.02,0.05,0.15
2.782,0.12,0.03,0.09,0.15
2.792,0.08,0.06,0.09,0.13
2.802,0.03,0.11,0.12,0.17
2.812,-0.02,0.12,0.16,0.20
2.822,-0.12,0.11,0.15,0.22
2.832,-0.13,0.10,0.08,0.19
2.842,-0.14,0.11,-0.01,0.17
2.852,-0.14,0.10,-0.10,0.19
2.862,-0.16,0.09,-0.12,0.22
2.872,-0.20,0.07,-0.07,0.22
2.882,-0.22,0.07,0.04,0.23
2.892,-0.23,0.07,0.10,0.26
2.902,-0.24,0.04,0.08,0.26
2.912,-0.15,0.03,-0.05,0.16
2.922,-0.09,0.00,-0.14,0.16
2.932,-0.03,-0.02,-0.17,0.17
2.942,0.00,-0.03,-0.23,0.23
2.952,-0.06,-0.04,-0.34,0.35
2.962,-0.12,-0.04,-0.42,0.44
2.972,-0.15,-0.06,-0.40,0.43
2.982,-0.15,-0.07,-0.30,0.35
2.992,-0.10,-0.07,-0.13,0.18
3.002,-0.14,-0.11,-0.03,0.18
3.012,-0.21,-0.11,-0.08,0.25
3.022,-0.29,-0.06,-0.16,0.33
3.032,-0.32,-0.05,-0.16,0.36
3.042,-0.29,-0.04,-0.07,0.30
3.052,-0.17,-0.05,0.04,0.18
3.062,-0.09,-0.07,0.05,0.12
3.072,-0.11,-0.04,-0.07,0.14
3.082,-0.14,-0.00,-0.26,0.29
3.092,-0.15,-0.04,-0.26,0.30
3.102,-0.16,-0.06,-0.11,0.20
3.112,-0.14,-0.03,0.07,0.16
3.122,-0.09,-0.01,0.15,0.17
3.132,-0.06,-0.02,0.20,0.21
3.142,-0.02,-0.02,0.33,0.33
3.152,0.02,-0.03,0.35,0.36
3.162,0.03,-0.02,0.32,0.33
3.172,-0.02,-0.02,0.07,0.08
3.182,-0.04,-0.00,-0.14,0.15
3.192,-0.10,-0.04,-0.07,0.12
3.202,-0.12,-0.09,0.10,0.17
3.212,-0.07,-0.10,0.21,0.24
3.222,-0.10,-0.09,0.17,0.22
3.232,-0.18,-0.10,-0.05,0.21
3.242,-0.20,-0.09,-0.19,0.29
3.252,-0.25,-0.12,-0.10,0.30
3.262,-0.28,-0.16,0.05,0.33
3.272,-0.27,-0.16,0.06,0.32
3.282,-0.25,-0.13,0.01,0.28
3.292,-0.18,-0.11,-0.06,0.22
3.302,-0.13,-0.10,-0.04,0.17
3.312,-0.10,-0.05,0.01,0.11
3.322,-0.11,-0.03,0.06,0.13
3.332,-0.18,0.03,0.12,0.22
3.342,-0.25,0.09,0.13,0.29
3.352,-0.28,0.15,0.04,0.32
3.362,-0.31,0.18,0.07,0.36
3.372,-0.30,0.20,0.08,0.37
3.382,-0.24,0.23,0.02,0.34
3.392,-0.16,0.26,0.03,0.31
3.402,-0.14,0.26,0.07,0.30
3.413,-0.11,0.29,0.07,0.32
3.422,-0.03,0.26,0.11,0.28
3.432,0.04,0.21,0.09,0.24
3.443,0.12,0.16,0.04,0.20
3.453,0.17,0.06,-0.04,0.18
3.463,0.19,-0.06,-0.12,0.23
3.472,0.17,-0.14,-0.28,0.36
3.483,0.12,-0.22,-0.39,0.46
3.493,0.06,-0.26,-0.37,0.46
3.503,0.02,-0.31,-0.32,0.45
3.513,-0.08,-0.30,-0.30,0.43
3.522,-0.12,-0.28,-0.28,0.41
3.533,-0.16,-0.27,-0.22,0.38
3.543,-0.21,-0.23,-0.15,0.35
3.553,-0.15,-0.17,-0.14,0.27
3.563,-0.11,-0.16,-0.17,0.26
3.573,-0.00,-0.12,-0.15,0.19
3.583,0.05,-0.05,-0.13,0.15
3.593,0.07,-0.02,-0.08,0.11
3.603,0.08,-0.01,-0.02,0.08
3.613,0.03,0.03,0.04,0.06
3.623,-0.01,0.05,0.08,0.09
3.633,-0.01,0.07,0.08,0.10
3.643,-0.04,0.09,0.07,0.12
3.653,-0.11,0.13,0.07,0.19
3.663,-0.18,0.15,0.05,0.24
3.673,-0.24,0.15,-0.01,0.28
3.683,-0.29,0.13,-0.00,0.32
3.693,-0.30,0.11,0.01,0.32
3.703,-0.28,0.09,0.06,0.30
3.713,-0.22,0.08,0.02,0.23
3.723,-0.16,0.06,-0.03,0.17
3.733,-0.13,0.00,-0.07,0.15
3.743,-0.09,-0.05,-0.07,0.12
3.753,-0.10,-0.07,-0.07,0.15
3.763,-0.12,-0.09,-0.09,0.18
3.773,-0.10,-0.12,-0.09,0.18
3.783,-0.15,-0.11,-0.08,0.20
3.793,-0.17,-0.09,-0.11,0.22
3.803,-0.17,-0.08,-0.08,0.20
3.813,-0.14,-0.05,-0.01,0.15
3.823,-0.11,-0.03,0.01,0.12
3.833,-0.13,-0.01,0.03,0.13
3.843,-0.14,0.03,0.02,0.14
3.853,-0.15,0.01,-0.03,0.15
3.863,-0.20,0.02,-0.08,0.22
3.873,-0.11,0.05,-0.19,0.22
3.883,-0.08,0.07,-0.19,0.22
3.893,-0.14,0.07,-0.14,0.21
3.903,-0.11,0.08,-0.15,0.21
3.913,-0.11,0.12,-0.09,0.18
3.923,-0.14,0.12,0.04,0.19
3.933,-0.14,0.12,0.12,0.22
3.943,-0.10,0.13,0.12,0.20
3.953,-0.08,0.14,0.09,0.19
3.963,-0.05,0.12,0.04,0.13
3.973,-0.02,0.10,0.00,0.10
3.984,-0.01,0.09,-0.07,0.12
3.992,-0.05,0.07,-0.14,0.17
4.002,-0.10,0.06,-0.13,0.18
4.012,-0.15,0.05,-0.08,0.17
4.022,-0.12,0.04,0.01,0.13
4.032,-0.10,0.02,-0.00,0.10
4.042,-0.08,-0.00,-0.01,0.08
4.052,-0.12,-0.03,-0.00,0.12
4.062,-0.10,-0.03,0.01,0.11
4.072,-0.13,-0.05,0.05,0.15
4.082,-0.12,-0.07,0.06,0.15
4.092,-0.07,-0.06,0.03,0.10
4.102,-0.02,-0.08,0.05,0.09
4.112,-0.02,-0.08,0.04,0.10
4.122,-0.04,-0.08,0.00,0.09
4.132,-0.05,-0.07,0.00,0.09
4.142,-0.10,-0.05,-0.04,0.12
4.152,-0.15,-0.04,-0.03,0.16
4.162,-0.21,-0.05,0.07,0.23
4.172,-0.21,-0.07,0.12,0.25
4.182,-0.14,-0.05,0.05,0.16
4.192,-0.10,-0.06,-0.05,0.13
4.202,-0.06,-0.07,-0.07,0.11
4.212,-0.06,-0.05,-0.06,0.10
4.222,-0.07,-0.05,-0.03,0.09
4.232,-0.05,-0.07,0.05,0.10
4.242,0.02,-0.06,0.13,0.14
4.252,0.08,-0.07,0.13,0.17
4.262,0.09,-0.03,-0.07,0.11
4.272,0.04,-0.03,-0.32,0.33
4.282,-0.03,-0.03,-0.29,0.29
4.292,-0.12,-0.03,-0.05,0.13
4.302,-0.19,-0.04,0.16,0.25
4.312,-0.21,-0.01,0.32,0.38
4.322,-0.20,-0.00,0.36,0.41
4.332,-0.19,0.01,0.16,0.25
4.342,-0.19,0.06,-0.06,0.20
4.352,-0.20,0.07,-0.07,0.22
4.362,-0.21,0.04,0.07,0.22
4.372,-0.17,0.03,0.17,0.24
4.382,-0.14,0.05,0.14,0.21
4.392,-0.19,0.05,0.01,0.20
4.402,-0.17,0.03,-0.28,0.33
4.412,-0.11,0.05,-0.45,0.46
4.422,-0.10,0.01,-0.29,0.30
4.432,-0.11,-0.03,-0.06,0.13
4.442,-0.14,-0.02,0.08,0.17
4.452,-0.18,-0.01,0.07,0.20
4.462,-0.16,-0.03,-0.10,0.19
4.472,-0.04,0.01,-0.17,0.18
4.482,0.03,0.00,-0.10,0.11
4.492,0.06,-0.02,0.02,0.06
4.502,0.07,0.01,0.09,0.12
4.512,0.02,0.02,0.10,0.11
4.522,-0.01,0.04,0.07,0.08
4.532,-0.04,0.05,0.04,0.08
4.542,-0.10,0.07,-0.01,0.12
4.552,-0.17,0.09,-0.06,0.20
4.562,-0.23,0.07,-0.09,0.26
4.572,-0.27,0.08,-0.06,0.29
4.582,-0.24,0.10,-0.08,0.27
4.592,-0.20,0.10,-0.16,0.28
4.602,-0.19,0.08,-0.16,0.27
4.612,-0.19,0.03,-0.12,0.23
4.622,-0.22,0.03,-0.08,0.23
4.632,-0.22,0.01,-0.08,0.24
4.642,-0.20,-0.00,-0.05,0.20
4.652,-0.20,-0.00,-0.10,0.22
4.662,-0.17,-0.00,-0.21,0.27
4.672,-0.11,0.01,-0.13,0.16
4.682,-0.06,-0.06,0.07,0.11
4.692,0.00,-0.10,0.16,0.18
4.702,0.03,-0.07,0.09,0.11
4.712,0.03,-0.02,-0.05,0.06
4.722,0.01,-0.03,-0.15,0.16
4.732,-0.01,-0.01,-0.16,0.16
4.742,-0.05,-0.00,-0.06,0.08
4.752,-0.11,-0.00,0.06,0.12
4.762,-0.17,0.00,0.17,0.24
4.772,-0.16,-0.02,0.15,0.22
4.782,-0.18,0.02,0.04,0.18
4.792,-0.19,0.01,-0.01,0.20
4.802,-0.23,-0.00,-0.02,0.23
4.812,-0.18,-0.00,-0.05,0.19
4.822,-0.22,-0.02,-0.09,0.24
4.832,-0.20,-0.01,-0.05,0.21
4.842,-0.19,-0.02,0.02,0.19
4.852,-0.17,-0.03,0.05,0.18
4.862,-0.10,-0.03,0.05,0.12
4.872,-0.07,-0.04,0.01,0.08
4.882,-0.04,-0.04,-0.06,0.08
4.893,-0.03,-0.02,-0.10,0.10
4.903,-0.04,-0.03,-0.12,0.13
4.912,-0.03,-0.04,-0.07,0.09
4.922,0.03,-0.04,-0.03,0.06
4.932,0.05,-0.04,0.05,0.08
4.942,-0.00,-0.04,0.08,0.09
4.952,-0.05,-0.02,0.03,0.06
4.962,-0.14,-0.01,0.00,0.14
4.972,-0.20,-0.00,-0.06,0.21
4.982,-0.20,0.01,-0.06,0.21
4.992,-0.18,0.01,-0.01,0.18
5.002,-0.13,0.01,0.08,0.15
5.012,-0.06,0.01,0.11,0.13
5.022,-0.04,0.02,0.08,0.09
5.032,-0.03,0.01,0.06,0.07
5.042,-0.00,0.00,0.11,0.11
5.052,-0.05,0.00,0.06,0.08
5.062,-0.08,-0.00,-0.02,0.09
5.072,-0.13,0.00,-0.10,0.16
5.082,-0.15,-0.02,-0.11,0.18
5.093,-0.15,-0.01,-0.13,0.20
5.102,-0.19,-0.02,-0.18,0.26
5.112,-0.22,-0.03,-0.17,0.28
5.123,-0.22,-0.01,-0.08,0.24
5.132,-0.19,-0.00,-0.03,0.20
5.142,-0.19,0.01,-0.04,0.19
5.152,-0.17,0.04,-0.03,0.18
5.163,-0.12,0.03,-0.02,0.12
5.172,-0.09,0.04,-0.05,0.11
5.183,-0.10,0.03,-0.08,0.13
5.192,-0.09,0.01,-0.14,0.17
5.202,-0.09,0.00,-0.17,0.19
5.213,-0.10,-0.00,-0.13,0.16
5.222,-0.15,-0.03,-0.05,0.16
5.233,-0.10,0.00,0.00,0.10
5.243,-0.08,0.00,0.02,0.08
5.253,-0.08,-0.03,0.02,0.09
5.263,0.00,0.01,-0.05,0.05
5.273,-0.03,0.01,-0.13,0.13
5.282,-0.04,-0.02,-0.16,0.17
5.293,-0.06,-0.04,-0.14,0.16
5.303,-0.12,-0.03,-0.08,0.15
5.313,-0.17,-0.02,-0.04,0.17
5.323,-0.17,-0.03,-0.01,0.17
5.333,-0.14,-0.01,-0.02,0.14
5.343,-0.16,-0.01,-0.04,0.16
5.353,-0.16,-0.01,-0.07,0.18
5.363,-0.15,-0.01,-0.05,0.16
5.373,-0.15,-0.01,-0.02,0.15
5.383,-0.13,-0.01,0.03,0.14
5.393,-0.12,-0.01,0.04,0.13
5.403,-0.16,0.01,0.05,0.17
5.413,-0.15,-0.00,0.05,0.16
5.423,-0.14,-0.01,0.02,0.14
5.433,-0.13,-0.02,-0.04,0.13
5.443,-0.10,-0.00,-0.13,0.16
5.459,-0.07,0.00,-0.17,0.18
5.463,-0.08,0.00,-0.16,0.18
5.473,-0.06,0.00,-0.11,0.12
5.483,-0.07,-0.02,-0.03,0.08
5.493,-0.05,0.01,0.05,0.07
5.503,-0.03,0.02,0.08,0.09
5.513,-0.04,0.02,0.07,0.08
5.523,-0.04,0.02,0.05,0.07
5.533,-0.03,0.03,0.03,0.05
5.543,-0.09,0.04,0.04,0.11
5.553,-0.10,0.03,0.03,0.11
5.563,-0.12,0.05,-0.00,0.13
5.573,-0.13,0.06,-0.02,0.15
5.583,-0.15,0.04,-0.01,0.16
5.593,-0.16,0.03,-0.03,0.17
5.603,-0.17,0.04,-0.01,0.17
5.613,-0.14,0.05,0.03,0.15
5.623,-0.13,0.02,0.12,0.18
5.633,-0.14,0.02,0.11,0.18
5.643,-0.18,0.02,0.07,0.20
5.653,-0.17,-0.01,0.07,0.18
5.663,-0.11,-0.02,0.04,0.12
5.673,-0.06,-0.05,0.01,0.08
5.683,-0.07,-0.06,-0.01,0.09
5.693,-0.08,-0.04,-0.04,0.10
5.703,-0.09,-0.04,-0.06,0.11
5.713,-0.07,-0.04,-0.03,0.08
5.723,-0.06,-0.04,0.05,0.09
5.733,-0.02,-0.05,-0.00,0.05
5.743,-0.07,-0.02,-0.07,0.10
5.753,-0.09,-0.01,-0.09,0.13
5.763,-0.15,-0.02,-0.08,0.17
5.773,-0.14,-0.01,-0.07,0.16
5.783,-0.13,0.00,-0.01,0.13
5.793,-0.11,0.00,0.05,0.12
5.803,-0.08,-0.01,0.08,0.12
5.813,-0.09,-0.00,0.05,0.10
5.823,-0.10,0.01,-0.03,0.10
5.833,-0.13,0.01,-0.04,0.14
5.843,-0.17,0.03,-0.01,0.17
5.853,-0.11,0.05,0.01,0.12
5.863,-0.06,0.03,-0.04,0.08
5.873,-0.05,0.02,-0.09,0.11
5.883,-0.05,0.03,-0.11,0.13
5.893,-0.06,0.01,-0.08,0.10
5.903,-0.11,0.00,-0.06,0.12
5.913,-0.18,-0.01,-0.06,0.19
5.923,-0.20,0.01,-0.06,0.21
5.933,-0.24,0.02,-0.03,0.25
5.943,-0.22,0.01,-0.04,0.22
5.953,-0.22,-0.01,-0.04,0.22
5.963,-0.19,0.02,-0.03,0.19
5.973,-0.12,0.01,0.02,0.12
5.983,-0.03,-0.00,0.03,0.04
5.993,-0.02,-0.02,-0.06,0.07
6.003,-0.05,-0.01,-0.13,0.14
6.013,-0.03,-0.02,-0.11,0.12
6.023,-0.05,-0.03,-0.05,0.08
6.033,-0.10,-0.04,-0.05,0.11
6.043,-0.07,-0.06,-0.01,0.09
6.053,-0.11,-0.05,-0.02,0.12
6.063,-0.10,-0.04,-0.07,0.13
6.073,-0.08,-0.05,-0.09,0.14
6.083,-0.07,-0.03,-0.06,0.09
6.093,-0.08,-0.01,-0.03,0.08
6.103,-0.11,-0.01,-0.02,0.11
6.113,-0.11,-0.01,-0.08,0.14
6.123,-0.12,-0.01,-0.11,0.16
6.133,-0.16,-0.00,-0.14,0.21
6.143,-0.15,-0.01,-0.10,0.18
6.153,-0.17,-0.01,-0.04,0.17
6.163,-0.17,-0.00,-0.02,0.18
6.173,-0.21,-0.00,-0.05,0.21
6.183,-0.18,0.02,-0.05,0.19
6.193,-0.12,0.02,-0.04,0.13
6.203,-0.08,0.01,-0.06,0.10
6.213,-0.09,0.00,-0.15,0.17
6.223,-0.08,-0.01,-0.18,0.20
6.233,-0.08,-0.01,-0.16,0.18
6.243,-0.14,-0.02,-0.10,0.17
6.253,-0.13,-0.02,-0.06,0.15
6.263,-0.14,0.01,-0.02,0.14
6.273,-0.13,0.02,0.01,0.14
6.283,-0.10,0.02,0.04,0.11
6.293,-0.10,0.04,0.04,0.12
6.303,-0.06,0.04,0.07,0.10
6.313,-0.06,0.02,0.09,0.11
6.323,-0.06,0.03,0.04,0.08
6.333,-0.06,0.01,-0.06,0.09
6.343,-0.03,0.03,-0.07,0.08
