time,ax,ay,az,atotal
0.450,-0.42,0.03,-0.28,0.51
0.460,-0.44,0.05,-0.36,0.57
0.470,-0.33,0.08,-0.26,0.42
0.480,-0.08,0.05,-0.27,0.28
0.490,0.09,0.03,-0.30,0.32
0.500,0.20,0.09,-0.18,0.29
0.510,0.25,0.08,0.05,0.26
0.521,0.26,-0.02,0.31,0.41
0.530,0.36,-0.11,0.55,0.67
0.541,0.43,-0.18,0.58,0.74
0.551,0.45,-0.20,0.63,0.80
0.561,0.36,-0.22,0.66,0.79
0.571,0.21,-0.17,0.60,0.66
0.581,0.09,-0.12,0.62,0.64
0.590,0.04,-0.16,0.71,0.73
0.601,0.05,-0.23,0.71,0.74
0.611,0.06,-0.31,0.72,0.79
0.621,-0.03,-0.35,0.71,0.79
0.631,-0.09,-0.31,0.67,0.74
0.641,-0.04,-0.31,0.58,0.65
0.651,-0.00,-0.26,0.44,0.51
0.661,-0.03,-0.12,0.33,0.35
0.671,-0.10,-0.05,0.25,0.27
0.681,-0.11,0.02,0.23,0.26
0.691,-0.16,0.07,0.26,0.31
0.701,-0.19,0.12,0.30,0.38
0.711,-0.25,0.11,0.30,0.41
0.721,-0.41,0.08,0.31,0.52
0.731,-0.51,0.02,0.35,0.62
0.741,-0.58,-0.09,0.32,0.67
0.751,-0.65,-0.05,0.30,0.71
0.761,-0.65,0.04,0.26,0.70
0.771,-0.67,0.06,0.22,0.71
0.781,-0.63,-0.03,0.33,0.71
0.791,-0.59,-0.11,0.38,0.71
0.801,-0.65,-0.15,0.41,0.78
0.811,-0.66,-0.21,0.40,0.80
0.821,-0.68,-0.34,0.32,0.82
0.831,-0.71,-0.31,0.21,0.80
0.841,-0.79,-0.02,0.41,0.89
0.851,-0.78,0.17,0.38,0.88
0.861,-0.59,0.13,0.34,0.69
0.871,-0.42,0.06,0.39,0.57
0.881,-0.39,-0.02,0.44,0.59
0.891,-0.48,-0.06,0.54,0.72
0.901,-0.54,-0.23,0.63,0.86
0.911,-0.55,-0.43,0.76,1.03
0.921,-0.57,-0.48,0.81,1.10
0.931,-0.68,-0.41,0.78,1.11
0.941,-0.84,-0.38,0.68,1.15
0.951,-0.93,-0.48,0.64,1.23
0.961,-0.90,-0.53,0.89,1.37
0.971,-0.75,-0.51,0.99,1.34
0.981,-0.60,-0.55,0.92,1.22
0.991,-0.49,-0.53,0.94,1.19
1.001,-0.32,-0.57,1.06,1.24
1.011,-0.11,-0.68,1.04,1.25
1.021,-0.08,-0.74,0.97,1.23
1.031,-0.16,-0.76,1.01,1.27
1.041,-0.13,-0.74,1.05,1.29
1.051,-0.02,-0.73,0.99,1.23
1.061,-0.02,-0.60,0.96,1.13
1.071,-0.25,-0.38,0.89,1.00
1.081,-0.48,-0.09,0.54,0.73
1.091,-0.67,0.21,0.18,0.72
1.101,-0.62,0.33,0.19,0.73
1.111,-0.29,0.45,0.03,0.54
1.121,-0.01,0.54,-0.24,0.59
1.131,0.23,0.66,-0.25,0.74
1.141,0.54,0.71,-0.12,0.90
1.151,0.78,0.63,0.19,1.02
1.161,0.97,0.33,0.66,1.22
1.171,1.14,-0.13,1.00,1.53
1.181,1.16,-0.54,1.37,1.88
1.191,0.84,-0.82,1.79,2.14
1.201,0.61,-0.99,2.07,2.38
1.211,0.59,-0.97,2.03,2.33
1.221,0.75,-0.72,1.79,2.07
1.231,1.11,-0.12,1.53,1.90
1.241,1.54,0.59,1.32,2.11
1.251,2.01,1.13,1.17,2.59
1.261,2.58,1.50,1.18,3.21
1.271,3.00,1.53,1.18,3.57
1.281,3.31,1.28,1.02,3.69
1.291,3.63,1.17,1.36,4.05
1.302,3.84,1.31,1.74,4.42
1.311,3.64,1.40,1.90,4.34
1.321,3.20,1.24,1.68,3.82
1.331,2.42,1.00,0.92,2.78
1.341,1.48,0.83,0.58,1.80
1.351,0.40,0.44,0.33,0.68
1.361,-0.64,0.10,-0.45,0.79
1.371,-1.11,-0.05,-0.55,1.24
1.381,-0.93,-0.30,-0.98,1.38
1.391,-0.33,-0.50,-1.15,1.30
1.401,0.21,-0.76,-1.36,1.57
1.411,0.71,-0.89,-1.23,1.67
1.421,1.11,-0.95,-1.11,1.84
1.431,1.36,-0.88,-0.94,1.87
1.441,1.30,-0.73,-0.83,1.71
1.451,1.12,-0.53,-0.86,1.51
1.461,0.58,-0.13,-0.95,1.13
1.471,-0.19,0.13,-0.97,0.99
1.481,-0.51,0.23,-1.02,1.16
1.491,-0.38,0.23,-0.97,1.06
1.501,-0.16,0.14,-0.81,0.84
1.511,-0.07,0.01,-0.63,0.64
1.521,-0.09,-0.15,-0.49,0.52
1.531,-0.12,-0.28,-0.44,0.53
1.541,-0.26,-0.18,-0.36,0.48
1.551,-0.61,-0.11,-0.38,0.73
1.561,-1.02,-0.14,-0.48,1.14
1.571,-1.47,-0.17,-0.70,1.64
1.581,-1.70,-0.10,-0.52,1.78
1.591,-1.84,-0.14,-0.49,1.91
1.601,-1.95,-0.27,-0.61,2.07
1.611,-1.96,-0.26,-0.72,2.10
1.621,-2.03,-0.11,-0.81,2.19
1.631,-2.12,-0.10,-0.72,2.25
1.642,-2.23,-0.10,-0.77,2.36
1.652,-2.39,0.06,-0.69,2.49
1.661,-2.55,0.14,-0.84,2.69
1.672,-2.57,0.25,-0.77,2.69
1.682,-2.46,0.18,-0.79,2.59
1.692,-2.11,-0.06,-0.67,2.22
1.701,-1.89,-0.15,-0.75,2.04
1.712,-2.18,-0.53,-1.06,2.48
1.721,-1.90,-0.34,-0.50,2.00
1.732,-1.55,-0.35,-0.46,1.65
1.742,-1.21,-0.44,-0.25,1.31
1.752,-1.11,-0.50,0.25,1.24
1.762,-1.12,-0.62,0.34,1.32
1.772,-1.18,-0.81,0.13,1.43
1.782,-1.23,-1.10,0.26,1.67
1.792,-1.01,-1.41,0.52,1.81
1.802,-0.55,-1.71,0.59,1.89
1.812,-0.33,-1.82,0.70,1.98
1.822,-0.54,-1.72,0.91,2.02
1.832,-0.84,-1.59,0.96,2.04
1.842,-0.93,-1.33,0.84,1.82
1.852,-0.92,-1.17,0.78,1.68
1.862,-0.87,-1.12,0.80,1.63
1.872,-0.72,-1.03,0.95,1.57
1.882,-0.46,-0.92,1.23,1.60
1.892,-0.22,-0.81,1.32,1.57
1.902,-0.02,-0.67,1.22,1.39
1.912,-0.09,-0.43,0.98,1.08
1.922,-0.22,-0.03,0.68,0.71
1.932,-0.09,0.46,0.50,0.69
1.942,0.27,0.68,0.35,0.81
1.952,0.84,0.61,0.52,1.16
1.962,1.36,0.33,1.05,1.75
1.972,1.77,-0.00,1.45,2.29
1.982,2.43,-0.34,1.58,2.92
1.992,3.26,-0.74,1.51,3.67
2.002,3.55,-1.05,0.88,3.81
2.012,3.59,-1.00,0.23,3.73
2.022,4.20,-0.72,-0.12,4.27
2.032,4.84,-0.34,-0.42,4.87
2.042,5.11,0.31,-0.68,5.17
2.052,5.32,1.24,-0.70,5.51
2.062,5.18,2.31,-0.73,5.72
2.072,4.33,2.73,-1.13,5.24
2.082,3.09,2.33,-1.79,4.26
2.092,1.85,1.52,-2.28,3.31
2.102,0.92,0.73,-2.29,2.58
2.112,0.44,0.20,-1.89,1.95
2.122,0.63,-0.09,-1.16,1.33
2.132,1.40,-0.14,-0.33,1.44
2.142,2.29,-0.10,0.28,2.31
2.152,3.01,-0.08,0.48,3.05
2.162,2.95,0.16,0.59,3.01
2.172,2.25,0.12,0.44,2.29
2.182,1.25,-0.04,-0.17,1.26
2.192,0.50,-0.02,-0.46,0.68
2.202,0.05,-0.01,-0.56,0.57
2.212,-0.59,0.09,-0.48,0.76
2.222,-1.34,0.17,-0.29,1.38
2.232,-1.59,0.17,-0.21,1.61
2.242,-1.57,-0.10,0.00,1.57
2.252,-1.52,-0.22,0.01,1.54
2.262,-1.59,-0.29,-0.20,1.63
2.272,-1.68,-0.29,-0.48,1.77
2.282,-1.83,-0.11,-0.84,2.01
2.292,-2.07,0.07,-1.06,2.33
2.302,-2.48,0.18,-0.99,2.68
2.312,-2.96,0.20,-0.98,3.12
2.322,-3.51,0.05,-0.91,3.63
2.332,-3.80,-0.08,-0.94,3.91
2.342,-3.98,-0.25,-0.90,4.09
2.352,-4.02,-0.58,-0.84,4.15
2.362,-4.00,-0.93,-0.99,4.23
2.372,-3.79,-1.05,-0.92,4.04
2.382,-3.44,-0.99,-0.80,3.67
2.392,-2.99,-0.95,-0.86,3.25
2.402,-2.45,-0.70,-0.84,2.68
2.412,-2.04,-0.46,-0.76,2.22
2.422,-1.72,-0.23,-0.74,1.89
2.432,-1.42,0.03,-0.67,1.57
2.442,-1.12,0.34,-0.57,1.31
2.452,-1.07,0.59,-0.48,1.31
2.462,-1.20,0.71,-0.39,1.44
2.472,-1.31,0.75,-0.36,1.55
2.482,-1.37,0.77,-0.36,1.61
2.492,-1.21,0.82,-0.27,1.49
2.502,-0.91,0.98,-0.20,1.35
2.512,-0.47,1.17,-0.09,1.26
2.522,0.01,1.39,0.09,1.40
2.532,0.18,1.34,0.39,1.41
2.542,0.15,1.20,0.73,1.41
2.552,0.11,0.87,1.00,1.33
2.562,-0.02,0.27,1.35,1.37
2.572,0.12,-0.25,1.73,1.75
2.582,0.29,-0.46,1.92,2.00
2.592,0.32,-0.60,2.06,2.17
2.603,0.39,-0.68,2.38,2.51
2.612,0.61,-0.81,2.70,2.88
2.623,1.09,-0.99,2.78,3.14
2.632,1.58,-1.04,2.48,3.12
2.642,1.86,-0.86,2.06,2.90
2.652,2.01,-0.57,1.90,2.82
2.662,2.40,-0.11,1.10,2.65
2.672,3.39,0.76,-0.65,3.53
2.683,4.77,1.90,-1.00,5.23
2.692,5.59,2.52,1.33,6.27
2.703,5.72,1.80,2.55,6.52
2.712,5.39,0.13,1.99,5.74
2.723,4.49,-0.95,2.03,5.02
2.732,2.86,-1.01,1.03,3.21
2.743,0.27,-0.30,-0.62,0.74
2.753,-1.63,0.80,-1.30,2.24
2.763,-2.41,1.37,-1.98,3.41
2.773,-2.13,1.28,-2.14,3.28
2.783,-1.11,0.72,-2.08,2.47
2.793,0.23,0.07,-2.04,2.05
2.803,1.44,-0.35,-1.77,2.31
2.812,2.07,-0.58,-1.69,2.73
2.823,1.97,-0.57,-1.37,2.46
2.833,1.45,-0.55,-1.04,1.86
2.843,0.82,-0.50,-0.88,1.30
2.853,0.21,-0.55,-0.78,0.97
2.863,-0.14,-0.58,-0.65,0.88
2.873,-0.51,-0.56,-0.54,0.93
2.883,-1.06,-0.65,-0.51,1.34
2.893,-1.54,-0.61,-0.47,1.72
2.903,-1.91,-0.54,-0.54,2.06
2.913,-2.15,-0.47,-0.68,2.30
2.923,-2.40,-0.37,-0.37,2.46
2.933,-2.54,-0.39,-0.28,2.59
2.943,-2.65,-0.65,-0.51,2.77
2.953,-2.67,-0.84,-0.49,2.84
2.963,-2.85,-0.93,-0.60,3.05
2.973,-2.88,-0.78,-0.58,3.04
2.983,-2.85,-0.64,-0.66,3.00
2.993,-2.88,-0.58,-0.89,3.07
3.003,-2.84,-0.50,-0.84,3.00
3.013,-2.65,-0.48,-0.80,2.81
3.023,-2.51,-0.49,-1.15,2.80
3.033,-2.27,-0.33,-1.07,2.53
3.043,-2.02,-0.25,-0.87,2.21
3.053,-1.68,-0.27,-1.09,2.02
3.063,-1.41,-0.14,-0.68,1.57
3.073,-1.27,-0.28,-0.58,1.42
3.083,-0.77,-0.16,-0.40,0.88
3.093,-0.45,-0.04,-0.44,0.63
3.103,-0.34,0.05,-0.25,0.42
3.113,-0.21,-0.00,-0.06,0.22
3.123,-0.28,-0.18,0.12,0.36
3.133,-0.45,-0.36,0.11,0.59
3.143,-0.60,-0.47,-0.09,0.77
3.153,-0.68,-0.61,0.06,0.92
3.163,-0.59,-0.93,0.20,1.12
3.173,-0.40,-1.26,0.30,1.35
3.183,-0.28,-1.36,0.44,1.46
3.193,-0.25,-1.44,0.69,1.61
3.203,0.05,-1.67,0.68,1.81
3.213,0.34,-1.57,0.74,1.77
3.223,0.31,-1.29,0.96,1.64
3.233,0.07,-1.08,1.11,1.55
3.243,0.10,-0.99,1.34,1.67
3.253,0.52,-1.08,1.49,1.91
3.263,1.06,-1.15,1.69,2.30
3.273,1.39,-1.14,2.02,2.71
3.283,1.53,-1.09,2.02,2.76
3.293,1.60,-0.88,1.79,2.56
3.303,1.64,-0.57,1.43,2.25
3.313,1.82,-0.34,0.90,2.06
3.323,2.09,-0.04,0.48,2.14
3.333,2.51,0.36,0.09,2.54
3.343,3.13,0.50,-0.31,3.19
3.353,3.94,0.23,-0.39,3.96
3.363,4.50,-0.03,-0.15,4.50
3.373,4.57,0.16,-0.02,4.58
3.383,4.20,0.80,-0.19,4.28
3.393,3.49,1.69,-0.62,3.93
3.403,2.98,2.34,-1.05,3.93
3.413,2.44,2.25,-1.66,3.72
3.423,1.96,1.59,-2.15,3.32
3.433,1.79,1.01,-2.10,2.94
3.443,2.04,0.80,-1.58,2.70
3.453,2.19,0.59,-0.64,2.35
3.463,2.51,0.43,0.13,2.55
3.473,2.80,0.54,0.35,2.87
3.483,2.52,0.41,0.41,2.59
3.493,1.69,0.02,0.43,1.74
3.503,0.81,-0.10,0.18,0.83
3.513,0.23,-0.06,-0.12,0.27
3.523,-0.28,0.07,-0.35,0.45
3.533,-0.88,0.13,-0.52,1.03
3.543,-1.41,0.14,-0.35,1.46
3.553,-1.95,0.05,-0.25,1.97
3.563,-2.41,-0.15,-0.19,2.42
3.573,-2.68,-0.30,-0.29,2.71
3.583,-2.77,-0.60,-0.21,2.84
3.593,-2.82,-0.89,-0.49,2.99
3.603,-2.74,-1.00,-0.68,3.00
3.613,-2.70,-1.00,-0.72,2.96
3.624,-2.99,-0.95,-0.90,3.26
3.633,-3.43,-0.85,-1.00,3.67
3.643,-3.71,-0.77,-1.07,3.94
3.653,-3.82,-0.73,-1.12,4.05
3.663,-3.76,-0.54,-1.11,3.96
3.673,-3.61,-0.39,-0.98,3.76
3.683,-3.40,-0.23,-0.98,3.54
3.693,-3.14,-0.20,-0.95,3.29
3.703,-2.76,-0.07,-1.10,2.98
3.713,-2.44,0.10,-1.06,2.66
3.724,-2.20,0.39,-0.98,2.44
3.733,-2.01,0.68,-1.09,2.38
3.744,-1.90,0.80,-0.94,2.26
3.754,-1.64,0.80,-0.51,1.90
3.764,-1.35,0.80,-0.39,1.61
3.774,-0.98,0.77,-0.39,1.30
3.784,-0.66,0.69,-0.39,1.03
3.794,-0.27,0.59,-0.34,0.73
3.804,0.16,0.45,-0.25,0.54
3.814,0.44,0.48,-0.08,0.65
3.824,0.45,0.61,0.05,0.76
3.834,0.20,0.58,-0.03,0.62
3.844,0.01,0.53,0.01,0.53
3.854,-0.06,0.53,0.10,0.54
3.864,0.04,0.54,0.20,0.58
3.874,0.10,0.51,0.32,0.61
3.884,0.04,0.50,0.44,0.67
3.894,-0.23,0.51,0.63,0.84
3.904,-0.58,0.53,0.84,1.15
3.914,-0.79,0.57,1.13,1.49
3.924,-0.89,0.56,1.50,1.83
3.934,-0.81,0.35,1.76,1.97
3.944,-0.80,-0.10,1.83,2.00
3.954,-0.79,-0.58,2.09,2.31
3.964,-0.42,-0.83,2.51,2.68
3.974,0.29,-0.98,2.88,3.06
3.984,0.98,-1.19,3.00,3.37
3.994,1.49,-1.37,2.95,3.58
4.004,1.62,-1.34,2.91,3.59
4.014,1.55,-1.22,2.73,3.37
4.024,1.70,-1.07,2.04,2.86
4.034,2.57,-0.46,0.66,2.69
4.044,3.88,0.86,0.39,4.00
4.054,4.59,1.79,1.16,5.06
4.064,4.37,1.65,1.67,4.96
4.074,4.20,0.76,2.05,4.74
4.084,4.16,-0.54,2.60,4.93
4.094,3.62,-1.55,1.65,4.27
4.104,1.97,-1.43,0.11,2.44
4.114,0.06,-0.18,-0.80,0.82
4.124,-1.57,1.03,-1.96,2.72
4.134,-2.17,1.71,-2.45,3.69
4.144,-1.68,1.66,-2.59,3.50
4.154,-0.55,1.36,-2.44,2.85
4.164,0.69,1.05,-1.87,2.25
4.174,1.65,0.56,-1.75,2.47
4.184,2.38,0.08,-1.91,3.05
4.194,2.69,-0.11,-1.73,3.20
4.204,2.25,-0.25,-1.46,2.69
4.214,1.57,-0.28,-1.32,2.07
4.224,0.80,-0.50,-1.39,1.68
4.234,0.39,-0.61,-1.41,1.59
4.244,0.04,-0.46,-1.25,1.33
4.254,-0.56,-0.41,-1.19,1.38
4.264,-1.06,-0.34,-1.21,1.65
4.274,-1.49,-0.12,-1.21,1.92
4.284,-2.05,0.11,-1.24,2.40
4.294,-2.49,0.19,-1.41,2.87
4.304,-2.70,0.30,-1.25,2.99
4.314,-2.68,0.36,-0.93,2.86
4.324,-2.70,0.30,-0.96,2.88
4.334,-2.82,0.15,-0.97,2.98
4.344,-2.77,-0.06,-0.83,2.90
4.354,-2.64,-0.36,-1.05,2.87
4.364,-2.63,-0.48,-1.16,2.91
4.374,-2.67,-0.49,-1.19,2.97
4.384,-2.66,-0.41,-1.15,2.92
4.394,-2.44,-0.25,-1.12,2.69
4.404,-2.20,-0.09,-0.94,2.39
4.414,-2.05,-0.20,-1.01,2.30
4.424,-1.79,-0.21,-0.76,1.96
4.434,-1.45,-0.48,-0.81,1.72
4.444,-0.91,-0.56,-0.54,1.19
4.454,-0.32,-0.47,-0.55,0.79
4.464,-0.10,-0.27,-0.34,0.44
4.474,-0.22,-0.11,-0.10,0.26
4.487,-0.50,-0.01,0.03,0.50
4.494,-0.90,0.01,0.03,0.90
4.504,-1.14,0.04,-0.13,1.15
4.514,-1.37,-0.15,-0.13,1.38
4.524,-1.45,-0.50,-0.18,1.54
4.534,-1.11,-0.83,-0.05,1.38
4.544,-0.52,-1.19,0.09,1.30
4.554,-0.03,-1.28,0.32,1.32
4.564,0.11,-1.35,0.57,1.47
4.574,-0.02,-1.39,0.75,1.58
4.584,-0.07,-1.37,0.92,1.65
4.594,-0.05,-1.31,1.05,1.68
4.604,-0.10,-1.43,1.26,1.91
4.614,-0.13,-1.53,1.38,2.06
4.624,-0.07,-1.48,1.47,2.09
4.634,0.02,-1.32,1.53,2.02
4.644,0.16,-1.04,1.55,1.87
4.654,0.24,-0.70,1.45,1.62
4.665,0.25,-0.50,1.26,1.38
4.674,0.43,-0.29,1.04,1.16
4.684,0.98,0.02,0.84,1.29
4.694,1.92,0.30,0.81,2.11
4.704,2.82,0.40,0.88,2.99
4.714,3.35,0.30,0.79,3.46
4.724,3.68,0.09,0.58,3.73
4.734,3.98,-0.17,0.61,4.03
4.744,3.98,-0.32,0.62,4.04
4.754,3.70,-0.27,0.52,3.74
4.764,3.55,0.11,0.08,3.55
4.774,3.53,0.70,-0.58,3.64
4.784,3.46,1.18,-1.09,3.82
4.794,2.93,1.30,-1.53,3.55
4.805,2.48,1.20,-1.54,3.16
4.814,2.08,1.20,-1.31,2.74
4.825,1.57,1.37,-1.08,2.35
4.834,1.40,1.54,-0.66,2.18
4.844,1.56,1.30,-0.14,2.03
4.855,1.82,0.93,0.04,2.05
4.865,1.94,0.59,-0.38,2.06
4.875,1.77,0.37,-0.44,1.86
4.885,1.22,0.20,-0.12,1.24
4.894,0.65,0.26,-0.08,0.71
4.905,0.25,0.56,-0.33,0.70
4.915,-0.15,0.74,-0.44,0.88
4.925,-0.52,0.80,-0.42,1.04
4.935,-0.80,0.63,-0.20,1.03
4.945,-1.08,0.20,-0.18,1.12
4.955,-1.28,-0.12,-0.20,1.30
4.965,-1.51,-0.36,-0.23,1.57
4.975,-1.59,-0.47,-0.40,1.70
4.985,-1.69,-0.47,-0.65,1.87
4.995,-1.95,-0.36,-0.60,2.07
5.005,-2.10,-0.20,-0.57,2.18
5.015,-2.20,-0.05,-0.46,2.25
5.025,-2.38,-0.02,-0.33,2.40
5.035,-2.48,0.19,-0.45,2.53
5.045,-2.50,0.41,-0.73,2.64
5.055,-2.76,0.36,-0.86,2.91
5.065,-3.08,0.39,-0.77,3.20
5.075,-3.34,0.20,-0.91,3.47
5.085,-3.42,-0.07,-0.96,3.55
5.095,-3.09,-0.18,-0.94,3.23
5.105,-2.62,-0.26,-0.85,2.76
5.115,-2.17,-0.19,-0.67,2.28
5.125,-1.86,-0.02,-0.55,1.94
5.135,-1.78,0.20,-0.39,1.84
5.145,-1.66,0.31,-0.12,1.69
5.155,-1.50,0.38,-0.08,1.55
5.165,-1.32,0.37,-0.15,1.38
5.175,-1.19,0.20,-0.12,1.21
5.185,-1.08,0.08,-0.01,1.08
5.195,-1.01,0.04,0.05,1.02
5.205,-0.87,0.06,0.14,0.88
5.215,-0.80,0.20,0.13,0.83
5.225,-0.85,0.32,0.22,0.94
5.235,-0.76,0.44,0.42,0.98
5.245,-0.59,0.45,0.59,0.95
5.255,-0.36,0.33,0.69,0.85
5.265,-0.06,0.10,0.82,0.83
5.275,0.12,0.02,1.10,1.11
5.285,0.06,-0.01,1.25,1.25
5.295,-0.12,0.01,1.43,1.43
5.305,-0.34,0.09,1.67,1.71
5.315,-0.45,0.13,1.79,1.85
5.325,-0.34,0.10,1.94,1.97
5.335,0.03,0.05,2.19,2.19
5.345,0.57,0.13,2.47,2.54
5.355,1.14,0.32,2.73,2.97
5.365,1.49,0.36,3.09,3.45
5.375,1.48,0.21,3.16,3.50
5.385,1.08,0.15,2.45,2.68
5.395,0.62,0.37,1.47,1.64
5.405,0.49,0.97,0.15,1.10
5.415,0.67,1.43,-0.98,1.86
5.425,1.98,1.86,1.29,3.01
5.435,3.81,1.35,3.84,5.58
5.445,4.52,-0.71,2.13,5.05
5.455,4.06,-1.71,2.21,4.93
5.465,2.51,-1.59,1.77,3.46
5.475,1.62,-0.70,0.59,1.86
5.485,0.89,0.53,-0.37,1.10
5.495,0.24,1.65,-1.39,2.17
5.505,-0.22,1.92,-1.79,2.63
5.515,0.07,1.57,-1.97,2.52
5.525,0.84,1.02,-2.02,2.41
5.535,1.32,0.56,-1.74,2.25
5.545,1.50,0.33,-1.81,2.37
5.555,1.69,0.31,-1.99,2.63
5.565,1.73,0.28,-2.09,2.73
5.575,1.66,0.21,-1.89,2.52
5.585,1.55,0.26,-1.55,2.21
5.595,1.22,0.26,-1.27,1.78
5.605,0.78,0.01,-1.27,1.49
5.615,0.36,-0.33,-1.34,1.42
5.625,-0.14,-0.56,-1.27,1.39
5.635,-0.68,-0.66,-1.23,1.55
5.645,-1.24,-0.60,-1.10,1.76
5.655,-1.63,-0.50,-1.22,2.09
5.665,-1.95,-0.42,-1.34,2.40
5.675,-2.24,-0.19,-1.41,2.65
5.685,-2.58,-0.04,-1.32,2.90
5.695,-2.75,-0.07,-1.35,3.07
5.705,-2.87,-0.18,-1.15,3.09
5.715,-2.99,-0.43,-1.18,3.25
5.725,-3.04,-0.59,-1.24,3.33
5.735,-3.12,-0.60,-1.14,3.37
5.745,-3.12,-0.45,-1.06,3.32
5.755,-2.99,-0.34,-1.21,3.24
5.765,-2.88,-0.15,-1.26,3.14
5.775,-2.61,-0.02,-0.88,2.76
5.785,-2.24,-0.13,-1.13,2.51
5.795,-1.84,-0.12,-0.66,1.96
5.805,-1.60,-0.31,-1.29,2.08
5.815,-1.21,-0.00,-0.74,1.42
5.825,-0.92,0.07,-0.67,1.14
5.835,-0.77,0.10,-0.62,1.00
5.845,-0.66,0.17,-0.71,0.99
5.855,-0.61,0.12,-0.47,0.78
5.865,-0.39,0.01,-0.28,0.48
5.875,-0.13,-0.13,-0.06,0.19
5.885,-0.09,-0.31,0.22,0.39
5.895,-0.09,-0.46,0.27,0.54
5.905,-0.25,-0.58,0.29,0.69
5.915,-0.41,-0.70,0.42,0.92
5.925,-0.38,-0.88,0.58,1.12
5.935,-0.37,-1.10,0.62,1.32
5.945,-0.37,-1.30,0.86,1.60
5.955,-0.20,-1.42,0.99,1.74
5.965,-0.09,-1.47,1.03,1.80
5.975,-0.15,-1.35,1.07,1.73
5.986,-0.36,-1.14,1.09,1.62
5.995,-0.72,-0.99,1.02,1.59
6.006,-0.84,-0.89,0.90,1.52
6.015,-0.60,-0.84,0.85,1.34
6.026,-0.22,-0.74,0.98,1.25
6.035,0.38,-0.64,1.10,1.32
6.046,0.97,-0.64,1.31,1.75
6.056,1.43,-0.60,1.41,2.10
6.066,1.85,-0.52,1.49,2.43
6.076,2.19,-0.49,1.50,2.70
6.086,2.57,-0.14,1.31,2.89
6.096,2.81,0.42,1.17,3.07
6.106,2.96,0.62,0.83,3.14
6.116,3.33,0.43,0.52,3.40
6.126,4.04,-0.06,0.21,4.05
6.136,4.99,-0.54,0.10,5.02
6.146,5.25,-0.37,0.17,5.27
6.156,4.87,0.44,-0.00,4.89
6.166,4.59,1.58,-0.36,4.87
6.176,3.73,2.33,-0.79,4.47
6.186,2.65,2.11,-1.29,3.62
6.196,1.91,1.41,-1.77,2.96
6.206,1.41,0.67,-1.64,2.27
6.216,1.45,0.05,-1.10,1.82
6.226,1.96,-0.44,-0.42,2.05
6.236,2.52,-0.70,0.15,2.62
6.246,2.98,-0.43,0.12,3.01
6.256,2.70,-0.14,-0.16,2.70
6.266,1.79,0.01,-0.14,1.79
6.276,0.73,0.38,-0.09,0.83
6.286,-0.31,0.75,-0.12,0.82
6.296,-0.83,0.82,-0.09,1.17
6.306,-1.24,0.67,-0.20,1.42
6.316,-1.73,0.53,-0.12,1.81
6.326,-2.05,0.26,-0.12,2.07
6.336,-2.40,-0.01,-0.24,2.41
6.346,-2.77,-0.13,-0.44,2.81
6.356,-2.93,-0.29,-0.60,3.00
6.366,-2.92,-0.39,-0.75,3.04
6.376,-2.90,-0.45,-0.84,3.05
6.386,-3.06,-0.59,-0.78,3.21
6.396,-3.21,-0.53,-0.59,3.31
6.406,-3.34,-0.35,-0.71,3.43
6.416,-3.54,-0.26,-0.77,3.64
